alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, total failures
(0.1, 238, 0, 0.09686343677968362, 0.0, 0, 'MATCH', 0.9951055555555556, 159, 360000, 351365, 0.9760138888888888, 8635, 0.02398611111111111)
(0.2, 238, 0, 0.0641835273806432, 0.0, 0, 'MATCH', 0.9901888888888891, 349, 360000, 349416, 0.9706, 10584, 0.0294)
(0.3, 238, 0, 0.039137133118801556, 0.0, 0, 'MATCH', 0.9843361111111111, 552, 360000, 346483, 0.9624527777777778, 13517, 0.037547222222222225)
(0.4, 238, 0, 0.04870912042587841, 0.1, 0.0068265292448939086, 'MATCH', 0.9747027777777777, 929, 360000, 340660, 0.9462777777777778, 19340, 0.05372222222222222)
(0.1, 238, 1, 0.019692293742533257, 0.0, 0, 'MATCH', 0.7729861111111112, 7541, 360000, 41705, 0.11584722222222223, 318295, 0.8841527777777778)
(0.2, 238, 1, 0.016139307252537594, 0.2, 0.0005163203724682652, 'MATCH', 0.7037130766749693, 9967, 359999, 47149, 0.13096980824946736, 312850, 0.8690301917505326)
(0.3, 238, 1, 0.007853572570944064, 0.0, 0, 'MATCH', 0.653304561700788, 12880, 359999, 50952, 0.14153372648257356, 309047, 0.8584662735174264)
(0.4, 238, 1, 0.009141271025160658, 0.1, 0.00028017467203811375, 'MATCH', 0.612125, 13798, 360000, 52631, 0.14619722222222223, 307369, 0.8538027777777778)
(0.1, 238, 2, 0.05798578033567703, 0.2, 0.001070736480655421, 'MATCH', 0.9728000000000001, 951, 360000, 299880, 0.833, 60120, 0.167)
(0.2, 238, 2, 0.027783925281814614, 0.0, 0, 'MATCH', 0.9457580297670859, 1981, 359998, 288209, 0.800585003250018, 71789, 0.19941499674998195)
(0.3, 238, 2, 0.018137290755247025, 0.0, 0, 'MATCH', 0.9055194444444444, 3485, 360000, 269753, 0.7493138888888888, 90247, 0.2506861111111111)
(0.4, 238, 2, 0.012979747156409704, 0.0, 0, 'MATCH', 0.8516027777777777, 5340, 360000, 241388, 0.6705222222222222, 118612, 0.32947777777777776)
(0.1, 238, 3, 0.032880789431168206, 0.1, 0.0009285644713563357, 'MATCH', 0.795888888888889, 7544, 360000, 117679, 0.3268861111111111, 242321, 0.6731138888888889)
(0.2, 238, 3, 0.012352577559334027, 0.0, 0, 'MATCH', 0.7411361111111111, 9862, 360000, 117480, 0.3263333333333333, 242520, 0.6736666666666666)
(0.3, 238, 3, 0.013621439771240123, 0.1, 0.0005689980053432131, 'MATCH', 0.7101388888888889, 10088, 360000, 113999, 0.3166638888888889, 246001, 0.6833361111111111)
(0.4, 238, 3, 0.008087314335834955, 0.0, 0, 'MATCH', 0.6705518668728452, 11988, 359999, 106744, 0.2965119347553743, 253255, 0.7034880652446257)
(0.1, 238, 4, 0.07636819406531326, 0.1, 0.0007267715522884799, 'MATCH', 0.962575, 1340, 360000, 336285, 0.934125, 23715, 0.065875)
(0.2, 238, 4, 0.047406905540801486, 0.1, 0.00020810142127491993, 'MATCH', 0.9643972222222221, 1346, 360000, 335651, 0.9323638888888889, 24349, 0.0676361111111111)
(0.3, 238, 4, 0.026208347868056925, 0.0, 0, 'MATCH', 0.9560583333333332, 1598, 360000, 328900, 0.9136111111111112, 31100, 0.08638888888888889)
(0.4, 238, 4, 0.03404615099658809, 0.2, 0.004766677359865246, 'MATCH', 0.935975, 2388, 360000, 313802, 0.8716722222222222, 46198, 0.1283277777777778)
(0.1, 238, 5, 0.021808530524337205, 0.0, 0, 'MATCH', 0.8190948303005046, 6551, 359995, 116979, 0.3249461798080529, 243016, 0.6750538201919472)
(0.2, 238, 5, 0.010552954188688957, 0.0, 0, 'MATCH', 0.7657388888888889, 8632, 360000, 116237, 0.32288055555555556, 243763, 0.6771194444444445)
(0.3, 238, 5, 0.013774112028883864, 0.1, 0.0006248414855505313, 'MATCH', 0.7175694444444444, 10174, 360000, 112014, 0.31115, 247986, 0.68885)
(0.4, 238, 5, 0.01733857012809578, 0.1, 0.0032153641700616298, 'MATCH', 0.6738777777777778, 11775, 360000, 105249, 0.29235833333333333, 254751, 0.7076416666666666)
(0.1, 238, 6, 0.032778593316256655, 0.0, 0, 'MATCH', 0.9161138888888889, 2972, 360000, 273876, 0.7607666666666667, 86124, 0.23923333333333333)
(0.2, 238, 6, 0.01657593583746189, 0.0, 0, 'MATCH', 0.8919166666666666, 3842, 360000, 259800, 0.7216666666666667, 100200, 0.2783333333333333)
(0.3, 238, 6, 0.013693652596111957, 0.0, 0, 'MATCH', 0.8569412700507113, 5092, 359999, 241704, 0.6714018650051806, 118295, 0.32859813499481944)
(0.4, 238, 6, 0.012924216805346167, 0.1, 0.00027774653995749077, 'MATCH', 0.8090249999999999, 6893, 360000, 214974, 0.59715, 145026, 0.40285)
(0.1, 238, 7, 0.013171936290117536, 0.0, 0, 'MATCH', 0.8099833333333335, 7226, 360000, 92821, 0.2578361111111111, 267179, 0.7421638888888888)
(0.2, 238, 7, 0.01821528500336858, 0.2, 0.0005276097040489147, 'MATCH', 0.7694083333333332, 8638, 360000, 121048, 0.33624444444444446, 238952, 0.6637555555555555)
(0.3, 238, 7, 0.01301896491656962, 0.2, 0.000274358903427141, 'MATCH', 0.7353500000000001, 9711, 360000, 129235, 0.3589861111111111, 230765, 0.6410138888888889)
(0.4, 238, 7, 0.012960941580990176, 0.1, 0.001281667027850708, 'MATCH', 0.7013388888888888, 10913, 360000, 126774, 0.35215, 233226, 0.64785)
(0.1, 238, 8, 0.09310702185273717, 0.0, 0, 'MATCH', 0.9912833333333333, 311, 360000, 350553, 0.9737583333333333, 9447, 0.026241666666666667)
(0.2, 238, 8, 0.03744526298678663, 0.0, 0, 'MATCH', 0.9867250000000001, 495, 360000, 348143, 0.9670638888888888, 11857, 0.03293611111111111)
(0.3, 238, 8, 0.028642625576724146, 0.0, 0, 'MATCH', 0.9788722222222223, 737, 360000, 343575, 0.954375, 16425, 0.045625)
(0.4, 238, 8, 0.028956568518350295, 0.1, 0.0003400048544240364, 'MATCH', 0.9656805555555555, 1233, 360000, 334512, 0.9292, 25488, 0.0708)
(0.1, 238, 9, 0.019163291705785734, 0.0, 0, 'MATCH', 0.73515, 9230, 360000, 78445, 0.21790277777777778, 281555, 0.7820972222222222)
(0.2, 238, 9, 0.00929417868385407, 0.0, 0, 'MATCH', 0.698575, 10743, 360000, 84833, 0.23564722222222223, 275167, 0.7643527777777778)
(0.3, 238, 9, 0.01133715685384118, 0.1, 5.0525784412613906e-05, 'MATCH', 0.6692888888888889, 11963, 360000, 90348, 0.25096666666666667, 269652, 0.7490333333333333)
(0.4, 238, 9, 0.011056685215163897, 0.1, 0.0007988045052157444, 'MATCH', 0.6421111111111111, 12853, 360000, 94273, 0.26186944444444443, 265727, 0.7381305555555555)
(0.1, 238, 10, 0.06316845989867342, 0.2, 0.0018612478371434343, 'MATCH', 0.946336111111111, 1903, 360000, 290716, 0.8075444444444444, 69284, 0.19245555555555555)
(0.2, 238, 10, 0.021086922542561254, 0.0, 0, 'MATCH', 0.9216722222222222, 2786, 360000, 279658, 0.7768277777777778, 80342, 0.22317222222222222)
(0.3, 238, 10, 0.022061977787223484, 0.1, 0.0011098182587240824, 'MATCH', 0.8799472222222221, 4336, 360000, 260486, 0.7235722222222222, 99514, 0.2764277777777778)
(0.4, 238, 10, 0.008369094177429204, 0.0, 0, 'MATCH', 0.8265166666666666, 6256, 360000, 232104, 0.6447333333333334, 127896, 0.3552666666666667)
(0.1, 238, 11, 0.034467567810689825, 0.1, 0.0004418176093079623, 'MATCH', 0.7677166666666666, 8864, 360000, 210955, 0.5859861111111111, 149045, 0.4140138888888889)
(0.2, 238, 11, 0.018112892415501486, 0.0, 0, 'MATCH', 0.757875, 8355, 360000, 189588, 0.5266333333333333, 170412, 0.47336666666666666)
(0.3, 238, 11, 0.015547474580338005, 0.1, 0.0006365685355206319, 'MATCH', 0.7387277777777778, 9542, 360000, 173592, 0.4822, 186408, 0.5178)
(0.4, 238, 11, 0.009412974118629958, 0.0, 0, 'MATCH', 0.7193944444444443, 10297, 360000, 158604, 0.44056666666666666, 201396, 0.5594333333333333)
(0.1, 238, 12, 0.028638419086322864, 0.0, 0, 'MATCH', 0.8381027777777778, 5890, 360000, 279100, 0.7752777777777777, 80900, 0.2247222222222222)
(0.2, 238, 12, 0.025377178944274714, 0.0, 0, 'MATCH', 0.8541000000000001, 5203, 360000, 276511, 0.7680861111111111, 83489, 0.2319138888888889)
(0.3, 238, 12, 0.02628939947135626, 0.1, 0.002198696734571015, 'MATCH', 0.8555555555555555, 5240, 360000, 266639, 0.7406638888888889, 93361, 0.2593361111111111)
(0.4, 238, 12, 0.010579083425457658, 0.0, 0, 'MATCH', 0.8371888888888888, 5815, 360000, 246404, 0.6844555555555556, 113596, 0.31554444444444446)
(0.1, 238, 13, 0.019363303852322766, 0.0, 0, 'MATCH', 0.8447027777777777, 5511, 360000, 178236, 0.4951, 181764, 0.5049)
(0.2, 238, 13, 0.016869977856092122, 0.0, 0, 'MATCH', 0.7949694444444445, 7416, 360000, 167628, 0.46563333333333334, 192372, 0.5343666666666667)
(0.3, 238, 13, 0.008009188326414767, 0.0, 0, 'MATCH', 0.75765, 8713, 360000, 157592, 0.43775555555555556, 202408, 0.5622444444444444)
(0.4, 238, 13, 0.008463361960988902, 0.0, 0, 'MATCH', 0.7214166666666666, 10056, 360000, 146803, 0.4077861111111111, 213197, 0.5922138888888889)
(0.1, 238, 14, 0.028172353525678095, 0.0, 0, 'MATCH', 0.8404055555555555, 5694, 360000, 262073, 0.7279805555555555, 97927, 0.2720194444444444)
(0.2, 238, 14, 0.028476022887346936, 0.1, 0.0010863110404062404, 'MATCH', 0.8345916666666667, 6114, 360000, 248015, 0.6889305555555556, 111985, 0.31106944444444445)
(0.3, 238, 14, 0.013949033743226685, 0.0, 0, 'MATCH', 0.8213055555555556, 6570, 360000, 232089, 0.6446916666666667, 127911, 0.35530833333333334)
(0.4, 238, 14, 0.007961094693425402, 0.0, 0, 'MATCH', 0.7973738676840072, 7198, 359998, 213059, 0.5918338435213529, 146939, 0.4081661564786471)
(0.1, 238, 15, 0.02650776240968003, 0.0, 0, 'MATCH', 0.7835166666666666, 7346, 360000, 203340, 0.5648333333333333, 156660, 0.43516666666666665)
(0.2, 238, 15, 0.01894085032693199, 0.1, 6.463364591818843e-05, 'MATCH', 0.7763972222222223, 8248, 360000, 194682, 0.5407833333333333, 165318, 0.45921666666666666)
(0.3, 238, 15, 0.012861466321952102, 0.0, 0, 'MATCH', 0.7665305555555555, 8570, 360000, 183945, 0.5109583333333333, 176055, 0.48904166666666665)
(0.4, 238, 15, 0.011189860490659759, 0.1, 0.00016989927892774315, 'MATCH', 0.7460583333333334, 9164, 360000, 170165, 0.47268055555555555, 189835, 0.5273194444444445)
(0.1, 238, 16, 0.03532817690112475, 0.0, 0, 'MATCH', 0.9102472222222222, 3169, 360000, 307826, 0.8550722222222222, 52174, 0.14492777777777777)
(0.2, 238, 16, 0.019236086233886812, 0.0, 0, 'MATCH', 0.9166333333333334, 3073, 360000, 308077, 0.8557694444444445, 51923, 0.14423055555555556)
(0.3, 238, 16, 0.026590128464850094, 0.1, 0.0012885047906389668, 'MATCH', 0.9022888888888889, 3439, 360000, 294786, 0.81885, 65214, 0.18115)
(0.4, 238, 16, 0.012250276254986148, 0.0, 0, 'MATCH', 0.8589972222222221, 4892, 360000, 261137, 0.7253805555555556, 98863, 0.27461944444444447)
(0.1, 238, 17, 0.019241238724340554, 0.1, 3.1582849241401645e-05, 'MATCH', 0.7673833333333333, 6271, 360000, 0, 0.0, 360000, 1.0)
(0.2, 238, 17, 0.010070374050571429, 0.0, 0, 'MATCH', 0.7204333333333335, 10980, 360000, 0, 0.0, 360000, 1.0)
(0.3, 238, 17, 0.009746532905653046, 0.1, 1.832156752096248e-05, 'MATCH', 0.6381583333333334, 12912, 360000, 0, 0.0, 360000, 1.0)
(0.4, 238, 17, 0.008544641679571058, 0.1, 0.000305818611758657, 'MATCH', 0.5671777777777778, 15829, 360000, 0, 0.0, 360000, 1.0)
(0.1, 238, 18, 0.023144089641251864, 0.0, 0, 'MATCH', 0.6848027777777779, 11376, 360000, 155130, 0.43091666666666667, 204870, 0.5690833333333334)
(0.2, 238, 18, 0.015921609526576425, 0.0, 0, 'MATCH', 0.6823555555555557, 11389, 360000, 141175, 0.3921527777777778, 218825, 0.6078472222222222)
(0.3, 238, 18, 0.011725213191368655, 0.0, 0, 'MATCH', 0.6759138888888889, 11641, 360000, 127383, 0.35384166666666667, 232617, 0.6461583333333333)
(0.4, 238, 18, 0.008608974043189527, 0.0, 0, 'MATCH', 0.6573972222222222, 12289, 360000, 109828, 0.3050777777777778, 250172, 0.6949222222222222)
(0.1, 238, 19, 0.018911867242194513, 0.0, 0, 'MATCH', 0.8380055555555556, 5267, 360000, 35556, 0.09876666666666667, 324444, 0.9012333333333333)
(0.2, 238, 19, 0.01489949781314795, 0.1, 0.00025826518718385927, 'MATCH', 0.753325, 8668, 360000, 41548, 0.11541111111111112, 318452, 0.8845888888888889)
(0.3, 238, 19, 0.008477608609537465, 0.0, 0, 'MATCH', 0.6840027777777777, 10899, 360000, 43645, 0.12123611111111111, 316355, 0.8787638888888889)
(0.4, 238, 19, 0.006863407445664854, 0.0, 0, 'MATCH', 0.6267, 13270, 360000, 43227, 0.120075, 316773, 0.879925)
(0.1, 238, 20, 0.032034874707530386, 0.0, 0, 'MATCH', 0.8098222222222222, 6917, 360000, 241071, 0.6696416666666667, 118929, 0.3303583333333333)
(0.2, 238, 20, 0.0206840973218661, 0.0, 0, 'MATCH', 0.8100833333333333, 6891, 360000, 235021, 0.6528361111111111, 124979, 0.3471638888888889)
(0.3, 238, 20, 0.01040497043967322, 0.0, 0, 'MATCH', 0.7778972222222224, 8120, 360000, 205997, 0.5722138888888889, 154003, 0.4277861111111111)
(0.4, 238, 20, 0.010602266807291372, 0.0, 0, 'MATCH', 0.7322583333333335, 9938, 360000, 167501, 0.46528055555555553, 192499, 0.5347194444444444)
(0.1, 238, 21, 0.03325376159058771, 0.1, 0.0013003930063411606, 'MATCH', 0.7409472222222222, 10380, 360000, 29698, 0.08249444444444444, 330302, 0.9175055555555556)
(0.2, 238, 21, 0.008719583923046947, 0.0, 0, 'MATCH', 0.7048166666666668, 11138, 360000, 43328, 0.12035555555555555, 316672, 0.8796444444444445)
(0.3, 238, 21, 0.006723706764674708, 0.0, 0, 'MATCH', 0.6769805555555556, 11435, 360000, 46970, 0.1304722222222222, 313030, 0.8695277777777778)
(0.4, 238, 21, 0.0077904853873932145, 0.0, 0, 'MATCH', 0.6241694444444444, 13491, 360000, 45876, 0.12743333333333334, 314124, 0.8725666666666667)
(0.1, 238, 22, 0.025669416656206867, 0.0, 0, 'MATCH', 0.6974083333333334, 11015, 360000, 180547, 0.5015194444444444, 179453, 0.49848055555555554)
(0.2, 238, 22, 0.016246568102424308, 0.0, 0, 'MATCH', 0.6997194444444444, 10774, 360000, 163707, 0.45474166666666666, 196293, 0.5452583333333333)
(0.3, 238, 22, 0.007702857631889752, 0.0, 0, 'MATCH', 0.6948158218129515, 10974, 359999, 147021, 0.40839280109111414, 212978, 0.5916071989088859)
(0.4, 238, 22, 0.00938480929972646, 0.0, 0, 'MATCH', 0.6825472222222222, 11414, 360000, 129660, 0.3601666666666667, 230340, 0.6398333333333334)
(0.1, 238, 23, 0.010634160214641475, 0.0, 0, 'MATCH', 0.7644277777777777, 7863, 360000, 49860, 0.1385, 310140, 0.8615)
(0.2, 238, 23, 0.012050487112617303, 0.0, 0, 'MATCH', 0.7262527777777777, 9746, 360000, 66119, 0.18366388888888888, 293881, 0.8163361111111112)
(0.3, 238, 23, 0.014263971286175108, 0.1, 0.0009911469015677077, 'MATCH', 0.6961833333333335, 11041, 360000, 73418, 0.2039388888888889, 286582, 0.7960611111111111)
