alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 0, 170, 0.991666666667, 120, 1, 105, 15, 0.933333333333, 0, 0.0
0.1, 0, 170, 0.975, 120, 3, 105, 15, 0.8, 0, 0.0
0.1, 0, 170, 0.975, 120, 3, 109, 11, 0.727272727273, 0, 0.0
0.1, 0, 170, 0.991666666667, 120, 1, 107, 13, 0.923076923077, 0, 0.0
0.1, 0, 170, 0.991666666667, 120, 1, 107, 13, 0.923076923077, 0, 0.0
0.1, 0, 170, 0.983333333333, 120, 2, 106, 14, 0.857142857143, 0, 0.0
0.1, 0, 170, 0.991666666667, 120, 1, 107, 13, 0.923076923077, 0, 0.0
0.1, 0, 170, 0.983333333333, 120, 2, 111, 9, 0.777777777778, 0, 0.0
0.1, 0, 170, 0.983333333333, 120, 2, 111, 9, 0.777777777778, 0, 0.0
0.1, 0, 170, 0.983333333333, 120, 2, 110, 10, 0.8, 0, 0.0
0.1, 0, 170, 0.975, 120, 3, 108, 12, 0.75, 0, 0.0
0.1, 0, 170, 0.983333333333, 120, 2, 110, 10, 0.8, 0, 0.0
0.1, 0, 170, 0.991666666667, 120, 1, 105, 15, 0.933333333333, 0, 0.0
0.1, 0, 170, 0.983333333333, 120, 2, 103, 17, 0.882352941176, 0, 0.0
0.1, 0, 170, 0.983333333333, 120, 2, 108, 12, 0.833333333333, 0, 0.0
0.1, 0, 170, 0.975, 120, 3, 109, 11, 0.727272727273, 0, 0.0
0.1, 0, 170, 0.991666666667, 120, 1, 111, 9, 0.888888888889, 0, 0.0
0.1, 0, 170, 0.991666666667, 120, 1, 99, 21, 0.952380952381, 0, 0.0
0.1, 0, 170, 1.0, 120, 0, 115, 5, 1.0, 0, 0.0
0.1, 0, 170, 1.0, 120, 0, 113, 7, 1.0, 0, 0.0
0.1, 0, 170, 0.983333333333, 120, 2, 106, 14, 0.857142857143, 0, 0.0
0.1, 0, 170, 0.975, 120, 3, 111, 9, 0.666666666667, 0, 0.0
0.1, 0, 170, 1.0, 120, 0, 110, 10, 1.0, 0, 0.0
0.1, 0, 170, 0.983333333333, 120, 2, 110, 10, 0.8, 0, 0.0
0.1, 0, 170, 0.991666666667, 120, 1, 111, 9, 0.888888888889, 0, 0.0
0.1, 0, 170, 1.0, 120, 0, 106, 14, 1.0, 0, 0.0
0.1, 0, 170, 0.966666666667, 120, 4, 104, 16, 0.75, 0, 0.0
0.1, 0, 170, 1.0, 120, 0, 108, 12, 1.0, 0, 0.0
0.1, 0, 170, 0.991666666667, 120, 1, 105, 15, 0.933333333333, 0, 0.0
0.1, 0, 170, 1.0, 120, 0, 113, 7, 1.0, 0, 0.0
0.1, 0, 170, 0.975, 120, 3, 101, 19, 0.842105263158, 0, 0.0
0.1, 0, 170, 1.0, 120, 0, 115, 5, 1.0, 0, 0.0
0.1, 0, 170, 0.991666666667, 120, 1, 105, 15, 0.933333333333, 0, 0.0
0.1, 0, 170, 0.975, 120, 3, 100, 20, 0.85, 0, 0.0
0.1, 0, 170, 0.975, 120, 3, 100, 20, 0.85, 0, 0.0
