alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 0, 248, 0.925, 120, 9, 16, 104, 0.913461538462, 0, 0.0
0.1, 0, 248, 0.9, 120, 12, 6, 114, 0.894736842105, 0, 0.0
0.1, 0, 248, 0.875, 120, 15, 8, 112, 0.866071428571, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 11, 109, 0.908256880734, 0, 0.0
0.1, 0, 248, 0.891666666667, 120, 13, 7, 113, 0.884955752212, 0, 0.0
0.1, 0, 248, 0.95, 120, 6, 16, 104, 0.942307692308, 0, 0.0
0.1, 0, 248, 0.9, 120, 12, 9, 111, 0.891891891892, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 15, 105, 0.914285714286, 0, 0.0
0.1, 0, 248, 0.908333333333, 120, 11, 6, 114, 0.90350877193, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 10, 110, 0.909090909091, 0, 0.0
0.1, 0, 248, 0.933333333333, 120, 8, 20, 100, 0.92, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 15, 105, 0.904761904762, 0, 0.0
0.1, 0, 248, 0.933333333333, 120, 8, 27, 93, 0.913978494624, 0, 0.0
0.1, 0, 248, 0.9, 120, 12, 17, 103, 0.883495145631, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 22, 98, 0.908163265306, 0, 0.0
0.1, 0, 248, 0.875, 120, 15, 19, 101, 0.851485148515, 0, 0.0
0.1, 0, 248, 0.908333333333, 120, 11, 31, 89, 0.876404494382, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 9, 111, 0.918918918919, 0, 0.0
0.1, 0, 248, 0.941666666667, 120, 7, 15, 105, 0.933333333333, 0, 0.0
0.1, 0, 248, 0.9, 120, 12, 9, 111, 0.891891891892, 0, 0.0
0.1, 0, 248, 0.933333333333, 120, 8, 8, 112, 0.928571428571, 0, 0.0
0.1, 0, 248, 0.891666666667, 120, 13, 19, 101, 0.871287128713, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 24, 96, 0.90625, 0, 0.0
0.1, 0, 248, 0.875, 120, 15, 8, 112, 0.866071428571, 0, 0.0
0.1, 0, 248, 0.941666666667, 120, 7, 38, 82, 0.914634146341, 0, 0.0
0.1, 0, 248, 0.933333333333, 120, 8, 12, 108, 0.925925925926, 0, 0.0
0.1, 0, 248, 0.958333333333, 120, 5, 9, 111, 0.954954954955, 0, 0.0
0.1, 0, 248, 0.933333333333, 120, 8, 10, 110, 0.927272727273, 0, 0.0
0.1, 0, 248, 0.875, 120, 15, 13, 107, 0.859813084112, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 9, 111, 0.90990990991, 0, 0.0
0.1, 0, 248, 0.9, 120, 12, 6, 114, 0.894736842105, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 22, 98, 0.908163265306, 0, 0.0
0.1, 0, 248, 0.875, 120, 15, 11, 109, 0.862385321101, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 6, 114, 0.921052631579, 0, 0.0
0.1, 0, 248, 0.933333333333, 120, 8, 4, 116, 0.931034482759, 0, 0.0
0.1, 0, 248, 0.958333333333, 120, 5, 15, 105, 0.952380952381, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 17, 103, 0.902912621359, 0, 0.0
0.1, 0, 248, 0.941666666667, 120, 7, 12, 108, 0.935185185185, 0, 0.0
0.1, 0, 248, 0.875, 120, 15, 9, 111, 0.864864864865, 0, 0.0
0.1, 0, 248, 0.941666666667, 120, 7, 23, 97, 0.927835051546, 0, 0.0
0.1, 0, 248, 0.875, 120, 15, 9, 111, 0.864864864865, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 19, 101, 0.910891089109, 0, 0.0
0.1, 0, 248, 0.891666666667, 120, 13, 13, 107, 0.878504672897, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 6, 114, 0.921052631579, 0, 0.0
0.1, 0, 248, 0.966666666667, 120, 4, 25, 95, 0.957894736842, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 21, 99, 0.89898989899, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 55, 65, 0.861538461538, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 11, 109, 0.908256880734, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 18, 102, 0.911764705882, 0, 0.0
0.1, 0, 248, 0.958333333333, 120, 5, 68, 52, 0.903846153846, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 17, 103, 0.912621359223, 0, 0.0
0.1, 0, 248, 0.883333333333, 120, 14, 13, 107, 0.869158878505, 0, 0.0
0.1, 0, 248, 0.9, 120, 12, 9, 111, 0.891891891892, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 18, 102, 0.901960784314, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 4, 116, 0.922413793103, 0, 0.0
0.1, 0, 248, 0.975, 120, 3, 16, 104, 0.971153846154, 0, 0.0
0.1, 0, 248, 0.966666666667, 120, 4, 29, 91, 0.956043956044, 0, 0.0
0.1, 0, 248, 0.941666666667, 120, 7, 37, 83, 0.915662650602, 0, 0.0
0.1, 0, 248, 0.975, 120, 3, 28, 92, 0.967391304348, 0, 0.0
0.1, 0, 248, 0.933333333333, 120, 8, 9, 111, 0.927927927928, 0, 0.0
0.1, 0, 248, 0.933333333333, 120, 8, 15, 105, 0.92380952381, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 11, 109, 0.917431192661, 0, 0.0
0.1, 0, 248, 0.908333333333, 120, 11, 9, 111, 0.900900900901, 0, 0.0
0.1, 0, 248, 0.95, 120, 6, 11, 109, 0.94495412844, 0, 0.0
0.1, 0, 248, 0.9, 120, 12, 5, 115, 0.895652173913, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 5, 115, 0.913043478261, 0, 0.0
0.1, 0, 248, 0.875, 120, 15, 13, 107, 0.859813084112, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 15, 105, 0.904761904762, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 9, 111, 0.918918918919, 0, 0.0
0.1, 0, 248, 0.891666666667, 120, 13, 6, 114, 0.885964912281, 0, 0.0
0.1, 0, 248, 0.891666666667, 120, 13, 34, 86, 0.848837209302, 0, 0.0
0.1, 0, 248, 0.925, 120, 9, 12, 108, 0.916666666667, 0, 0.0
0.1, 0, 248, 0.933333333333, 120, 8, 17, 103, 0.922330097087, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 17, 103, 0.902912621359, 0, 0.0
0.1, 0, 248, 0.908333333333, 120, 11, 16, 104, 0.894230769231, 0, 0.0
0.1, 0, 248, 0.933333333333, 120, 8, 29, 91, 0.912087912088, 0, 0.0
0.1, 0, 248, 0.941666666667, 120, 7, 10, 110, 0.936363636364, 0, 0.0
0.1, 0, 248, 0.916666666667, 120, 10, 6, 114, 0.912280701754, 0, 0.0
0.1, 0, 248, 0.941666666667, 120, 7, 9, 111, 0.936936936937, 0, 0.0
0.1, 0, 248, 0.908333333333, 120, 11, 16, 104, 0.894230769231, 0, 0.0
0.1, 0, 248, 0.891666666667, 120, 13, 10, 110, 0.881818181818, 0, 0.0
