alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 76, 0, 0.12784311151580546, 0.0, 0, 'MATCH', 0.9990875, 240000, 219, 237747, 2253, 0.9027962716378163, 0, 0.0)
(0.2, 76, 0, 0.07716783578162842, 0.0, 0, 'MATCH', 0.9984541666666666, 240000, 371, 237520, 2480, 0.8504032258064516, 0, 0.0)
(0.3, 76, 0, 0.07925151801670527, 0.1, 0.005277864477794436, 'MATCH', 0.997575, 240000, 582, 237277, 2723, 0.786265148733015, 0, 0.0)
(0.4, 76, 0, 0.06094427175145703, 0.05, 0.005529363267844034, 'MATCH', 0.9968291666666667, 240000, 761, 236784, 3216, 0.7633706467661692, 0, 0.0)
(0.1, 76, 1, 0.017905409653870413, 0.05, 3.698206580107777e-05, 'MATCH', 0.9697666666666667, 240000, 7256, 95893, 144107, 0.9496485250543, 855, 0.005933091383485882)
(0.2, 76, 1, 0.01098935301491466, 0.0, 0, 'MATCH', 0.9420041666666666, 240000, 13919, 92304, 147696, 0.9057591268551619, 2566, 0.017373523995233453)
(0.3, 76, 1, 0.011661072768106944, 0.1, 0.0008893461139786729, 'MATCH', 0.9090583333333333, 240000, 21826, 92469, 147531, 0.8520582114945333, 5126, 0.0347452399834611)
(0.4, 76, 1, 0.007271489170492251, 0.05, 8.92802914735924e-05, 'MATCH', 0.8744791666666667, 240000, 30125, 94402, 145598, 0.7930946853665573, 6915, 0.04749378425527823)
(0.1, 76, 2, 0.06584711188219655, 0.1, 0.001502535549063544, 'MATCH', 0.9948583333333333, 240000, 1234, 222939, 17061, 0.9276712971103687, 54, 0.0031651134165640933)
(0.2, 76, 2, 0.055179177087566755, 0.05, 0.002608526543741746, 'MATCH', 0.9939041666666667, 240000, 1463, 227808, 12192, 0.880003280839895, 116, 0.009514435695538058)
(0.3, 76, 2, 0.02827658740652106, 0.0, 0, 'MATCH', 0.9928083333333333, 240000, 1726, 228830, 11170, 0.8454789615040287, 145, 0.012981199641897942)
(0.4, 76, 2, 0.02980275016399067, 0.05, 0.0016180356917398497, 'MATCH', 0.9911083333333334, 240000, 2134, 228520, 11480, 0.8141114982578397, 221, 0.019250871080139374)
(0.1, 76, 3, 0.02070819463822468, 0.05, 0.0004323595124056945, 'MATCH', 0.9606041666666667, 240000, 9455, 79862, 160138, 0.9409571744370481, 1119, 0.006987723088835879)
(0.2, 76, 3, 0.010207282778112448, 0.0, 0, 'MATCH', 0.9220916666666666, 240000, 18698, 73080, 166920, 0.8879822669542295, 3142, 0.018823388449556673)
(0.3, 76, 3, 0.008554379015637456, 0.05, 0.00011736656217292696, 'MATCH', 0.8786041666666666, 240000, 29135, 69753, 170247, 0.8288662942665657, 8593, 0.05047372347236662)
(0.4, 76, 3, 0.006911141255862285, 0.05, 0.00016208215494889489, 'MATCH', 0.8313583333333333, 240000, 40474, 68261, 171739, 0.7643284286038698, 11536, 0.06717169658609867)
(0.1, 76, 4, 0.19341355801907045, 0.1, 0.0030381476271887364, 'MATCH', 0.9999916666666666, 240000, 2, 238628, 1372, 0.9985422740524781, 0, 0.0)
(0.2, 76, 4, 0.1549832649698607, 0.15, 0.006159615057362344, 'MATCH', 0.9999708333333334, 240000, 7, 238697, 1303, 0.9946277820414429, 0, 0.0)
(0.3, 76, 4, 0.1257822534169145, 0.05, 0.012010032772400148, 'MATCH', 0.999925, 240000, 18, 238592, 1408, 0.9872159090909091, 0, 0.0)
(0.4, 76, 4, 0.06610880283951084, 0.0, 0, 'MATCH', 0.9998916666666666, 240000, 26, 238540, 1460, 0.9821917808219178, 0, 0.0)
(0.1, 76, 5, 0.045934333587206444, 0.05, 9.161124496723239e-05, 'MATCH', 0.9941, 240000, 1416, 219971, 20029, 0.9293025113585301, 73, 0.00364471516301363)
(0.2, 76, 5, 0.03769886801547023, 0.0, 0, 'MATCH', 0.9956, 240000, 1056, 230441, 9559, 0.8895281933256617, 107, 0.011193639502039962)
(0.3, 76, 5, 0.04914514513823391, 0.05, 0.0027596079747427837, 'MATCH', 0.9960291666666666, 240000, 953, 233016, 6984, 0.8635452462772051, 95, 0.013602520045819015)
(0.4, 76, 5, 0.03963351065713147, 0.05, 0.0011883071158291791, 'MATCH', 0.9967083333333333, 240000, 790, 234391, 5609, 0.8591549295774648, 40, 0.0071313959707612765)
(0.1, 76, 6, 0.03967800120714016, 0.1, 0.0009559758942338792, 'MATCH', 0.9986083333333333, 240000, 334, 189976, 50024, 0.9933232048616664, 0, 0.0)
(0.2, 76, 6, 0.023906496124775634, 0.05, 0.0004136203600715316, 'MATCH', 0.9961291666666666, 240000, 929, 197702, 42298, 0.9780367866092959, 0, 0.0)
(0.3, 76, 6, 0.015723451355954914, 0.0, 0, 'MATCH', 0.991975, 240000, 1926, 198365, 41635, 0.9537408430407109, 0, 0.0)
(0.4, 76, 6, 0.010146773040414364, 0.0, 0, 'MATCH', 0.9863333333333333, 240000, 3280, 196918, 43082, 0.9238661157792117, 0, 0.0)
(0.1, 76, 7, 0.019039061455199957, 0.05, 8.754823892634378e-05, 'MATCH', 0.9604708333333334, 240000, 9487, 105629, 134371, 0.9293969680957945, 1257, 0.009354697070052318)
(0.2, 76, 7, 0.019036818200835748, 0.1, 0.0009712574350869141, 'MATCH', 0.9548166666666666, 240000, 10844, 140950, 99050, 0.8905199394245331, 2218, 0.022392730943967692)
(0.3, 76, 7, 0.011004331453645655, 0.0, 0, 'MATCH', 0.96155, 240000, 9228, 173709, 66291, 0.8607955831108295, 1908, 0.028782187627279722)
(0.4, 76, 7, 0.011678662225948072, 0.0, 0, 'MATCH', 0.9632333333333334, 240000, 8824, 188126, 51874, 0.8298955160581409, 739, 0.014246057755330223)
(0.1, 76, 8, 0.144277772908685, 0.0, 0, 'MATCH', 0.99925, 240000, 180, 237887, 2113, 0.9148130619971604, 53, 0.025082820634169428)
(0.2, 76, 8, 0.07630659814195057, 0.0, 0, 'MATCH', 0.9983125, 240000, 405, 237522, 2478, 0.8365617433414043, 131, 0.05286521388216303)
(0.3, 76, 8, 0.06058098080919376, 0.0, 0, 'MATCH', 0.9975875, 240000, 579, 237302, 2698, 0.7853965900667161, 179, 0.06634544106745738)
(0.4, 76, 8, 0.0553978060182575, 0.05, 0.00328987457252633, 'MATCH', 0.997, 240000, 720, 236851, 3149, 0.7713559860273103, 256, 0.08129564941251191)
(0.1, 76, 9, 0.014072953074327765, 0.0, 0, 'MATCH', 0.9864416666666667, 240000, 3254, 118224, 121776, 0.9732788069898831, 2535, 0.020816909735908554)
