alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 65, 0, 0.014815922678892562, 0.0, 0, 'MATCH', 0.9226833333333333, 240000, 18556, 52858, 187142, 0.9008453473832705, 0, 0.0)
(0.2, 65, 0, 0.013212388114815093, 0.05, 0.00046533407792226367, 'MATCH', 0.8734416666666667, 240000, 30374, 79243, 160757, 0.8110564392219313, 0, 0.0)
(0.3, 65, 0, 0.00847561016187141, 0.0, 0, 'MATCH', 0.8529583333333334, 240000, 35290, 96563, 143437, 0.753968641285024, 0, 0.0)
(0.4, 65, 0, 0.011400111193224371, 0.1, 0.0015973306257771047, 'MATCH', 0.8800416666666666, 240000, 28790, 109422, 130578, 0.7795187550735958, 0, 0.0)
(0.1, 65, 1, 0.054328005345838926, 0.0, 0, 'MATCH', 1.0, 240000, 0, 229350, 10650, 1.0, 0, 0.0)
(0.2, 65, 1, 0.0368452109525301, 0.0, 0, 'MATCH', 1.0, 240000, 0, 228955, 11045, 1.0, 0, 0.0)
(0.3, 65, 1, 0.0370917808673199, 0.1, 0.0017801285991896898, 'MATCH', 1.0, 240000, 0, 227934, 12066, 1.0, 0, 0.0)
(0.4, 65, 1, 0.0253066368362323, 0.05, 0.0005151833309644527, 'MATCH', 1.0, 240000, 0, 227390, 12610, 1.0, 0, 0.0)
(0.1, 65, 2, 0.024179975123377606, 0.1, 0.0006790302290324152, 'MATCH', 0.9622375, 240000, 9063, 93095, 146905, 0.9383070691943773, 518, 0.003526088288349614)
(0.2, 65, 2, 0.01496872754168807, 0.1, 0.0006966884230709125, 'MATCH', 0.9272958333333333, 240000, 17449, 94807, 145193, 0.8798220299876716, 1684, 0.011598355292610526)
(0.3, 65, 2, 0.012365852043916825, 0.1, 0.001032763204075804, 'MATCH', 0.8958875, 240000, 24987, 96678, 143322, 0.8256583078662034, 2965, 0.020687682281854844)
(0.4, 65, 2, 0.010181874627941956, 0.1, 0.0011910815220956827, 'MATCH', 0.8836375, 240000, 27927, 99152, 140848, 0.8017224241735772, 4062, 0.028839600136317166)
(0.1, 65, 3, 0.04889211913708169, 0.05, 0.0009133533150072481, 'MATCH', 0.9999916666666666, 240000, 2, 209978, 30022, 0.9999333821863966, 0, 0.0)
(0.2, 65, 3, 0.03511752951688471, 0.15, 0.0013229246936691252, 'MATCH', 0.9999833333333333, 240000, 4, 214513, 25487, 0.9998430572448699, 0, 0.0)
