alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 20, 0, 0.1973145196052012, 0.1, 0.004086987413355447, 'MATCH', 0.9994, 240000, 144, 238401, 1599, 0.9099437148217636, 0, 0.0)
(0.2, 20, 0, 0.10358490292721373, 0.1, 0.0013924888577229733, 'MATCH', 0.9988666666666667, 240000, 272, 237925, 2075, 0.8689156626506024, 0, 0.0)
(0.3, 20, 0, 0.05658500097206217, 0.0, 0, 'MATCH', 0.998175, 240000, 438, 237336, 2664, 0.8355855855855856, 0, 0.0)
(0.4, 20, 0, 0.062139987945556696, 0.1, 0.0057977676391601785, 'MATCH', 0.9974416666666667, 240000, 614, 236699, 3301, 0.8139957588609512, 0, 0.0)
(0.1, 20, 1, 0.031857872572527285, 0.05, 0.0012899770893599616, 'MATCH', 0.9560208333333333, 240000, 10555, 114135, 125865, 0.9161403090612958, 0, 0.0)
(0.2, 20, 1, 0.009413933637289623, 0.0, 0, 'MATCH', 0.9238791666666667, 240000, 18269, 108012, 131988, 0.8615859017486438, 0, 0.0)
(0.3, 20, 1, 0.012190590524343015, 0.05, 0.000967644905915721, 'MATCH', 0.8947166666666666, 240000, 25268, 100519, 139481, 0.8188427097597523, 0, 0.0)
(0.4, 20, 1, 0.009039471802963772, 0.1, 0.0007935127419977928, 'MATCH', 0.8714166666666667, 240000, 30860, 94989, 145011, 0.7871885581093848, 0, 0.0)
(0.1, 20, 2, 0.04491069013535104, 0.05, 4.699017967392527e-05, 'MATCH', 0.9937416666666666, 240000, 1502, 216717, 23283, 0.9354894128763476, 0, 0.0)
(0.2, 20, 2, 0.024489232905341718, 0.0, 0, 'MATCH', 0.9930416666666667, 240000, 1670, 223581, 16419, 0.8982885681222973, 0, 0.0)
(0.3, 20, 2, 0.03063622234693808, 0.05, 0.0007273393227519853, 'MATCH', 0.9924625, 240000, 1809, 225220, 14780, 0.8776048714479026, 0, 0.0)
(0.4, 20, 2, 0.029971009353502998, 0.15, 0.003179191079384469, 'MATCH', 0.9918083333333333, 240000, 1966, 225239, 14761, 0.866811191653682, 0, 0.0)
