alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 96, 0, 0.24450925770240162, 0.05, 0.0049406783175760804, 'MATCH', 0.9995083333333333, 240000, 118, 238687, 1313, 0.9101294744859101, 0, 0.0)
(0.2, 96, 0, 0.11938767167120029, 0.0, 0, 'MATCH', 0.9988416666666666, 240000, 278, 238611, 1389, 0.7998560115190785, 0, 0.0)
(0.3, 96, 0, 0.11523180332960756, 0.1, 0.007525140091665383, 'MATCH', 0.9983291666666667, 240000, 401, 238602, 1398, 0.7131616595135908, 0, 0.0)
(0.4, 96, 0, 0.05916805109701856, 0.0, 0, 'MATCH', 0.9979, 240000, 504, 238552, 1448, 0.6519337016574586, 0, 0.0)
(0.1, 96, 1, 0.02208835214897939, 0.05, 0.00035086147829996306, 'MATCH', 0.9760375, 240000, 5751, 116560, 123440, 0.9534105638366818, 130, 0.001053143227478937)
(0.2, 96, 1, 0.014264350189297087, 0.1, 0.0003373949051967695, 'MATCH', 0.960325, 240000, 9522, 116388, 123612, 0.9229686438209883, 586, 0.004740640067307381)
(0.3, 96, 1, 0.01252548743249223, 0.15, 0.0008920527120308552, 'MATCH', 0.9461083333333333, 240000, 12934, 117152, 122848, 0.8947154206824695, 1057, 0.008604128679343579)
(0.4, 96, 1, 0.007352079736585443, 0.0, 0, 'MATCH', 0.9349416666666667, 240000, 15614, 117108, 122892, 0.8729453503889594, 1276, 0.010383100608664519)
(0.1, 96, 2, 0.10526487446658461, 0.1, 0.0026626278111071544, 'MATCH', 0.997, 240000, 720, 231530, 8470, 0.9149940968122786, 0, 0.0)
(0.2, 96, 2, 0.07759129678409471, 0.15, 0.0028188828694125645, 'MATCH', 0.9969125, 240000, 741, 234486, 5514, 0.8656147986942329, 0, 0.0)
(0.3, 96, 2, 0.05284929955356325, 0.05, 0.001180707459586594, 'MATCH', 0.9964416666666667, 240000, 854, 235499, 4501, 0.8102643856920684, 0, 0.0)
(0.4, 96, 2, 0.041468369395220306, 0.0, 0, 'MATCH', 0.996225, 240000, 906, 235948, 4052, 0.776406712734452, 0, 0.0)
(0.1, 96, 3, 0.016901678933147063, 0.0, 0, 'MATCH', 0.9788333333333333, 240000, 5080, 106582, 133418, 0.9619241781468767, 159, 0.001191743243040669)
(0.2, 96, 3, 0.014134918491358756, 0.1, 0.00042813086302040393, 'MATCH', 0.9610291666666667, 240000, 9353, 103324, 136676, 0.9315680880330124, 734, 0.005370364950686294)
(0.3, 96, 3, 0.008796861750772952, 0.0, 0, 'MATCH', 0.941475, 240000, 14046, 101737, 138263, 0.8984109993273689, 1577, 0.011405799093032843)
(0.4, 96, 3, 0.007859298669544157, 0.1, 0.0002720675848709164, 'MATCH', 0.915175, 240000, 20358, 99372, 140628, 0.8552350883181159, 1701, 0.012095741957504907)
(0.1, 96, 4, 0.10173982988760918, 0.15, 0.002256844622659307, 'MATCH', 0.997575, 240000, 582, 232136, 7864, 0.9259918616480163, 83, 0.01055442522889115)
(0.2, 96, 4, 0.058674727962965134, 0.0, 0, 'MATCH', 0.9971208333333333, 240000, 691, 234878, 5122, 0.8650917610308473, 113, 0.02206169465052714)
