alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 155, 0, 0.016116878776254173, 0.05, 0.00018520788529964582, 'MATCH', 0.9097708333333333, 240000, 21655, 23214, 216786, 0.900108863118467, 0, 0.0)
(0.2, 155, 0, 0.011441664436332155, 0.05, 0.0003116502107786412, 'MATCH', 0.8406625, 240000, 38241, 39946, 200054, 0.808846611414918, 0, 0.0)
(0.3, 155, 0, 0.007663251261169068, 0.0, 0, 'MATCH', 0.7868999999999999, 240000, 51144, 52919, 187081, 0.7266210892608015, 0, 0.0)
(0.4, 155, 0, 0.0069520887114077334, 0.05, 0.00021068442461213976, 'MATCH', 0.7921666666666667, 240000, 49880, 63832, 176168, 0.7168611779664865, 0, 0.0)
(0.1, 155, 1, 0.01886483562803465, 0.05, 3.067605078663216e-06, 'MATCH', 0.9949, 240000, 1224, 117561, 122439, 0.9900031852595986, 0, 0.0)
(0.2, 155, 1, 0.014701924594822391, 0.05, 0.0004488692078842005, 'MATCH', 0.98025, 240000, 4740, 115320, 124680, 0.9619826756496631, 0, 0.0)
(0.3, 155, 1, 0.011535871008724516, 0.05, 0.000618649886003686, 'MATCH', 0.9598666666666666, 240000, 9632, 113907, 126093, 0.9236119372209401, 0, 0.0)
(0.4, 155, 1, 0.006158977369778995, 0.0, 0, 'MATCH', 0.93795, 240000, 14892, 112071, 127929, 0.8835916797598669, 0, 0.0)
(0.1, 155, 2, 0.023027480948211443, 0.15, 0.000509358191172149, 'MATCH', 0.9802666666666666, 240000, 4736, 107578, 132422, 0.9642355499841416, 0, 0.0)
(0.2, 155, 2, 0.007438786594503588, 0.0, 0, 'MATCH', 0.9625375, 240000, 8991, 112292, 127708, 0.929597206126476, 0, 0.0)
(0.3, 155, 2, 0.012073851843920255, 0.1, 0.0007903808134114843, 'MATCH', 0.9452458333333333, 240000, 13141, 114351, 125649, 0.8954150052925213, 0, 0.0)
(0.4, 155, 2, 0.011509701469812339, 0.05, 0.0015519549972635716, 'MATCH', 0.9304291666666666, 240000, 16697, 114942, 125058, 0.8664859505189593, 0, 0.0)
(0.1, 155, 3, 0.030589613014748857, 0.15, 0.000985556311949104, 'MATCH', 0.9969291666666666, 240000, 737, 140131, 99869, 0.9926203326357529, 0, 0.0)
(0.2, 155, 3, 0.01445437114592274, 0.05, 9.293272554747323e-05, 'MATCH', 0.9881541666666667, 240000, 2843, 139277, 100723, 0.9717740734489639, 0, 0.0)
(0.3, 155, 3, 0.012746341636326968, 0.25, 0.0006413496769996363, 'MATCH', 0.9749875, 240000, 6003, 137938, 102062, 0.9411828104485509, 0, 0.0)
(0.4, 155, 3, 0.010005405192225203, 0.05, 0.00063607477520361, 'MATCH', 0.9587708333333333, 240000, 9895, 136317, 103683, 0.9045648756305277, 0, 0.0)
(0.1, 155, 4, 0.02002665729571862, 0.1, 0.0005973089435146184, 'MATCH', 0.917925, 240000, 19698, 23149, 216851, 0.909163434800854, 6821, 0.03145477770450678)
(0.2, 155, 4, 0.010166571326727658, 0.05, 0.00010348502288565209, 'MATCH', 0.8560208333333333, 240000, 34555, 30014, 209986, 0.8354414103797396, 7893, 0.037588220167058754)
(0.3, 155, 4, 0.010303852042760816, 0.05, 0.0008537169246679022, 'MATCH', 0.8092874999999999, 240000, 45771, 35984, 204016, 0.775649949023606, 7453, 0.03653144851384205)
(0.4, 155, 4, 0.008014498907273626, 0.1, 0.0007818893271352989, 'MATCH', 0.7746416666666667, 240000, 54086, 41302, 198698, 0.7277979647505259, 6028, 0.03033749710616111)
(0.1, 155, 5, 0.024621304888834267, 0.05, 0.0006214578928975534, 'MATCH', 0.9758458333333333, 240000, 5797, 107746, 132254, 0.9561676773481331, 0, 0.0)
(0.2, 155, 5, 0.019509525946281858, 0.05, 0.0015199711239807512, 'MATCH', 0.9564333333333334, 240000, 10456, 101582, 138418, 0.9244606915285585, 0, 0.0)
(0.3, 155, 5, 0.008853116573736183, 0.0, 0, 'MATCH', 0.9332083333333333, 240000, 16030, 95355, 144645, 0.8891769504649314, 0, 0.0)
(0.4, 155, 5, 0.007811066867405986, 0.05, 0.00032589715534847574, 'MATCH', 0.9081541666666667, 240000, 22043, 91202, 148798, 0.8518595680049463, 0, 0.0)
(0.1, 155, 6, 0.021452904612307838, 0.1, 0.0005395072958918612, 'MATCH', 0.9740666666666666, 240000, 6224, 74478, 165522, 0.9623977477314194, 0, 0.0)
(0.2, 155, 6, 0.010887683627531508, 0.0, 0, 'MATCH', 0.948975, 240000, 12246, 78698, 161302, 0.9240802965865271, 28, 0.00017358743226990366)
(0.3, 155, 6, 0.009763743977016515, 0.05, 0.00038526258501148103, 'MATCH', 0.9251208333333334, 240000, 17971, 81752, 158248, 0.8864377432890147, 117, 0.0007393458369142107)
(0.4, 155, 6, 0.008743764114777508, 0.05, 0.0007570301461007345, 'MATCH', 0.9013, 240000, 23688, 84444, 155556, 0.8477204350844711, 123, 0.0007907120265370671)
(0.1, 155, 7, 0.01410789543655283, 0.0, 0, 'MATCH', 0.9927708333333334, 240000, 1735, 123330, 116670, 0.985128996314391, 5, 4.285591840233136e-05)
(0.2, 155, 7, 0.010901502838587679, 0.0, 0, 'MATCH', 0.9785916666666666, 240000, 5138, 119739, 120261, 0.9572762574733289, 31, 0.00025777267775920707)
