alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 178, 0, 0.08571919185242277, 0.0, 0, 'MATCH', 0.9988125, 240000, 285, 236636, 3364, 0.9152794292508918, 0, 0.0)
(0.2, 178, 0, 0.07985535732105045, 0.05, 0.0026046845463277846, 'MATCH', 0.9975958333333333, 240000, 577, 235866, 4134, 0.8604257377842284, 0, 0.0)
(0.3, 178, 0, 0.05943026155453428, 0.05, 0.004409501499780533, 'MATCH', 0.9958791666666666, 240000, 989, 234596, 5404, 0.8169874167283494, 0, 0.0)
(0.4, 178, 0, 0.027461079154578183, 0.0, 0, 'MATCH', 0.9933583333333333, 240000, 1594, 232051, 7949, 0.79947163165178, 0, 0.0)
(0.1, 178, 1, 0.015944193952582564, 0.05, 5.428216870378977e-05, 'MATCH', 0.9457375, 240000, 13023, 53007, 186993, 0.9303556817634885, 2301, 0.01230527345943431)
(0.2, 178, 1, 0.011014542139393263, 0.05, 0.000116219070961876, 'MATCH', 0.8976166666666666, 240000, 24572, 60097, 179903, 0.8634152849035314, 4802, 0.026692161887239236)
(0.3, 178, 1, 0.006959061903666908, 0.0, 0, 'MATCH', 0.8546458333333333, 240000, 34885, 65850, 174150, 0.7996841803043353, 4869, 0.027958656330749353)
(0.4, 178, 1, 0.00583182867204643, 0.0, 0, 'MATCH', 0.8198083333333334, 240000, 43246, 70356, 169644, 0.7450779278960646, 4020, 0.023696682464454975)
(0.1, 178, 2, 0.03332288906007591, 0.0, 0, 'MATCH', 0.9912125, 240000, 2109, 207854, 32146, 0.934393081565358, 0, 0.0)
(0.2, 178, 2, 0.024644529805968318, 0.05, 0.00042773440248597416, 'MATCH', 0.9835875, 240000, 3939, 202878, 37122, 0.893890415387102, 0, 0.0)
(0.3, 178, 2, 0.02029189128005334, 0.1, 0.0012489009274195273, 'MATCH', 0.9760416666666667, 240000, 5750, 196188, 43812, 0.8687574180589792, 0, 0.0)
(0.4, 178, 2, 0.011906209842179188, 0.05, 3.3661191777722976e-05, 'MATCH', 0.9675791666666667, 240000, 7781, 187963, 52037, 0.8504717796952168, 0, 0.0)
(0.1, 178, 3, 0.032072688600154886, 0.05, 0.0013472989154873355, 'MATCH', 0.9838083333333333, 240000, 3886, 109556, 130444, 0.9702094385330103, 45, 0.0003449756217227316)
