alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 110, 0, 0.14018593391362758, 0.05, 0.0034536902520309887, 'MATCH', 0.99855, 240000, 348, 235963, 4037, 0.9137973742878375, 0, 0.0)
(0.2, 110, 0, 0.08395861346425851, 0.05, 0.004522298776960143, 'MATCH', 0.9972166666666666, 240000, 668, 234767, 5233, 0.8723485572329448, 0, 0.0)
(0.3, 110, 0, 0.033025256927450106, 0.0, 0, 'MATCH', 0.99515, 240000, 1164, 233029, 6971, 0.8330225218763448, 0, 0.0)
(0.4, 110, 0, 0.020921107942024203, 0.0, 0, 'MATCH', 0.992075, 240000, 1902, 230077, 9923, 0.8083240955356243, 0, 0.0)
(0.1, 110, 1, 0.024165207842545555, 0.05, 0.0008051072733741282, 'MATCH', 0.9577708333333333, 240000, 10135, 67803, 172197, 0.9411429931996492, 1206, 0.0070036063346051326)
(0.2, 110, 1, 0.012020917449903773, 0.05, 0.000368815915221532, 'MATCH', 0.9095166666666666, 240000, 21716, 54253, 185747, 0.8830882867556408, 4394, 0.023655832934044694)
(0.3, 110, 1, 0.01265260216761932, 0.1, 0.0014924111179483446, 'MATCH', 0.8507333333333333, 240000, 35824, 48965, 191035, 0.8124741539508467, 6757, 0.03537048184887586)
(0.4, 110, 1, 0.004912485727145144, 0.0, 0, 'MATCH', 0.7983916666666666, 240000, 48386, 47508, 192492, 0.7486337094528603, 8441, 0.043851173035762525)
(0.1, 110, 2, 0.030221641116643105, 0.0, 0, 'MATCH', 0.988, 240000, 2880, 203205, 36795, 0.9217284957195271, 0, 0.0)
(0.2, 110, 2, 0.02834548125284289, 0.15, 0.0015156202518164519, 'MATCH', 0.9755458333333333, 240000, 5869, 195864, 44136, 0.8670246510784847, 0, 0.0)
(0.3, 110, 2, 0.016641583031864658, 0.05, 0.0006282667597876102, 'MATCH', 0.9623375, 240000, 9039, 185628, 54372, 0.833756345177665, 0, 0.0)
(0.4, 110, 2, 0.008278630336621823, 0.0, 0, 'MATCH', 0.9491291666666667, 240000, 12209, 172015, 67985, 0.8204162682944767, 0, 0.0)
(0.1, 110, 3, 0.014204976142381809, 0.0, 0, 'MATCH', 0.9677083333333333, 240000, 7750, 100726, 139274, 0.9443542944124531, 1191, 0.008551488432873329)
(0.2, 110, 3, 0.009882898934258921, 0.0, 0, 'MATCH', 0.940975, 240000, 14166, 94890, 145110, 0.9023775067190407, 4661, 0.032120460340431395)
(0.3, 110, 3, 0.012160585521828934, 0.05, 0.0010350476278483955, 'MATCH', 0.9145125000000001, 240000, 20517, 91310, 148690, 0.862014930392091, 6174, 0.04152263097720089)
(0.4, 110, 3, 0.00961023870543462, 0.2, 0.0010741874002184737, 'MATCH', 0.8959541666666666, 240000, 24971, 88154, 151846, 0.8355504919457872, 6504, 0.04283287014475192)
(0.1, 110, 4, 0.05332881975724443, 0.0, 0, 'MATCH', 0.9995708333333333, 240000, 103, 226830, 13170, 0.9921791951404708, 0, 0.0)
(0.2, 110, 4, 0.03938662816607763, 0.05, 0.00025716007431619836, 'MATCH', 0.9987375, 240000, 303, 226502, 13498, 0.977552229959994, 0, 0.0)
