alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 154, 0, 0.10087497309263449, 0.0, 0, 'MATCH', 0.9988833333333333, 240000, 268, 236675, 3325, 0.9193984962406015, 0, 0.0)
(0.2, 154, 0, 0.06223117361405614, 0.0, 0, 'MATCH', 0.9977125, 240000, 549, 235934, 4066, 0.8649778652238072, 0, 0.0)
(0.3, 154, 0, 0.04242569440132404, 0.0, 0, 'MATCH', 0.9962, 240000, 912, 234746, 5254, 0.8264179672630376, 0, 0.0)
(0.4, 154, 0, 0.0315765897896339, 0.0, 0, 'MATCH', 0.9948166666666667, 240000, 1244, 233211, 6789, 0.8167624097805273, 0, 0.0)
(0.1, 154, 1, 0.020511896995774603, 0.05, 0.0005822828721128576, 'MATCH', 0.9420666666666666, 240000, 13904, 40276, 199724, 0.930383929823156, 5497, 0.027522981714766376)
(0.2, 154, 1, 0.006817617206462678, 0.0, 0, 'MATCH', 0.8898916666666666, 240000, 26426, 51006, 188994, 0.8601754553054595, 9873, 0.05223975364297279)
(0.3, 154, 1, 0.0067113787700521605, 0.0, 0, 'MATCH', 0.8450124999999999, 240000, 37197, 58781, 181219, 0.7947400658871311, 14834, 0.08185675894911681)
(0.4, 154, 1, 0.008297543597444723, 0.05, 0.0007401428548450273, 'MATCH', 0.8313583333333333, 240000, 40474, 65420, 174580, 0.7681635926222935, 11933, 0.06835261771107802)
(0.1, 154, 2, 0.046379559908966, 0.1, 0.0008329474300204087, 'MATCH', 0.9921416666666667, 240000, 1886, 210909, 29091, 0.9351689525970232, 0, 0.0)
(0.2, 154, 2, 0.032244448936225995, 0.05, 0.0014730594845790979, 'MATCH', 0.9875375, 240000, 2991, 209997, 30003, 0.9003099690030997, 0, 0.0)
(0.3, 154, 2, 0.023236572373830183, 0.15, 0.0012641825894142977, 'MATCH', 0.9849208333333334, 240000, 3619, 208748, 31252, 0.8841994112376808, 0, 0.0)
(0.4, 154, 2, 0.017473618054565376, 0.05, 0.0010585618680253317, 'MATCH', 0.9835125, 240000, 3957, 207107, 32893, 0.8797008482047852, 0, 0.0)
(0.1, 154, 3, 0.016588890177829108, 0.0, 0, 'MATCH', 0.9670333333333333, 240000, 7912, 91758, 148242, 0.9466278112815532, 2856, 0.019265795118792246)
(0.2, 154, 3, 0.01413686819756621, 0.1, 0.0004931593192235018, 'MATCH', 0.9394, 240000, 14544, 99061, 140939, 0.8968064197986363, 5272, 0.037406253769361214)
(0.3, 154, 3, 0.010232269234617952, 0.1, 0.00031278146898577885, 'MATCH', 0.9152833333333333, 240000, 20332, 105134, 134866, 0.8492429522637285, 7712, 0.05718268503551673)
(0.4, 154, 3, 0.008209980093033115, 0.05, 0.00028911322941826967, 'MATCH', 0.9150375, 240000, 20391, 110547, 129453, 0.8424833723436305, 9350, 0.07222698585587047)
(0.1, 154, 4, 0.054384025571110606, 0.0, 0, 'MATCH', 0.9960416666666667, 240000, 950, 225079, 14921, 0.9363313450841096, 657, 0.0440319013470947)
(0.2, 154, 4, 0.05253519891836422, 0.05, 0.003033909373107213, 'MATCH', 0.9941375, 240000, 1407, 225747, 14253, 0.901283940223111, 949, 0.06658247386515119)
(0.3, 154, 4, 0.022648301701916528, 0.0, 0, 'MATCH', 0.990975, 240000, 2166, 222871, 17129, 0.8735477844591044, 1295, 0.07560277891295464)
(0.4, 154, 4, 0.015963161161160616, 0.0, 0, 'MATCH', 0.9851, 240000, 3576, 215401, 24599, 0.8546282369202001, 1678, 0.06821415504695313)
(0.1, 154, 5, 0.014427906731394324, 0.0, 0, 'MATCH', 0.9476916666666667, 240000, 12554, 56015, 183985, 0.9317661765904829, 1121, 0.006092888007174498)
(0.2, 154, 5, 0.009389412458259833, 0.0, 0, 'MATCH', 0.8962083333333333, 240000, 24910, 49479, 190521, 0.8692532581710153, 1807, 0.009484518766960073)
(0.3, 154, 5, 0.008115613037954494, 0.05, 0.0001370354598620449, 'MATCH', 0.84345, 240000, 37572, 46316, 193684, 0.8060139195803474, 4063, 0.02097746845377006)
(0.4, 154, 5, 0.008647832418795798, 0.2, 0.0010090110230527305, 'MATCH', 0.7979916666666667, 240000, 48482, 45813, 194187, 0.7503334414765149, 5102, 0.02627364344678068)
(0.1, 154, 6, 0.02646553822137937, 0.05, 0.00015639797818522982, 'MATCH', 0.984825, 240000, 3642, 167716, 72284, 0.9496154058989541, 2760, 0.038182723700957336)
(0.2, 154, 6, 0.01582030970310011, 0.05, 7.60463749367446e-05, 'MATCH', 0.9741166666666666, 240000, 6212, 159694, 80306, 0.922645879510871, 3686, 0.04589943466241626)
(0.3, 154, 6, 0.011424093881970595, 0.05, 1.5837514386052298e-05, 'MATCH', 0.966575, 240000, 8022, 152279, 87721, 0.9085509741111022, 4942, 0.05633770704848326)
(0.4, 154, 6, 0.01216085946232931, 0.05, 0.0013855685160812925, 'MATCH', 0.9582041666666666, 240000, 10031, 144184, 95816, 0.8953097603740503, 3787, 0.03952367036820573)
(0.1, 154, 7, 0.017053372786280663, 0.1, 0.00014146346388452247, 'MATCH', 0.9507708333333333, 240000, 11815, 58739, 181261, 0.9348177489917853, 2008, 0.01107794837278841)
(0.2, 154, 7, 0.008740212724917956, 0.0, 0, 'MATCH', 0.9252083333333333, 240000, 17950, 72839, 167161, 0.8926184935481363, 3946, 0.023605984649529496)
(0.3, 154, 7, 0.010128090112098883, 0.05, 0.0005264029463625808, 'MATCH', 0.9054625000000001, 240000, 22689, 79705, 160295, 0.8584547241024362, 4745, 0.02960167191740229)
(0.4, 154, 7, 0.006527732640728839, 0.0, 0, 'MATCH', 0.8900375, 240000, 26391, 83903, 156097, 0.8309320486620498, 5017, 0.03214027175410162)
(0.1, 154, 8, 0.11264670855626102, 0.1, 0.0004715948301961259, 'MATCH', 0.9988875, 240000, 267, 235919, 4081, 0.934574859103161, 74, 0.018132810585640775)
(0.2, 154, 8, 0.05101764048734872, 0.0, 0, 'MATCH', 0.9975041666666666, 240000, 599, 235306, 4694, 0.8723902854708138, 135, 0.02876011930123562)
(0.3, 154, 8, 0.04445595072392783, 0.05, 0.0001234523476159599, 'MATCH', 0.9963041666666667, 240000, 887, 234137, 5863, 0.8487122633464097, 190, 0.03240661777247143)
(0.4, 154, 8, 0.0355742477530227, 0.05, 0.0021500320293021957, 'MATCH', 0.9945208333333333, 240000, 1315, 232213, 7787, 0.831128804417619, 276, 0.035443688198279186)
(0.1, 154, 9, 0.017085160386360876, 0.05, 3.3919790976263964e-05, 'MATCH', 0.979975, 240000, 4806, 81439, 158561, 0.969689898524858, 1219, 0.007687892987556839)
(0.2, 154, 9, 0.011148465801342489, 0.0, 0, 'MATCH', 0.9611541666666666, 240000, 9323, 85787, 154213, 0.9395446557683205, 2524, 0.016366972952993587)
(0.3, 154, 9, 0.007033415760006786, 0.0, 0, 'MATCH', 0.9399875, 240000, 14403, 91299, 148701, 0.9031412028163899, 3407, 0.02291174908036933)
(0.4, 154, 9, 0.009429274611146843, 0.1, 0.0009343704276782994, 'MATCH', 0.9275416666666667, 240000, 17390, 96156, 143844, 0.8791051416812659, 2641, 0.018360167959734157)
(0.1, 154, 10, 0.04939486446510641, 0.05, 0.0016470040668349756, 'MATCH', 0.9862583333333333, 240000, 3298, 198154, 41846, 0.9211872102470965, 0, 0.0)
(0.2, 154, 10, 0.020798418942433727, 0.0, 0, 'MATCH', 0.9761791666666667, 240000, 5717, 197832, 42168, 0.8644232593435781, 0, 0.0)
(0.3, 154, 10, 0.014143809034500484, 0.0, 0, 'MATCH', 0.9707749999999999, 240000, 7014, 198479, 41521, 0.8310734327207919, 0, 0.0)
(0.4, 154, 10, 0.010002547648548937, 0.0, 0, 'MATCH', 0.9676375, 240000, 7767, 198933, 41067, 0.8108700416392725, 0, 0.0)
(0.1, 154, 11, 0.022346859007864317, 0.0, 0, 'MATCH', 0.9847083333333333, 240000, 3670, 157332, 82668, 0.9556055547491169, 862, 0.01042725117336817)
(0.2, 154, 11, 0.02425071491255565, 0.15, 0.00168849161319376, 'MATCH', 0.9665625, 240000, 8025, 160872, 79128, 0.8985820442826812, 1776, 0.022444646648468305)
(0.3, 154, 11, 0.012340893534711166, 0.05, 8.010145020126425e-05, 'MATCH', 0.9476208333333334, 240000, 12571, 163597, 76403, 0.8354645759983247, 2520, 0.0329829980498148)
(0.4, 154, 11, 0.008836103597725103, 0.0, 0, 'MATCH', 0.9363375, 240000, 15279, 166228, 73772, 0.7928889009380253, 1682, 0.02279997831155452)
(0.1, 154, 12, 0.029214685552642616, 0.0, 0, 'MATCH', 0.9895333333333334, 240000, 2512, 189662, 50338, 0.9500973419682943, 0, 0.0)
(0.2, 154, 12, 0.01846794351835157, 0.0, 0, 'MATCH', 0.9859666666666667, 240000, 3368, 198564, 41436, 0.9187180229751907, 0, 0.0)
(0.3, 154, 12, 0.01599534121665136, 0.0, 0, 'MATCH', 0.98095, 240000, 4572, 194994, 45006, 0.8984135448606853, 0, 0.0)
(0.4, 154, 12, 0.01441362891555692, 0.05, 0.0012488584485498277, 'MATCH', 0.9735125, 240000, 6357, 181903, 58097, 0.8905795479973149, 0, 0.0)
(0.1, 154, 13, 0.02712246177534447, 0.2, 0.0010597794465320998, 'MATCH', 0.954225, 240000, 10986, 83556, 156444, 0.9297767891386055, 104, 0.0006647746158369768)
(0.2, 154, 13, 0.008350631627604133, 0.0, 0, 'MATCH', 0.9220083333333333, 240000, 18718, 75502, 164498, 0.8862113825092098, 622, 0.0037812009872460455)
(0.3, 154, 13, 0.013049407648945318, 0.15, 0.001430299948536995, 'MATCH', 0.8958041666666666, 240000, 25007, 73962, 166038, 0.8493898986978885, 2042, 0.012298389525289392)
(0.4, 154, 13, 0.006416037883988646, 0.0, 0, 'MATCH', 0.8816791666666667, 240000, 28397, 74921, 165079, 0.827979331108136, 2466, 0.014938302267399246)
(0.1, 154, 14, 0.028098706497045045, 0.05, 0.00020649524605545477, 'MATCH', 0.9949375, 240000, 1215, 174048, 65952, 0.9815775109170306, 1, 1.5162542455118874e-05)
(0.2, 154, 14, 0.01835288864291712, 0.05, 0.000340387086468108, 'MATCH', 0.9865666666666667, 240000, 3224, 169201, 70799, 0.9544626336530178, 22, 0.00031073885224367577)
(0.3, 154, 14, 0.02014391321265796, 0.2, 0.0023745123199602203, 'MATCH', 0.9781541666666667, 240000, 5243, 165583, 74417, 0.9295456683284733, 73, 0.000980958651920932)
(0.4, 154, 14, 0.014776338149967844, 0.05, 0.002073049246005154, 'MATCH', 0.9721583333333333, 240000, 6682, 161424, 78576, 0.9149613113418855, 44, 0.0005599674200773773)
(0.1, 154, 15, 0.020649840569223615, 0.1, 4.4950180098563e-05, 'MATCH', 0.9806333333333334, 240000, 4648, 131204, 108796, 0.9572778410970991, 1317, 0.0121052244567815)
(0.2, 154, 15, 0.01599037671448464, 0.05, 0.0005060509481134012, 'MATCH', 0.9643291666666667, 240000, 8561, 131577, 108423, 0.9210407385886759, 2929, 0.027014563330658624)
(0.3, 154, 15, 0.010477430220764972, 0.05, 8.87714581583321e-05, 'MATCH', 0.950125, 240000, 11970, 131626, 108374, 0.8895491538560909, 5069, 0.04677321128684002)
(0.4, 154, 15, 0.008128562955522917, 0.0, 0, 'MATCH', 0.9400458333333334, 240000, 14389, 131877, 108123, 0.8669200817587377, 4192, 0.03877065934167569)
(0.1, 154, 16, 0.041543689420309726, 0.05, 0.0002923336992018827, 'MATCH', 0.9919083333333333, 240000, 1942, 211147, 28853, 0.9326933074550307, 0, 0.0)
(0.2, 154, 16, 0.038335334778163005, 0.05, 0.0024055475327947606, 'MATCH', 0.9878833333333333, 240000, 2908, 210537, 29463, 0.9012999355123374, 0, 0.0)
(0.3, 154, 16, 0.023250869466627244, 0.05, 0.0011779457578367514, 'MATCH', 0.9859666666666667, 240000, 3368, 209728, 30272, 0.8887420718816068, 0, 0.0)
(0.4, 154, 16, 0.015938608760591444, 0.05, 0.0002472634811128138, 'MATCH', 0.9852291666666667, 240000, 3545, 208653, 31347, 0.8869110281685648, 0, 0.0)
(0.1, 154, 17, 0.01780774917122155, 0.05, 5.34100188847586e-05, 'MATCH', 0.9817708333333334, 240000, 4375, 89572, 150428, 0.9709163187704417, 221, 0.0014691413832531178)
(0.2, 154, 17, 0.01109600900962543, 0.0, 0, 'MATCH', 0.9640583333333334, 240000, 8626, 98713, 141287, 0.938946966104454, 541, 0.003829085478494129)
(0.3, 154, 17, 0.012006221850134335, 0.2, 0.0008510008769794242, 'MATCH', 0.9494875, 240000, 12123, 106293, 133707, 0.9093315981960556, 1042, 0.007793159670024755)
(0.4, 154, 17, 0.010929031591790234, 0.05, 0.0013568457846802051, 'MATCH', 0.9573541666666666, 240000, 10235, 111814, 128186, 0.9201550871390012, 1441, 0.011241477228402477)
(0.1, 154, 18, 0.10075482850745596, 0.1, 0.0008002021600138354, 'MATCH', 1.0, 240000, 0, 234545, 5455, 1.0, 0, 0.0)
(0.2, 154, 18, 0.04635735570782895, 0.0, 0, 'MATCH', 0.9999708333333334, 240000, 7, 234006, 5994, 0.9988321654988321, 0, 0.0)
(0.3, 154, 18, 0.04500998092700752, 0.05, 0.0007399060888197972, 'MATCH', 0.9999458333333333, 240000, 13, 233583, 6417, 0.997974131213963, 0, 0.0)
(0.4, 154, 18, 0.03163831555609939, 0.0, 0, 'MATCH', 0.9998708333333334, 240000, 31, 233051, 6949, 0.9955389264642395, 0, 0.0)
(0.1, 154, 19, 0.01292408807842399, 0.0, 0, 'MATCH', 0.9660625, 240000, 8145, 93626, 146374, 0.9443548717668439, 6, 4.0990886359599384e-05)
