alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 206, 0, 0.11363280132734091, 0.05, 0.0016596048252048579, 'MATCH', 0.9986541666666666, 240000, 323, 235787, 4213, 0.9233325421314977, 0, 0.0)
(0.2, 206, 0, 0.054553891321307973, 0.0, 0, 'MATCH', 0.9969166666666667, 240000, 740, 234801, 5199, 0.8576649355645316, 0, 0.0)
(0.3, 206, 0, 0.05499714980890691, 0.15, 0.004232855468054353, 'MATCH', 0.9951791666666666, 240000, 1157, 233208, 6792, 0.8296525323910483, 0, 0.0)
(0.4, 206, 0, 0.027476290042902085, 0.0, 0, 'MATCH', 0.9921875, 240000, 1875, 230357, 9643, 0.805558436171316, 0, 0.0)
(0.1, 206, 1, 0.016212476573261025, 0.05, 0.0001683820412173992, 'MATCH', 0.9502083333333333, 240000, 11950, 36061, 203939, 0.94140404728865, 3859, 0.018922324812811673)
(0.2, 206, 1, 0.01023250417422239, 0.05, 4.619420937457264e-05, 'MATCH', 0.8941791666666666, 240000, 25397, 44588, 195412, 0.8700335700980493, 6100, 0.031216097271406056)
(0.3, 206, 1, 0.007588770414175087, 0.0, 0, 'MATCH', 0.837175, 240000, 39078, 50823, 189177, 0.7934315482326075, 11130, 0.05883379057707861)
(0.4, 206, 1, 0.012407501207770122, 0.15, 0.002457620181392506, 'MATCH', 0.7865041666666667, 240000, 51239, 56396, 183604, 0.7209265593342193, 12074, 0.06576109452953095)
(0.1, 206, 2, 0.04012592137624185, 0.1, 0.0006205335236508791, 'MATCH', 0.9876625, 240000, 2961, 203567, 36433, 0.9187275272417863, 0, 0.0)
(0.2, 206, 2, 0.029414224461776634, 0.15, 0.0015869700073844473, 'MATCH', 0.9760166666666666, 240000, 5756, 197950, 42050, 0.863115338882283, 0, 0.0)
(0.3, 206, 2, 0.022082930467719662, 0.05, 0.0020829611139178694, 'MATCH', 0.9667875, 240000, 7971, 191385, 48615, 0.8360382597963592, 0, 0.0)
(0.4, 206, 2, 0.014603714899096149, 0.05, 0.0013918802613988035, 'MATCH', 0.9569583333333334, 240000, 10330, 181163, 58837, 0.8244302054829444, 0, 0.0)
(0.1, 206, 3, 0.018210568059167515, 0.1, 0.00016143237911220298, 'MATCH', 0.9672208333333333, 240000, 7867, 84443, 155557, 0.9494268981788027, 3392, 0.0218055118059618)
(0.2, 206, 3, 0.012051660026069777, 0.05, 0.0001267124643600237, 'MATCH', 0.9398333333333333, 240000, 14440, 90277, 149723, 0.9035552319950843, 7359, 0.0491507650795135)
(0.3, 206, 3, 0.012196788725988469, 0.1, 0.0010067043612502213, 'MATCH', 0.9191, 240000, 19416, 94350, 145650, 0.8666941297631308, 10684, 0.07335393065568142)
(0.4, 206, 3, 0.010402067441484947, 0.25, 0.0013019410870381831, 'MATCH', 0.9090083333333333, 240000, 21838, 97584, 142416, 0.8466604875856645, 9881, 0.06938124929783171)
(0.1, 206, 4, 0.06298657725368112, 0.05, 0.0010272115729173803, 'MATCH', 0.9995625, 240000, 105, 224046, 15954, 0.9934185784129372, 0, 0.0)
(0.2, 206, 4, 0.04383558646835428, 0.2, 0.0017581108483732955, 'MATCH', 0.9983708333333333, 240000, 391, 222798, 17202, 0.9772700848738519, 0, 0.0)
(0.3, 206, 4, 0.0234339609287465, 0.05, 0.0003306185149481444, 'MATCH', 0.9955875, 240000, 1059, 217581, 22419, 0.9527632811454569, 0, 0.0)
(0.4, 206, 4, 0.021712178769318913, 0.1, 0.002783866550611358, 'MATCH', 0.9891041666666667, 240000, 2615, 205957, 34043, 0.9231853831918456, 0, 0.0)
(0.1, 206, 5, 0.026240558335275388, 0.0, 0, 'MATCH', 0.9893583333333333, 240000, 2554, 185370, 54630, 0.9532491305143694, 59, 0.0010799926780157422)
(0.2, 206, 5, 0.021948030649353578, 0.05, 0.0002985670938363272, 'MATCH', 0.9825625, 240000, 4185, 192324, 47676, 0.9122199848980619, 124, 0.002600889336353721)
(0.3, 206, 5, 0.019342381403286146, 0.2, 0.0011915237275617607, 'MATCH', 0.97465, 240000, 6084, 193074, 46926, 0.8703490602224779, 292, 0.006222563184588501)
(0.4, 206, 5, 0.013513616459528144, 0.1, 0.0005712056496751106, 'MATCH', 0.9648125, 240000, 8445, 189962, 50038, 0.8312282665174467, 343, 0.0068547903593269115)
(0.1, 206, 6, 0.022136824186433784, 0.0, 0, 'MATCH', 0.9991541666666667, 240000, 203, 194441, 45559, 0.9955442393380013, 0, 0.0)
(0.2, 206, 6, 0.02019310297063759, 0.0, 0, 'MATCH', 0.9975333333333334, 240000, 592, 196834, 43166, 0.9862855024788028, 0, 0.0)
(0.3, 206, 6, 0.024545245443841256, 0.05, 0.002444108404201062, 'MATCH', 0.995725, 240000, 1026, 198610, 41390, 0.9752114037207055, 0, 0.0)
(0.4, 206, 6, 0.01407000736319941, 0.05, 0.00020769061333003602, 'MATCH', 0.9939166666666667, 240000, 1460, 198302, 41698, 0.9649863302796298, 0, 0.0)
(0.1, 206, 7, 0.014518445228288851, 0.0, 0, 'MATCH', 0.9586125, 240000, 9933, 81883, 158117, 0.9371794304217763, 949, 0.006001884680331653)
(0.2, 206, 7, 0.01576086156032719, 0.05, 0.0005555101750711888, 'MATCH', 0.9594083333333333, 240000, 9742, 126747, 113253, 0.9139802036149153, 1724, 0.015222554810910087)
(0.3, 206, 7, 0.021764689286026817, 0.05, 0.002942843729007827, 'MATCH', 0.9690166666666666, 240000, 7436, 158877, 81123, 0.9083367232474144, 1626, 0.020043637439443807)
(0.4, 206, 7, 0.011385928644598031, 0.05, 0.0002637272391520784, 'MATCH', 0.9758625, 240000, 5793, 176854, 63146, 0.9082602223418744, 1041, 0.01648560478890191)
(0.1, 206, 8, 0.1523579391341734, 0.05, 0.006224595696382923, 'MATCH', 0.9983208333333333, 240000, 403, 235192, 4808, 0.9161813643926788, 209, 0.04346921797004992)
(0.2, 206, 8, 0.05940771189271443, 0.05, 0.00042209698175563193, 'MATCH', 0.9963166666666666, 240000, 884, 233740, 6260, 0.8587859424920128, 550, 0.0878594249201278)
(0.3, 206, 8, 0.030700207327927963, 0.0, 0, 'MATCH', 0.9937958333333333, 240000, 1489, 231633, 8367, 0.8220389625911318, 1065, 0.1272857655073503)
(0.4, 206, 8, 0.022311638048120586, 0.0, 0, 'MATCH', 0.9897041666666667, 240000, 2471, 227094, 12906, 0.8085386641871998, 1971, 0.15271966527196654)
(0.1, 206, 9, 0.021245800150751365, 0.1, 0.000518607390923978, 'MATCH', 0.9718, 240000, 6768, 67564, 172436, 0.9607506553155953, 1688, 0.009789139158876336)
(0.2, 206, 9, 0.013189387261258734, 0.1, 0.0004698414040266441, 'MATCH', 0.9400666666666667, 240000, 14384, 73141, 166859, 0.9137954800160615, 4344, 0.02603395681383683)
(0.3, 206, 9, 0.006839168887868841, 0.0, 0, 'MATCH', 0.9028375, 240000, 23319, 77912, 162088, 0.856133705147821, 5186, 0.031994965697645726)
(0.4, 206, 9, 0.0064577570308153864, 0.0, 0, 'MATCH', 0.8704125, 240000, 31101, 83371, 156629, 0.8014352386850455, 5785, 0.03693441189051836)
(0.1, 206, 10, 0.03820392091103644, 0.05, 0.0006031883587842846, 'MATCH', 0.98715, 240000, 3084, 196758, 43242, 0.928680449562925, 1000, 0.023125664862864808)
(0.2, 206, 10, 0.019013477654869076, 0.0, 0, 'MATCH', 0.9752958333333334, 240000, 5929, 192535, 47465, 0.8750869061413673, 1625, 0.03423575265985463)
