alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 223, 0, 0.011822522753781595, 0.0, 0, 'MATCH', 0.9009541666666667, 240000, 23771, 2683, 237317, 0.899834398715642, 0, 0.0)
(0.2, 223, 0, 0.012585963132484834, 0.2, 0.0006838201894540652, 'MATCH', 0.8090625, 240000, 45825, 7946, 232054, 0.8025244124212467, 0, 0.0)
(0.3, 223, 0, 0.007764807153029518, 0.05, 0.00020021749907150888, 'MATCH', 0.7256583333333333, 240000, 65842, 14324, 225676, 0.708245449228097, 0, 0.0)
(0.4, 223, 0, 0.005358466766688663, 0.0, 0, 'MATCH', 0.6773541666666667, 240000, 77435, 21062, 218938, 0.6463153952260458, 0, 0.0)
(0.1, 223, 1, 0.02094778588471541, 0.1, 0.0003812610319597065, 'MATCH', 0.9915, 240000, 2040, 86950, 153050, 0.9866710225416531, 0, 0.0)
(0.2, 223, 1, 0.012849720325161795, 0.05, 0.00035924817723453906, 'MATCH', 0.965525, 240000, 8274, 79647, 160353, 0.9484013395446297, 0, 0.0)
(0.3, 223, 1, 0.009048080489264348, 0.05, 0.0002556330905730264, 'MATCH', 0.9216958333333334, 240000, 18793, 72553, 167447, 0.887767472692852, 0, 0.0)
(0.4, 223, 1, 0.0051895457711916, 0.0, 0, 'MATCH', 0.8699041666666667, 240000, 31223, 65987, 174013, 0.8205708768885083, 0, 0.0)
(0.1, 223, 2, 0.01248140954833915, 0.0, 0, 'MATCH', 0.9617875, 240000, 9171, 52762, 187238, 0.951019557995706, 0, 0.0)
(0.2, 223, 2, 0.013061044760774854, 0.05, 0.0005746264955164282, 'MATCH', 0.9268875, 240000, 17547, 55972, 184028, 0.904650379290108, 0, 0.0)
(0.3, 223, 2, 0.007058193167251056, 0.0, 0, 'MATCH', 0.8919083333333333, 240000, 25942, 58135, 181865, 0.8573557308992934, 0, 0.0)
(0.4, 223, 2, 0.0062343168900082235, 0.0, 0, 'MATCH', 0.8614666666666666, 240000, 33248, 59800, 180200, 0.8154938956714761, 0, 0.0)
