alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 168, 0, 0.211958448896524, 0.05, 0.008257236778563742, 'MATCH', 0.9989791666666666, 240000, 245, 237973, 2027, 0.8791317217562901, 0, 0.0)
(0.2, 168, 0, 0.08384103822628775, 0.0, 0, 'MATCH', 0.9984416666666667, 240000, 374, 237916, 2084, 0.8205374280230326, 0, 0.0)
(0.3, 168, 0, 0.06854427774465081, 0.0, 0, 'MATCH', 0.9977041666666666, 240000, 551, 237858, 2142, 0.7427637721755369, 0, 0.0)
(0.4, 168, 0, 0.06218111421669753, 0.05, 0.0029424881499367506, 'MATCH', 0.9969625, 240000, 729, 237656, 2344, 0.6889931740614335, 0, 0.0)
(0.1, 168, 1, 0.020635175132772965, 0.1, 0.0003175457189392439, 'MATCH', 0.9778583333333334, 240000, 5314, 94743, 145257, 0.9634165651225071, 974, 0.00670535671258528)
(0.2, 168, 1, 0.014183896222044329, 0.1, 0.00045326389109057175, 'MATCH', 0.9525166666666667, 240000, 11396, 102214, 137786, 0.9172920325722498, 2426, 0.017607013774984397)
(0.3, 168, 1, 0.008044850751272037, 0.0, 0, 'MATCH', 0.9284208333333334, 240000, 17179, 106861, 133139, 0.8709694379558206, 3536, 0.026558709318832197)
(0.4, 168, 1, 0.009160884728055124, 0.1, 0.0006700376058137447, 'MATCH', 0.9176083333333334, 240000, 19774, 110267, 129733, 0.8475792589395142, 3774, 0.029090516676558778)
(0.1, 168, 2, 0.11859846679045855, 0.15, 0.0043290126965957465, 'MATCH', 0.9968291666666667, 240000, 761, 230386, 9614, 0.9208446016226337, 0, 0.0)
(0.2, 168, 2, 0.05232229255621473, 0.0, 0, 'MATCH', 0.9962291666666667, 240000, 905, 233525, 6475, 0.8602316602316602, 0, 0.0)
(0.3, 168, 2, 0.06547486623697696, 0.05, 0.005859081850850489, 'MATCH', 0.9956458333333333, 240000, 1045, 234287, 5713, 0.8170838438648695, 0, 0.0)
(0.4, 168, 2, 0.036029065471109845, 0.0, 0, 'MATCH', 0.9953125, 240000, 1125, 234878, 5122, 0.7803592346739555, 0, 0.0)
(0.1, 168, 3, 0.014545186074917671, 0.0, 0, 'MATCH', 0.9652125, 240000, 8349, 86039, 153961, 0.9457719812160222, 4951, 0.0321574944304077)
(0.2, 168, 3, 0.016747079156613776, 0.1, 0.001061926391259349, 'MATCH', 0.9303666666666667, 240000, 16712, 89300, 150700, 0.8891041804910418, 8260, 0.05481088254810883)
(0.3, 168, 3, 0.008356907478628273, 0.0, 0, 'MATCH', 0.8967208333333333, 240000, 24787, 90420, 149580, 0.8342893434951196, 11344, 0.07583901591121808)
(0.4, 168, 3, 0.011807535563450045, 0.2, 0.0019216170955082545, 'MATCH', 0.8637375, 240000, 32703, 90380, 149620, 0.7814262799091031, 12496, 0.08351824622376687)
(0.1, 168, 4, 0.12056598251248579, 0.05, 0.004306185687029798, 'MATCH', 0.997275, 240000, 654, 230880, 9120, 0.9282894736842106, 104, 0.011403508771929825)
(0.2, 168, 4, 0.08961541760920913, 0.1, 0.006357864741581731, 'MATCH', 0.996775, 240000, 774, 233752, 6248, 0.8761203585147247, 186, 0.02976952624839949)
(0.3, 168, 4, 0.03936348340529657, 0.0, 0, 'MATCH', 0.9959166666666667, 240000, 980, 234657, 5343, 0.8165824443196705, 329, 0.061575893692682016)
(0.4, 168, 4, 0.04273257536046654, 0.05, 0.002307455363264599, 'MATCH', 0.9953208333333333, 240000, 1123, 234982, 5018, 0.7762056596253487, 370, 0.07373455559984057)
(0.1, 168, 5, 0.015786747031526216, 0.0, 0, 'MATCH', 0.9697833333333333, 240000, 7252, 70271, 169729, 0.9572730647090362, 1819, 0.010717084293196802)
(0.2, 168, 5, 0.011436680457882487, 0.05, 8.695288895463338e-05, 'MATCH', 0.9385291666666666, 240000, 14753, 78452, 161548, 0.9086772971500731, 4646, 0.028759254215465373)
