alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 123, 0, 0.01077743809720394, 0.0, 0, 'MATCH', 0.9094625, 240000, 21729, 19422, 220578, 0.9014906291651933, 0, 0.0)
(0.2, 123, 0, 0.009990110123855866, 0.05, 8.571717846264648e-05, 'MATCH', 0.8344666666666667, 240000, 39728, 30758, 209242, 0.8101337207635179, 0, 0.0)
(0.3, 123, 0, 0.009603131357587651, 0.15, 0.000641283099361345, 'MATCH', 0.7752583333333334, 240000, 53938, 38299, 201701, 0.7325843699337138, 0, 0.0)
(0.4, 123, 0, 0.007085563142501805, 0.05, 0.0003965274298172172, 'MATCH', 0.7529041666666667, 240000, 59303, 44543, 195457, 0.6965931125516098, 0, 0.0)
(0.1, 123, 1, 0.037276708301603734, 0.05, 0.0006072384097436656, 'MATCH', 0.9979041666666667, 240000, 503, 193411, 46589, 0.9892034600442164, 0, 0.0)
(0.2, 123, 1, 0.023432756422336887, 0.15, 0.0009441448925428808, 'MATCH', 0.9910916666666667, 240000, 2138, 182451, 57549, 0.9628490503744636, 0, 0.0)
(0.3, 123, 1, 0.01968011916100687, 0.1, 0.002156770969368893, 'MATCH', 0.9766708333333334, 240000, 5599, 166805, 73195, 0.9235057039415261, 0, 0.0)
(0.4, 123, 1, 0.01569132256382999, 0.05, 0.0027164330264191072, 'MATCH', 0.9535166666666667, 240000, 11156, 147323, 92677, 0.8796249339102474, 0, 0.0)
(0.1, 123, 2, 0.02348372653891817, 0.05, 0.0005871477322171859, 'MATCH', 0.9746333333333334, 240000, 6088, 96198, 143802, 0.9576640102362971, 0, 0.0)
(0.2, 123, 2, 0.011681694190269487, 0.05, 3.464023036811592e-05, 'MATCH', 0.9472208333333333, 240000, 12667, 93346, 146654, 0.9136266313908928, 0, 0.0)
(0.3, 123, 2, 0.008939837176595116, 0.05, 7.707971917619849e-05, 'MATCH', 0.9156041666666667, 240000, 20255, 89527, 150473, 0.865391133293016, 0, 0.0)
(0.4, 123, 2, 0.005370357999384678, 0.0, 0, 'MATCH', 0.8913083333333334, 240000, 26086, 87368, 152632, 0.8290921956077363, 0, 0.0)
(0.1, 123, 3, 0.031021225478780612, 0.05, 0.00020008258538731227, 'MATCH', 0.9978833333333333, 240000, 508, 185970, 54030, 0.9905978160281326, 0, 0.0)
(0.2, 123, 3, 0.02594813772258328, 0.1, 0.0014224309669590984, 'MATCH', 0.9920625, 240000, 1905, 183971, 56029, 0.9659997501293973, 0, 0.0)
(0.3, 123, 3, 0.012788479893333649, 0.0, 0, 'MATCH', 0.9819916666666667, 240000, 4322, 176988, 63012, 0.9314098901796484, 0, 0.0)
(0.4, 123, 3, 0.015687497808617168, 0.05, 0.0022266156328228925, 'MATCH', 0.9684, 240000, 7584, 168530, 71470, 0.8938855463830978, 0, 0.0)
(0.1, 123, 4, 0.013620848637391214, 0.0, 0, 'MATCH', 0.9053583333333334, 240000, 22714, 2458, 237542, 0.9043790150794386, 18993, 0.07995638666004327)
(0.2, 123, 4, 0.010073674636974506, 0.05, 0.00020282390466247469, 'MATCH', 0.8112375000000001, 240000, 45303, 5860, 234140, 0.8065131972324251, 24068, 0.10279320064918425)
(0.3, 123, 4, 0.008756784185125674, 0.05, 0.0005245738968829294, 'MATCH', 0.7290625, 240000, 65025, 10606, 229394, 0.716535741998483, 35622, 0.15528740943529473)
(0.4, 123, 4, 0.006982203945782028, 0.15, 0.0005053248872303184, 'MATCH', 0.6680208333333333, 240000, 79675, 16817, 223183, 0.6430059637158745, 27564, 0.12350403032489034)
(0.1, 123, 5, 0.033935423763107736, 0.1, 0.0010247991564989595, 'MATCH', 0.9884958333333334, 240000, 2761, 162018, 77982, 0.9645943935780051, 228, 0.0029237516349926904)
(0.2, 123, 5, 0.014931392592331949, 0.0, 0, 'MATCH', 0.9732458333333334, 240000, 6421, 161032, 78968, 0.9186885827170499, 550, 0.0069648465201094115)
(0.3, 123, 5, 0.012809626568565657, 0.1, 0.0004275289393833037, 'MATCH', 0.9500708333333333, 240000, 11983, 151860, 88140, 0.86404583616973, 1546, 0.01754027683231223)
(0.4, 123, 5, 0.009989754624377123, 0.05, 0.0006298229651926501, 'MATCH', 0.9228583333333333, 240000, 18514, 141462, 98538, 0.8121130934258864, 2011, 0.020408370374880757)
(0.1, 123, 6, 0.014658843731487764, 0.0, 0, 'MATCH', 0.9645416666666666, 240000, 8510, 44285, 195715, 0.9565184068671282, 4872, 0.02489333980532918)
(0.2, 123, 6, 0.010577483126008036, 0.05, 9.96465520002876e-05, 'MATCH', 0.9197541666666667, 240000, 19259, 47662, 192338, 0.8998689806486497, 6891, 0.035827553577556175)
(0.3, 123, 6, 0.00641173619075434, 0.0, 0, 'MATCH', 0.8713958333333334, 240000, 30865, 52413, 187587, 0.8354630118291779, 10366, 0.055259692835857493)
(0.4, 123, 6, 0.006646043391580203, 0.05, 0.0001443409432182463, 'MATCH', 0.8302625, 240000, 40737, 56503, 183497, 0.7779963705128694, 8152, 0.04442579442715685)
(0.1, 123, 7, 0.03508300020649183, 0.05, 0.0003968230224630498, 'MATCH', 0.99655, 240000, 828, 197080, 42920, 0.980708294501398, 30, 0.0006989748369058714)
(0.2, 123, 7, 0.026070339237626028, 0.1, 0.0010840026141687165, 'MATCH', 0.9886958333333333, 240000, 2713, 194480, 45520, 0.9403998242530756, 429, 0.009424428822495607)
(0.3, 123, 7, 0.014324160182026351, 0.0, 0, 'MATCH', 0.977325, 240000, 5442, 189256, 50744, 0.8927557937884282, 496, 0.009774554627148038)
(0.4, 123, 7, 0.010758898132474798, 0.0, 0, 'MATCH', 0.9632083333333333, 240000, 8830, 183121, 56879, 0.844758170853918, 534, 0.009388350709400658)
(0.1, 123, 8, 0.01287793386361577, 0.0, 0, 'MATCH', 0.91955, 240000, 19308, 23436, 216564, 0.9108439075746662, 2129, 0.00983081213867494)
(0.2, 123, 8, 0.012721902716060496, 0.05, 0.0005824475478281854, 'MATCH', 0.8703166666666666, 240000, 31124, 41525, 198475, 0.8431842801360373, 6209, 0.03128353696939161)
(0.3, 123, 8, 0.007888466700857374, 0.05, 4.806438554050274e-06, 'MATCH', 0.8416583333333334, 240000, 38002, 56398, 183602, 0.7930196838814392, 10509, 0.05723793858454701)
(0.4, 123, 8, 0.005095005021339694, 0.0, 0, 'MATCH', 0.8425708333333333, 240000, 37783, 69076, 170924, 0.7789485385317452, 8129, 0.04755914909550443)
(0.1, 123, 9, 0.024983401061154098, 0.05, 0.0003075450467046187, 'MATCH', 0.994575, 240000, 1302, 150797, 89203, 0.9854040783381725, 296, 0.0033182740490790667)
(0.2, 123, 9, 0.020295492829033035, 0.1, 0.0012092768192062398, 'MATCH', 0.9877833333333333, 240000, 2932, 142232, 97768, 0.9700106374273791, 831, 0.008499713607724408)
(0.3, 123, 9, 0.011789148593442563, 0.1, 0.00041959082311976426, 'MATCH', 0.9778375, 240000, 5319, 135506, 104494, 0.9490975558405267, 1837, 0.017579956743927882)
(0.4, 123, 9, 0.011209314050806274, 0.1, 0.0012148247518238842, 'MATCH', 0.9692958333333334, 240000, 7369, 131087, 108913, 0.9323404919522922, 2369, 0.021751306088345745)
(0.1, 123, 10, 0.02197597829122988, 0.05, 0.000306961166722991, 'MATCH', 0.9722125, 240000, 6669, 115961, 124039, 0.9462346520046114, 2478, 0.019977587694192955)
(0.2, 123, 10, 0.016337198261135583, 0.05, 0.0007593047918618701, 'MATCH', 0.9534666666666667, 240000, 11168, 115943, 124057, 0.9099768654731293, 3930, 0.03167898627243928)
(0.3, 123, 10, 0.011963540433736857, 0.05, 0.0007302068942491857, 'MATCH', 0.9384625, 240000, 14769, 116611, 123389, 0.8803053756817869, 4837, 0.03920122539286322)
(0.4, 123, 10, 0.007702726553453637, 0.0, 0, 'MATCH', 0.9326791666666667, 240000, 16157, 117991, 122009, 0.8675753428025801, 4743, 0.03887418141284659)
(0.1, 123, 11, 0.024225819745129495, 0.05, 0.00013820624707155948, 'MATCH', 0.9953583333333333, 240000, 1114, 158200, 81800, 0.9863814180929096, 0, 0.0)
(0.2, 123, 11, 0.021056872599289622, 0.05, 0.0010163631044173838, 'MATCH', 0.989525, 240000, 2514, 162987, 77013, 0.9673561606482023, 0, 0.0)
(0.3, 123, 11, 0.012215070741267708, 0.0, 0, 'MATCH', 0.9851166666666666, 240000, 3572, 165506, 74494, 0.9520498295164711, 0, 0.0)
(0.4, 123, 11, 0.00753291363859071, 0.0, 0, 'MATCH', 0.9830958333333333, 240000, 4057, 167330, 72670, 0.944172285674969, 0, 0.0)
(0.1, 123, 12, 0.015411568798449071, 0.1, 0.00014461761635362058, 'MATCH', 0.9261166666666667, 240000, 17732, 13405, 226595, 0.9217458461131093, 8152, 0.035976080672565594)
(0.2, 123, 12, 0.010757883546940183, 0.05, 0.0002611157644909212, 'MATCH', 0.8681375, 240000, 31647, 25209, 214791, 0.852661424361356, 8486, 0.0395081730612549)
(0.3, 123, 12, 0.0064513667126697705, 0.0, 0, 'MATCH', 0.8250291666666667, 240000, 41993, 37488, 202512, 0.7926394485265071, 15258, 0.07534368333728372)
(0.4, 123, 12, 0.006820988657291194, 0.1, 0.0002575837789607349, 'MATCH', 0.8074125, 240000, 46221, 48830, 191170, 0.7582204320761625, 9961, 0.052105455876968146)
(0.1, 123, 13, 0.016372643112976676, 0.1, 0.00011953926971663975, 'MATCH', 0.9498125, 240000, 12045, 46711, 193289, 0.937683986155446, 191, 0.0009881576292494658)
(0.2, 123, 13, 0.015149840814391718, 0.1, 0.0008480885882941602, 'MATCH', 0.9321208333333333, 240000, 16291, 73539, 166461, 0.9021332324087925, 823, 0.0049441010206594934)
(0.3, 123, 13, 0.00967771115060708, 0.15, 0.00028293053205458163, 'MATCH', 0.9214333333333333, 240000, 18856, 91102, 148898, 0.8733629733105884, 1614, 0.010839635186503513)
(0.4, 123, 13, 0.009205416510581904, 0.05, 0.0007321341952309934, 'MATCH', 0.9187875, 240000, 19491, 105371, 134629, 0.8552243573078608, 1453, 0.010792622689019454)
(0.1, 123, 14, 0.011371696518825275, 0.0, 0, 'MATCH', 0.9799041666666667, 240000, 4823, 92568, 147432, 0.9672866134896088, 2055, 0.01393862933420153)
(0.2, 123, 14, 0.007491484600825327, 0.0, 0, 'MATCH', 0.9557541666666667, 240000, 10619, 91424, 148576, 0.9285281606719793, 4398, 0.029601012276545338)
(0.3, 123, 14, 0.013544712867841388, 0.05, 0.001441463261366016, 'MATCH', 0.9336125, 240000, 15933, 93526, 146474, 0.8912230156887911, 6197, 0.04230784985731256)
(0.4, 123, 14, 0.009778868118121842, 0.1, 0.0010607008672059992, 'MATCH', 0.9151833333333333, 240000, 20356, 97467, 142533, 0.85718395038342, 6285, 0.04409505167224432)
(0.1, 123, 15, 0.017067961124974662, 0.0, 0, 'MATCH', 0.9882833333333333, 240000, 2812, 158603, 81397, 0.9654532722336204, 1705, 0.020946717938007543)
(0.2, 123, 15, 0.014872281037362767, 0.0, 0, 'MATCH', 0.9817083333333333, 240000, 4390, 168250, 71750, 0.938815331010453, 2994, 0.04172822299651568)
(0.3, 123, 15, 0.010538373063455436, 0.0, 0, 'MATCH', 0.9767416666666666, 240000, 5582, 173929, 66071, 0.915515127665693, 4352, 0.06586853536347263)
(0.4, 123, 15, 0.008872106984862682, 0.0, 0, 'MATCH', 0.9735458333333333, 240000, 6349, 177124, 62876, 0.8990234747757491, 3549, 0.056444430307271455)
(0.1, 123, 16, 0.014772183017112972, 0.0, 0, 'MATCH', 0.9753125, 240000, 5925, 96648, 143352, 0.9586681734471789, 0, 0.0)
(0.2, 123, 16, 0.010396010406204526, 0.0, 0, 'MATCH', 0.9472458333333333, 240000, 12661, 93209, 146791, 0.9137481180726339, 0, 0.0)
(0.3, 123, 16, 0.008383884659634577, 0.0, 0, 'MATCH', 0.9162625, 240000, 20097, 89404, 150596, 0.8665502403782305, 0, 0.0)
(0.4, 123, 16, 0.007187923376485439, 0.05, 0.00011291636526578053, 'MATCH', 0.8906166666666666, 240000, 26252, 87657, 152343, 0.8276783311343482, 0, 0.0)
(0.1, 123, 17, 0.025483072292037945, 0.0, 0, 'MATCH', 0.9979083333333333, 240000, 502, 185649, 54351, 0.9907637393976192, 0, 0.0)
(0.2, 123, 17, 0.02547351916147078, 0.05, 0.0013595460248196911, 'MATCH', 0.9922208333333333, 240000, 1867, 184135, 55865, 0.9665801485724514, 0, 0.0)
(0.3, 123, 17, 0.017537935424961442, 0.1, 0.0011862394897238504, 'MATCH', 0.9823500000000001, 240000, 4236, 177092, 62908, 0.932663572200674, 0, 0.0)
(0.4, 123, 17, 0.008240191101781535, 0.0, 0, 'MATCH', 0.9683791666666667, 240000, 7589, 168800, 71200, 0.8934129213483146, 0, 0.0)
(0.1, 123, 18, 0.02478871762286866, 0.05, 0.0005759770050644819, 'MATCH', 0.992075, 240000, 1902, 116401, 123599, 0.9846115259832199, 0, 0.0)
(0.2, 123, 18, 0.013935669943940798, 0.05, 0.0002995320640439558, 'MATCH', 0.9769291666666666, 240000, 5537, 113237, 126763, 0.9563200618477, 0, 0.0)
(0.3, 123, 18, 0.008251277372742599, 0.0, 0, 'MATCH', 0.9569916666666667, 240000, 10322, 110998, 129002, 0.9199857366552456, 0, 0.0)
(0.4, 123, 18, 0.007964374040755201, 0.05, 0.0002044333710341517, 'MATCH', 0.94095, 240000, 14172, 109561, 130439, 0.8913515129677474, 0, 0.0)
(0.1, 123, 19, 0.04431298528749905, 0.1, 0.0007552081776648484, 'MATCH', 0.9988833333333333, 240000, 268, 209078, 30922, 0.9913330314986094, 0, 0.0)
(0.2, 123, 19, 0.03031460892701343, 0.1, 0.00076020660237891, 'MATCH', 0.9958, 240000, 1008, 210934, 29066, 0.9653203055115943, 0, 0.0)
(0.3, 123, 19, 0.020873521775092906, 0.05, 0.00032523297778502824, 'MATCH', 0.99055, 240000, 2268, 209644, 30356, 0.9252865990249045, 0, 0.0)
