alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 2, 0, 0.22860515642466023, 0.0, 0, 'MATCH', 0.9997333333333334, 240000, 64, 239239, 761, 0.9159001314060446, 0, 0.0)
(0.2, 2, 0, 0.20074409182939013, 0.05, 0.011506686508201969, 'MATCH', 0.9994916666666667, 240000, 122, 239180, 820, 0.8512195121951219, 0, 0.0)
(0.3, 2, 0, 0.1511721965414607, 0.1, 0.013567812706981708, 'MATCH', 0.9993083333333334, 240000, 166, 239083, 917, 0.8189749182115594, 0, 0.0)
(0.4, 2, 0, 0.09636868516059771, 0.05, 0.006494140624999978, 'MATCH', 0.9989041666666667, 240000, 263, 238890, 1110, 0.763063063063063, 0, 0.0)
(0.1, 2, 1, 0.02619388241670212, 0.05, 0.0007332672153960162, 'MATCH', 0.9564208333333333, 240000, 10459, 118585, 121415, 0.9138574311246551, 0, 0.0)
(0.2, 2, 1, 0.014687080956579113, 0.1, 0.00043981680400392853, 'MATCH', 0.922725, 240000, 18546, 116224, 123776, 0.8501648138572906, 0, 0.0)
(0.3, 2, 1, 0.012604060239396753, 0.05, 0.0009329794810596925, 'MATCH', 0.8974041666666667, 240000, 24623, 113994, 126006, 0.8045886703807755, 0, 0.0)
(0.4, 2, 1, 0.007365333883584402, 0.0, 0, 'MATCH', 0.8817666666666667, 240000, 28376, 111200, 128800, 0.7796894409937888, 0, 0.0)
(0.1, 2, 3, 0.029916792995611785, 0.15, 0.00036319134072410053, 'MATCH', 0.98535, 240000, 3516, 175000, 65000, 0.9459076923076923, 0, 0.0)
(0.2, 2, 3, 0.0251645035353687, 0.1, 0.0011435435755585699, 'MATCH', 0.9832, 240000, 4032, 187177, 52823, 0.9236696136152812, 0, 0.0)
(0.3, 2, 3, 0.014502065944303108, 0.0, 0, 'MATCH', 0.9840583333333334, 240000, 3826, 195352, 44648, 0.914307471779251, 0, 0.0)
(0.4, 2, 3, 0.014958824230140583, 0.05, 0.0005710098339754555, 'MATCH', 0.98585, 240000, 3396, 199996, 40004, 0.9151084891510849, 0, 0.0)
(0.1, 2, 4, 0.059539963056786105, 0.0, 0, 'MATCH', 0.9975333333333334, 240000, 592, 231580, 8420, 0.9296912114014252, 2, 0.00023752969121140142)
(0.2, 2, 4, 0.11412025164439926, 0.1, 0.01148174499153981, 'MATCH', 0.9976708333333333, 240000, 559, 234756, 5244, 0.8934019832189168, 5, 0.0009534706331045003)
(0.3, 2, 4, 0.06225020797164342, 0.05, 0.002815190067997686, 'MATCH', 0.9975375, 240000, 591, 235365, 4635, 0.8724919093851132, 20, 0.004314994606256742)
(0.4, 2, 4, 0.055787813545453424, 0.1, 0.005654174058188688, 'MATCH', 0.9977458333333333, 240000, 541, 235833, 4167, 0.8701703863690905, 11, 0.0026397888168946484)
(0.1, 2, 5, 0.023373678558968047, 0.15, 0.00044872973917542414, 'MATCH', 0.967, 240000, 7920, 114741, 125259, 0.9367710104663138, 0, 0.0)
(0.2, 2, 5, 0.013432856811082527, 0.05, 0.00023623631519814614, 'MATCH', 0.9422416666666666, 240000, 13862, 109208, 130792, 0.8940149244602116, 0, 0.0)
(0.3, 2, 5, 0.009387623974265366, 0.15, 8.497020218861673e-05, 'MATCH', 0.9188583333333333, 240000, 19474, 104157, 135843, 0.8566433309040584, 0, 0.0)
(0.4, 2, 5, 0.01006726856859444, 0.05, 0.0011605469641378097, 'MATCH', 0.8948833333333334, 240000, 25228, 97874, 142126, 0.822495532133459, 0, 0.0)
(0.1, 2, 6, 0.08903059382347547, 0.05, 0.004372601600209636, 'MATCH', 0.9990333333333333, 240000, 232, 220075, 19925, 0.9883563362609786, 0, 0.0)
(0.2, 2, 6, 0.034544741080580615, 0.1, 0.0005239701064931324, 'MATCH', 0.9966666666666667, 240000, 800, 220320, 19680, 0.959349593495935, 0, 0.0)
(0.3, 2, 6, 0.02695950596266724, 0.05, 0.0008861705792721497, 'MATCH', 0.9926041666666666, 240000, 1775, 220161, 19839, 0.9105297646050708, 0, 0.0)
(0.4, 2, 6, 0.02420069639612138, 0.05, 0.0020534321340919814, 'MATCH', 0.9864625, 240000, 3249, 219467, 20533, 0.8417669118005162, 0, 0.0)
(0.1, 2, 7, 0.021248472633074583, 0.05, 3.2361215050624725e-05, 'MATCH', 0.9817583333333333, 240000, 4378, 138804, 101196, 0.9567374204514012, 0, 0.0)
(0.2, 2, 7, 0.02443759269336307, 0.05, 0.0020396760980128104, 'MATCH', 0.9789958333333333, 240000, 5041, 142268, 97732, 0.9484201694429665, 0, 0.0)
(0.3, 2, 7, 0.009024034064702795, 0.0, 0, 'MATCH', 0.9784916666666666, 240000, 5162, 143820, 96180, 0.9463297982948637, 0, 0.0)
(0.4, 2, 7, 0.00937598877640819, 0.05, 0.00028539741093469573, 'MATCH', 0.9761583333333334, 240000, 5722, 144061, 95939, 0.9403579357716882, 0, 0.0)
(0.1, 2, 8, 0.15963573513784662, 0.05, 0.0023061920444291395, 'MATCH', 0.99925, 240000, 180, 237991, 2009, 0.9104031856645097, 0, 0.0)
(0.2, 2, 8, 0.09861748056133338, 0.05, 0.001442035485078208, 'MATCH', 0.9985333333333334, 240000, 352, 237929, 2071, 0.8300338000965717, 0, 0.0)
(0.3, 2, 8, 0.09425734490644377, 0.05, 0.0063922968442633454, 'MATCH', 0.9978083333333333, 240000, 526, 237680, 2320, 0.7732758620689655, 0, 0.0)
(0.4, 2, 8, 0.07108457256649561, 0.05, 0.006621532519328732, 'MATCH', 0.9973041666666667, 240000, 647, 237589, 2411, 0.7316466196598921, 0, 0.0)
(0.1, 2, 9, 0.021280438498518517, 0.05, 0.00027580754172709665, 'MATCH', 0.9820291666666666, 240000, 4313, 115131, 124869, 0.9654598018723622, 222, 0.0017778632006342648)
(0.2, 2, 9, 0.021668769985339342, 0.05, 0.0018669243861146878, 'MATCH', 0.9603666666666667, 240000, 9512, 109987, 130013, 0.926838085422227, 1173, 0.009022174705606362)
(0.3, 2, 9, 0.014021504681981933, 0.05, 0.001450007401812392, 'MATCH', 0.9328208333333333, 240000, 16123, 106665, 133335, 0.8790790115123561, 2294, 0.017204784940188247)
(0.4, 2, 9, 0.007415572435198747, 0.1, 5.474934628824091e-05, 'MATCH', 0.8985041666666667, 240000, 24359, 103383, 136617, 0.8216986173023855, 2559, 0.018731197435165464)
(0.1, 2, 10, 0.15259496821836763, 0.05, 0.0020438953001502003, 'MATCH', 0.9988416666666666, 240000, 278, 236681, 3319, 0.9162398312744803, 0, 0.0)
(0.2, 2, 10, 0.13041234242622046, 0.1, 0.00711769861635117, 'MATCH', 0.9989541666666667, 240000, 251, 238108, 1892, 0.8673361522198731, 0, 0.0)
(0.3, 2, 10, 0.10049407650726003, 0.2, 0.004156771573153362, 'MATCH', 0.999025, 240000, 234, 238649, 1351, 0.8267949666913398, 0, 0.0)
(0.4, 2, 10, 0.06699247495823013, 0.0, 0, 'MATCH', 0.999125, 240000, 210, 238881, 1119, 0.8123324396782842, 0, 0.0)
(0.1, 2, 11, 0.025331233794815, 0.0, 0, 'MATCH', 0.9958458333333333, 240000, 997, 183101, 56899, 0.9824777236858293, 0, 0.0)
(0.2, 2, 11, 0.03068518437063572, 0.05, 0.002169277014749005, 'MATCH', 0.9880541666666667, 240000, 2867, 189606, 50394, 0.9431083065444299, 0, 0.0)
(0.3, 2, 11, 0.016363289761705167, 0.05, 0.00023273224084552346, 'MATCH', 0.978575, 240000, 5142, 192920, 47080, 0.8907816482582838, 0, 0.0)
(0.4, 2, 11, 0.01046284978579004, 0.0, 0, 'MATCH', 0.9681083333333333, 240000, 7654, 194459, 45541, 0.8319316659713225, 0, 0.0)
(0.1, 2, 12, 0.04388619003227387, 0.1, 0.00028647341548679317, 'MATCH', 0.9945333333333334, 240000, 1312, 215040, 24960, 0.9474358974358974, 8, 0.0003205128205128205)
(0.2, 2, 12, 0.044128004030388746, 0.1, 0.0009611961677678804, 'MATCH', 0.9939333333333333, 240000, 1456, 226408, 13592, 0.8928781636256622, 17, 0.0012507357268981753)
(0.3, 2, 12, 0.028214990072752782, 0.0, 0, 'MATCH', 0.9934541666666666, 240000, 1571, 229900, 10100, 0.8444554455445544, 33, 0.003267326732673267)
(0.4, 2, 12, 0.03174824768519699, 0.05, 0.0006206318263426436, 'MATCH', 0.99305, 240000, 1668, 231509, 8491, 0.8035567071016371, 17, 0.0020021198916499823)
(0.1, 2, 13, 0.02385566956475571, 0.05, 0.0005782348923699526, 'MATCH', 0.9641666666666666, 240000, 8600, 104058, 135942, 0.9367377263833105, 0, 0.0)
