alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 17, 0, 0.015650324689393397, 0.05, 7.388454121710908e-05, 'MATCH', 0.9170541666666667, 240000, 19907, 41205, 198795, 0.8998616665409089, 0, 0.0)
(0.2, 17, 0, 0.010076027047511843, 0.0, 0, 'MATCH', 0.8553208333333333, 240000, 34723, 66396, 173604, 0.7999873274809336, 0, 0.0)
(0.3, 17, 0, 0.008333430480740497, 0.0, 0, 'MATCH', 0.8040875000000001, 240000, 47019, 84083, 155917, 0.6984357061770045, 0, 0.0)
(0.4, 17, 0, 0.005866111826317855, 0.0, 0, 'MATCH', 0.8252166666666667, 240000, 41948, 98176, 141824, 0.7042249548736462, 0, 0.0)
(0.1, 17, 1, 0.05605327984082087, 0.0, 0, 'MATCH', 1.0, 240000, 0, 228538, 11462, 1.0, 0, 0.0)
(0.2, 17, 1, 0.032755431642613464, 0.0, 0, 'MATCH', 1.0, 240000, 0, 229366, 10634, 1.0, 0, 0.0)
(0.3, 17, 1, 0.037297821550101126, 0.05, 0.0015318575237476817, 'MATCH', 1.0, 240000, 0, 229406, 10594, 1.0, 0, 0.0)
(0.4, 17, 1, 0.031008779935907116, 0.1, 0.0022504173580979447, 'MATCH', 1.0, 240000, 0, 229010, 10990, 1.0, 0, 0.0)
(0.1, 17, 2, 0.01758890625283921, 0.05, 0.00020118072223312966, 'MATCH', 0.9475916666666666, 240000, 12578, 57095, 182905, 0.9312320603592028, 0, 0.0)
(0.2, 17, 2, 0.0113421271609071, 0.05, 0.0001355445374339459, 'MATCH', 0.9047583333333333, 240000, 22858, 68128, 171872, 0.8670056786445727, 0, 0.0)
(0.3, 17, 2, 0.00898390267174402, 0.05, 0.00020932099803355753, 'MATCH', 0.8659708333333334, 240000, 32167, 76795, 163205, 0.8029043227842284, 0, 0.0)
(0.4, 17, 2, 0.005837942919393879, 0.0, 0, 'MATCH', 0.8436541666666667, 240000, 37523, 84215, 155785, 0.7591359887023783, 0, 0.0)
(0.1, 17, 3, 0.03311900281943392, 0.0, 0, 'MATCH', 0.9890166666666667, 240000, 2636, 208317, 31683, 0.9168008080042925, 2722, 0.08591358141590127)
(0.2, 17, 3, 0.030210849759344655, 0.05, 0.00046520261206289826, 'MATCH', 0.9837333333333333, 240000, 3904, 213592, 26408, 0.8521660102999091, 5277, 0.19982581036049682)
(0.3, 17, 3, 0.016992487542543677, 0.0, 0, 'MATCH', 0.9808625, 240000, 4593, 216184, 23816, 0.8071464561639234, 6165, 0.2588595901914679)
(0.4, 17, 3, 0.020812606768860625, 0.1, 0.0011444788907576386, 'MATCH', 0.9783458333333334, 240000, 5197, 217102, 22898, 0.773036946458206, 7634, 0.3333915625818849)
(0.1, 17, 4, 0.01685525471359195, 0.1, 0.00010873187962076591, 'MATCH', 0.9360583333333333, 240000, 15346, 63149, 176851, 0.9132263883155877, 0, 0.0)
(0.2, 17, 4, 0.010130120581872404, 0.0, 0, 'MATCH', 0.893975, 240000, 25446, 70685, 169315, 0.8497120751262439, 0, 0.0)
(0.3, 17, 4, 0.007993634150277134, 0.0, 0, 'MATCH', 0.8657125, 240000, 32229, 77592, 162408, 0.8015553421013744, 0, 0.0)
(0.4, 17, 4, 0.00584998335702927, 0.0, 0, 'MATCH', 0.8457791666666666, 240000, 37013, 84474, 155526, 0.7620140683872794, 0, 0.0)
(0.1, 17, 5, 0.0444752444146701, 0.0, 0, 'MATCH', 0.9970416666666667, 240000, 710, 220176, 19824, 0.9641848264729621, 0, 0.0)
(0.2, 17, 5, 0.04321015325405103, 0.05, 0.0014229473445295515, 'MATCH', 0.9973791666666667, 240000, 629, 225357, 14643, 0.9570443215188145, 0, 0.0)
(0.3, 17, 5, 0.025790862559526007, 0.0, 0, 'MATCH', 0.9977666666666667, 240000, 536, 226886, 13114, 0.9591276498398658, 0, 0.0)
(0.4, 17, 5, 0.029078969535599464, 0.05, 0.0020341233022423966, 'MATCH', 0.9979583333333333, 240000, 490, 227405, 12595, 0.9610956728860659, 0, 0.0)
(0.1, 17, 6, 0.016255690733079087, 0.05, 8.181766843320948e-05, 'MATCH', 0.9743375, 240000, 6159, 53849, 186151, 0.9669139569489286, 0, 0.0)
(0.2, 17, 6, 0.013838289229335804, 0.05, 0.0006788624103031271, 'MATCH', 0.93775, 240000, 14940, 60063, 179937, 0.9169709398289401, 0, 0.0)
(0.3, 17, 6, 0.007056577553166132, 0.0, 0, 'MATCH', 0.89955, 240000, 24108, 65011, 174989, 0.8622313402556732, 0, 0.0)
