alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 202, 0, 0.14352649529899814, 0.05, 0.001817835997336495, 'MATCH', 0.9987875, 240000, 291, 236969, 3031, 0.9039920818211811, 0, 0.0)
(0.2, 202, 0, 0.09035675361028409, 0.05, 0.003450562460038331, 'MATCH', 0.9978791666666667, 240000, 509, 236702, 3298, 0.8456640388114008, 0, 0.0)
(0.3, 202, 0, 0.04861903830577108, 0.0, 0, 'MATCH', 0.99665, 240000, 804, 236056, 3944, 0.7961460446247465, 0, 0.0)
(0.4, 202, 0, 0.06571463287853782, 0.15, 0.010526213098744797, 'MATCH', 0.9959291666666666, 240000, 977, 235539, 4461, 0.7809908092355974, 0, 0.0)
(0.1, 202, 1, 0.017298921358752106, 0.05, 0.00022021915919816226, 'MATCH', 0.9573166666666667, 240000, 10244, 51567, 188433, 0.9456358493469827, 2122, 0.011261297118869838)
(0.2, 202, 1, 0.013172031573425447, 0.05, 0.0005483255929586428, 'MATCH', 0.9175333333333333, 240000, 19792, 63133, 176867, 0.8880967054340267, 2855, 0.016142072857005547)
(0.3, 202, 1, 0.007684393643177153, 0.0, 0, 'MATCH', 0.8870083333333333, 240000, 27118, 71698, 168302, 0.8388729783365616, 4925, 0.02926287269313496)
(0.4, 202, 1, 0.006058887557428699, 0.0, 0, 'MATCH', 0.8757375000000001, 240000, 29823, 77582, 162418, 0.8163811892770506, 4340, 0.026721176224310115)
(0.1, 202, 2, 0.12743394196603058, 0.0, 0, 'MATCH', 0.99975, 240000, 60, 237903, 2097, 0.9713876967095851, 0, 0.0)
(0.2, 202, 2, 0.11869825970413361, 0.05, 0.006238600331493982, 'MATCH', 0.9993916666666667, 240000, 146, 237676, 2324, 0.9371772805507745, 0, 0.0)
(0.3, 202, 2, 0.0615077309333197, 0.0, 0, 'MATCH', 0.9988708333333334, 240000, 271, 237357, 2643, 0.8974650018917896, 0, 0.0)
(0.4, 202, 2, 0.06856240897343074, 0.1, 0.007547996784078692, 'MATCH', 0.99845, 240000, 372, 236952, 3048, 0.8779527559055118, 0, 0.0)
(0.1, 202, 3, 0.028306479328521345, 0.1, 0.0008220983731999365, 'MATCH', 0.9762333333333333, 240000, 5704, 133672, 106328, 0.9463546760966067, 1593, 0.014981942667970807)
(0.2, 202, 3, 0.012817586446461221, 0.0, 0, 'MATCH', 0.9606041666666667, 240000, 9455, 144589, 95411, 0.9009024116716102, 2490, 0.026097619771305196)
(0.3, 202, 3, 0.01406566192557283, 0.05, 0.0008575412003563598, 'MATCH', 0.9533458333333333, 240000, 11197, 150189, 89811, 0.8753270757479596, 3372, 0.03754551224237566)
(0.4, 202, 3, 0.01055763988549091, 0.05, 0.0005364092901732898, 'MATCH', 0.9565708333333334, 240000, 10423, 152046, 87954, 0.8814948723196216, 3770, 0.04286331491461446)
(0.1, 202, 4, 0.05780559560036577, 0.1, 2.1643629604994885e-05, 'MATCH', 0.9960625, 240000, 945, 226043, 13957, 0.9322920398366411, 71, 0.005087053091638604)
(0.2, 202, 4, 0.047011439804005156, 0.05, 0.001192443624084244, 'MATCH', 0.9944958333333334, 240000, 1321, 228332, 11668, 0.8867843675008571, 118, 0.010113129928008228)
(0.3, 202, 4, 0.03898343193374436, 0.2, 0.0025913608610921846, 'MATCH', 0.9926625, 240000, 1761, 228046, 11954, 0.8526852936255647, 215, 0.017985611510791366)
(0.4, 202, 4, 0.030284772633215884, 0.1, 0.002502534995936334, 'MATCH', 0.9896791666666667, 240000, 2477, 226918, 13082, 0.8106558630178872, 241, 0.018422259593334354)
(0.1, 202, 5, 0.01488753814836985, 0.0, 0, 'MATCH', 0.9533291666666667, 240000, 11201, 75273, 164727, 0.9320026468034991, 1413, 0.008577828771239688)
(0.2, 202, 5, 0.014776280472476588, 0.1, 0.0008401103998318393, 'MATCH', 0.9056666666666666, 240000, 22640, 68870, 171130, 0.8677029159118799, 4106, 0.02399345526792497)
(0.3, 202, 5, 0.005942154097594762, 0.0, 0, 'MATCH', 0.8565, 240000, 34440, 64858, 175142, 0.8033595596715808, 7048, 0.040241632503911114)
(0.4, 202, 5, 0.008855986618901968, 0.05, 0.000982164823415399, 'MATCH', 0.8064291666666666, 240000, 46457, 62213, 177787, 0.7386929303042404, 9082, 0.051083600038248016)
(0.1, 202, 6, 0.02226258026831851, 0.0, 0, 'MATCH', 0.98495, 240000, 3612, 170587, 69413, 0.9479636379352571, 0, 0.0)
(0.2, 202, 6, 0.02386191585389205, 0.1, 0.0014158568691686746, 'MATCH', 0.9743708333333333, 240000, 6151, 171584, 68416, 0.9100941300280636, 0, 0.0)
(0.3, 202, 6, 0.014357201829623967, 0.05, 0.00041933825416290427, 'MATCH', 0.9630875, 240000, 8859, 171544, 68456, 0.8705884071520393, 0, 0.0)
(0.4, 202, 6, 0.013739980332129753, 0.05, 0.0013863939590174068, 'MATCH', 0.9536666666666667, 240000, 11120, 170767, 69233, 0.8393829532159519, 0, 0.0)
(0.1, 202, 7, 0.014047854533545678, 0.0, 0, 'MATCH', 0.9547541666666667, 240000, 10859, 63107, 176893, 0.9386126076215565, 1036, 0.00585664780403973)
(0.2, 202, 7, 0.013586993701671102, 0.05, 0.0005041348374883459, 'MATCH', 0.943475, 240000, 13566, 83676, 156324, 0.9132186996238582, 2246, 0.014367595506767994)
(0.3, 202, 7, 0.00954188531578859, 0.05, 0.0002420788398500573, 'MATCH', 0.932725, 240000, 16146, 92722, 147278, 0.8903705916701747, 4043, 0.02745148630481131)
(0.4, 202, 7, 0.008786839829908188, 0.1, 0.0006694535008462954, 'MATCH', 0.9205791666666667, 240000, 19061, 97435, 142565, 0.8662995826465121, 3356, 0.02354013958545225)
(0.1, 202, 8, 0.11916678673342646, 0.05, 0.00047583297679296144, 'MATCH', 0.9990083333333334, 240000, 238, 236961, 3039, 0.9216847647252385, 3, 0.0009871668311944718)
(0.2, 202, 8, 0.08226834249192322, 0.05, 0.0010953215146892736, 'MATCH', 0.9982708333333333, 240000, 415, 236532, 3468, 0.8803344867358708, 12, 0.0034602076124567475)
(0.3, 202, 8, 0.06147118021217646, 0.05, 0.002991843367370628, 'MATCH', 0.9975125, 240000, 597, 235833, 4167, 0.8567314614830813, 22, 0.005279577633789297)
