alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 13, 0, 0.010314578627294152, 0.0, 0, 'MATCH', 0.9181125, 240000, 19653, 39516, 200484, 0.9019722272101515, 0, 0.0)
(0.2, 13, 0, 0.009670450661269647, 0.0, 0, 'MATCH', 0.854125, 240000, 35010, 62600, 177400, 0.8026493799323562, 0, 0.0)
(0.3, 13, 0, 0.009303060523506157, 0.1, 0.000269914589514364, 'MATCH', 0.8074708333333334, 240000, 46207, 79562, 160438, 0.7119946646056421, 0, 0.0)
(0.4, 13, 0, 0.005015911247928662, 0.0, 0, 'MATCH', 0.8169, 240000, 43944, 92945, 147055, 0.701173030498793, 0, 0.0)
(0.1, 13, 1, 0.06887382709345274, 0.05, 0.0009218642411023825, 'MATCH', 0.9998791666666667, 240000, 29, 226509, 13491, 0.997850418797717, 0, 0.0)
(0.2, 13, 1, 0.045741915078687384, 0.05, 0.0016577542556310276, 'MATCH', 0.9996208333333333, 240000, 91, 225157, 14843, 0.9938691639156505, 0, 0.0)
(0.3, 13, 1, 0.031426719217351184, 0.1, 0.0019175296163175815, 'MATCH', 0.9988916666666666, 240000, 266, 221790, 18210, 0.985392641405821, 0, 0.0)
(0.4, 13, 1, 0.016895868052253238, 0.0, 0, 'MATCH', 0.996625, 240000, 810, 216716, 23284, 0.9652121628586153, 0, 0.0)
(0.1, 13, 2, 0.02129678996679152, 0.05, 0.0006197422308521772, 'MATCH', 0.9429833333333333, 240000, 13684, 53028, 186972, 0.9268125708662259, 0, 0.0)
(0.2, 13, 2, 0.013513319845363803, 0.1, 0.0006350729204291916, 'MATCH', 0.8879291666666667, 240000, 26897, 60957, 179043, 0.849773518093419, 0, 0.0)
(0.3, 13, 2, 0.007153637595652129, 0.0, 0, 'MATCH', 0.8361625, 240000, 39321, 67968, 172032, 0.7714320591517857, 0, 0.0)
(0.4, 13, 2, 0.004438679099791343, 0.0, 0, 'MATCH', 0.8003375, 240000, 47919, 74782, 165218, 0.7099650159183624, 0, 0.0)
(0.1, 13, 3, 0.033146757683598926, 0.0, 0, 'MATCH', 0.9985916666666667, 240000, 338, 205596, 34404, 0.9901755609812812, 12, 0.0003487966515521451)
(0.2, 13, 3, 0.03030590632089311, 0.1, 0.0008973008938654714, 'MATCH', 0.9971, 240000, 696, 210096, 29904, 0.9767255216693419, 39, 0.0013041733547351525)
(0.3, 13, 3, 0.023631395844857704, 0.1, 0.0012419864513666945, 'MATCH', 0.99525, 240000, 1140, 211273, 28727, 0.9603160789501166, 83, 0.002889267936088001)
(0.4, 13, 3, 0.017657200081378083, 0.1, 0.0008518380818310911, 'MATCH', 0.9923375, 240000, 1839, 209974, 30026, 0.938753080663425, 132, 0.004396189968693799)
(0.1, 13, 4, 0.05295704465463347, 0.05, 0.0004223622173902125, 'MATCH', 0.9948583333333333, 240000, 1234, 222815, 17185, 0.9281931917369799, 0, 0.0)
(0.2, 13, 4, 0.04815369988498533, 0.05, 0.0008214505094419899, 'MATCH', 0.9955708333333333, 240000, 1063, 230393, 9607, 0.8893515145206621, 0, 0.0)
(0.3, 13, 4, 0.03795417082225194, 0.0, 0, 'MATCH', 0.9961416666666667, 240000, 926, 232856, 7144, 0.870380739081747, 0, 0.0)
(0.4, 13, 4, 0.03587463183905751, 0.05, 0.0007712443415730519, 'MATCH', 0.996325, 240000, 882, 233888, 6112, 0.8556937172774869, 0, 0.0)
(0.1, 13, 5, 0.09206996287246888, 0.1, 0.0023242292039793166, 'MATCH', 1.0, 240000, 0, 231666, 8334, 1.0, 0, 0.0)
(0.2, 13, 5, 0.04923728959589979, 0.0, 0, 'MATCH', 1.0, 240000, 0, 234510, 5490, 1.0, 0, 0.0)
(0.3, 13, 5, 0.044525751752764374, 0.0, 0, 'MATCH', 1.0, 240000, 0, 236020, 3980, 1.0, 0, 0.0)
(0.4, 13, 5, 0.04388812343770088, 0.0, 0, 'MATCH', 1.0, 240000, 0, 236913, 3087, 1.0, 0, 0.0)
(0.1, 13, 6, 0.01798217752272374, 0.05, 2.603624269617577e-05, 'MATCH', 0.9884875, 240000, 2763, 103608, 136392, 0.9797422136195671, 46, 0.00033726318259135434)
(0.2, 13, 6, 0.012684194090545053, 0.05, 6.95184922347436e-06, 'MATCH', 0.9730458333333334, 240000, 6469, 120349, 119651, 0.9459344259554872, 278, 0.0023234239580112157)
(0.3, 13, 6, 0.01290083670563343, 0.1, 0.0006857311901862784, 'MATCH', 0.9630958333333334, 240000, 8857, 141795, 98205, 0.9098111094139809, 302, 0.0030751998370755055)
(0.4, 13, 6, 0.009381087537074645, 0.0, 0, 'MATCH', 0.9651041666666667, 240000, 8375, 164974, 75026, 0.8883720310292432, 235, 0.003132247487537654)
(0.1, 13, 7, 0.042589103094430036, 0.0, 0, 'MATCH', 1.0, 240000, 0, 216640, 23360, 1.0, 0, 0.0)
