alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 213, 0, 0.019821249576645883, 0.05, 0.000553339938689959, 'MATCH', 0.9107875, 240000, 21411, 22982, 217018, 0.9013399810153997, 0, 0.0)
(0.2, 213, 0, 0.009451528785238417, 0.0, 0, 'MATCH', 0.8353375000000001, 240000, 39519, 39907, 200093, 0.802496838969879, 0, 0.0)
(0.3, 213, 0, 0.007623040439380484, 0.0, 0, 'MATCH', 0.7738125, 240000, 54285, 53818, 186182, 0.7084304605171283, 0, 0.0)
(0.4, 213, 0, 0.005669434626791453, 0.0, 0, 'MATCH', 0.748525, 240000, 60354, 64801, 175199, 0.6555117323729016, 0, 0.0)
(0.1, 213, 1, 0.0330374527050363, 0.05, 0.0012965964388006457, 'MATCH', 0.9972041666666667, 240000, 671, 134559, 105441, 0.9936362515530012, 0, 0.0)
(0.2, 213, 1, 0.017911843450401643, 0.1, 0.0008921761738950873, 'MATCH', 0.9890666666666666, 240000, 2624, 131611, 108389, 0.9757909012907214, 0, 0.0)
(0.3, 213, 1, 0.010285390835716446, 0.05, 5.799029458508631e-05, 'MATCH', 0.97615, 240000, 5724, 128743, 111257, 0.9485515518124702, 0, 0.0)
(0.4, 213, 1, 0.006773296844225785, 0.0, 0, 'MATCH', 0.96055, 240000, 9468, 126773, 113227, 0.9163803686399887, 0, 0.0)
(0.1, 213, 2, 0.015430083372982573, 0.1, 0.00016350019569541518, 'MATCH', 0.9302333333333334, 240000, 16744, 14751, 225249, 0.9256644868567674, 8497, 0.03772269799199997)
(0.2, 213, 2, 0.010344243696700506, 0.05, 0.00016340152371902006, 'MATCH', 0.8679250000000001, 240000, 31698, 25274, 214726, 0.8523793113083651, 4757, 0.02215381462887587)
(0.3, 213, 2, 0.0055435153245980695, 0.0, 0, 'MATCH', 0.8179666666666667, 240000, 43688, 33954, 206046, 0.7879696766741408, 8396, 0.040748182444696815)
(0.4, 213, 2, 0.005208704585785429, 0.0, 0, 'MATCH', 0.7834, 240000, 51984, 40473, 199527, 0.7394638319625915, 6966, 0.0349125682238494)
(0.1, 213, 3, 0.02642911203189144, 0.05, 0.0008891430939635125, 'MATCH', 0.9748583333333334, 240000, 6034, 94967, 145033, 0.9583956754669627, 1187, 0.008184344252687319)
(0.2, 213, 3, 0.013943258304361383, 0.05, 0.0004635952473761029, 'MATCH', 0.9506125, 240000, 11853, 94492, 145508, 0.9185405613437062, 2352, 0.016164059708057288)
(0.3, 213, 3, 0.01004251814270718, 0.2, 0.0003699714658484954, 'MATCH', 0.9277124999999999, 240000, 17349, 92624, 147376, 0.882280696992726, 4855, 0.03294294864835523)
(0.4, 213, 3, 0.005391174414097477, 0.0, 0, 'MATCH', 0.909025, 240000, 21834, 90577, 149423, 0.8538779170542687, 4408, 0.02950014388681796)
(0.1, 213, 4, 0.02699936192054067, 0.1, 0.00031513101611883865, 'MATCH', 0.9854791666666667, 240000, 3485, 164135, 75865, 0.9540631384696501, 0, 0.0)
(0.2, 213, 4, 0.016802173155664873, 0.0, 0, 'MATCH', 0.981125, 240000, 4530, 176287, 63713, 0.9288999105363113, 0, 0.0)
(0.3, 213, 4, 0.012007382787383633, 0.0, 0, 'MATCH', 0.9781166666666666, 240000, 5252, 181310, 58690, 0.9105128642017379, 0, 0.0)
(0.4, 213, 4, 0.018886535407077604, 0.05, 0.0030624950091807657, 'MATCH', 0.9743791666666667, 240000, 6149, 181355, 58645, 0.8951487765367891, 0, 0.0)
(0.1, 213, 5, 0.026407115456361374, 0.0, 0, 'MATCH', 0.9998333333333334, 240000, 40, 197760, 42240, 0.9990530303030303, 0, 0.0)
(0.2, 213, 5, 0.022771206050186815, 0.05, 3.131880953977095e-05, 'MATCH', 0.9993333333333333, 240000, 160, 201584, 38416, 0.9958350687213661, 0, 0.0)
(0.3, 213, 5, 0.026872478775278506, 0.1, 0.0029174682166309696, 'MATCH', 0.9984833333333333, 240000, 364, 200673, 39327, 0.9907442723828414, 0, 0.0)
(0.4, 213, 5, 0.013107284107573003, 0.0, 0, 'MATCH', 0.9970958333333333, 240000, 697, 198741, 41259, 0.9831067161104244, 0, 0.0)
(0.1, 213, 6, 0.016258865613163476, 0.05, 6.440996640627583e-06, 'MATCH', 0.9824833333333334, 240000, 4204, 76385, 163615, 0.9743055343336491, 144, 0.0008801149038902301)
(0.2, 213, 6, 0.009704480885059374, 0.0, 0, 'MATCH', 0.967, 240000, 7920, 95505, 144495, 0.9451884148240424, 420, 0.0029066749714522994)
(0.3, 213, 6, 0.00790024239915088, 0.0, 0, 'MATCH', 0.9513125, 240000, 11685, 108151, 131849, 0.9113758921190149, 1168, 0.008858618571244379)
(0.4, 213, 6, 0.0038963084190601904, 0.0, 0, 'MATCH', 0.9402083333333333, 240000, 14350, 117082, 122918, 0.8832555036691128, 791, 0.006435184431897688)
(0.1, 213, 7, 0.010476461064432147, 0.0, 0, 'MATCH', 0.9818916666666667, 240000, 4346, 119895, 120105, 0.9638149952125223, 2399, 0.01997418925107198)
(0.2, 213, 7, 0.016024898466447945, 0.05, 0.0005804652434532875, 'MATCH', 0.965775, 240000, 8214, 125133, 114867, 0.928491211575126, 4490, 0.03908868517502851)
(0.3, 213, 7, 0.015004546323217535, 0.1, 0.001441909082182835, 'MATCH', 0.95615, 240000, 10524, 132555, 107445, 0.9020522127600168, 5555, 0.05170087021266694)
(0.4, 213, 7, 0.011282976914660098, 0.05, 0.001089934030318429, 'MATCH', 0.9534916666666666, 240000, 11162, 139455, 100545, 0.8889850315779004, 5486, 0.05456263364662589)
(0.1, 213, 8, 0.01989501926598164, 0.1, 0.0005904897523873326, 'MATCH', 0.9155333333333333, 240000, 20272, 22602, 217398, 0.9067516720485009, 1843, 0.008477538891802132)
(0.2, 213, 8, 0.013341513103064806, 0.15, 0.0007056028819392712, 'MATCH', 0.8508958333333333, 240000, 35785, 37422, 202578, 0.823351992812645, 4712, 0.023260176327143126)
(0.3, 213, 8, 0.005990516523956361, 0.0, 0, 'MATCH', 0.7948875, 240000, 49227, 48148, 191852, 0.7434115880991597, 7880, 0.04107332735650397)
(0.4, 213, 8, 0.007990221358782773, 0.05, 0.0006978489623569173, 'MATCH', 0.756575, 240000, 58422, 55318, 184682, 0.6836616454229432, 8938, 0.04839670352281219)
(0.1, 213, 9, 0.020051228946096344, 0.1, 0.00011606969962962843, 'MATCH', 0.994525, 240000, 1314, 114794, 125206, 0.9895052952733895, 667, 0.0053272207402201175)
(0.2, 213, 9, 0.013076237240659816, 0.1, 0.0001529670267382266, 'MATCH', 0.9808333333333333, 240000, 4600, 111111, 128889, 0.9643103755945038, 1627, 0.012623264979943982)
(0.3, 213, 9, 0.01054814967579476, 0.1, 0.00040251079928660394, 'MATCH', 0.9597583333333334, 240000, 9658, 107113, 132887, 0.9273217094222911, 3761, 0.028302241754272428)
(0.4, 213, 9, 0.007721202053044274, 0.05, 0.00017255964093421117, 'MATCH', 0.9335791666666666, 240000, 15941, 103395, 136605, 0.8833058819223308, 4754, 0.03480106877493503)
(0.1, 213, 10, 0.011215061263769727, 0.0, 0, 'MATCH', 0.9209791666666667, 240000, 18965, 8392, 231608, 0.9181159545438845, 8482, 0.036622223757383165)
