alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 188, 0, 0.10856149859172978, 0.1, 0.001118514170199314, 'MATCH', 0.9985958333333333, 240000, 337, 235788, 4212, 0.9199905033238367, 0, 0.0)
(0.2, 188, 0, 0.04834930652646369, 0.0, 0, 'MATCH', 0.9969916666666667, 240000, 722, 234779, 5221, 0.8617123156483433, 0, 0.0)
(0.3, 188, 0, 0.04024397722731684, 0.0, 0, 'MATCH', 0.995325, 240000, 1122, 233242, 6758, 0.8339745486830423, 0, 0.0)
(0.4, 188, 0, 0.026883081986268098, 0.0, 0, 'MATCH', 0.9930791666666666, 240000, 1661, 230884, 9116, 0.8177928916191312, 0, 0.0)
(0.1, 188, 1, 0.014837967153936565, 0.0, 0, 'MATCH', 0.9536875, 240000, 11115, 46356, 193644, 0.9426008551775423, 1886, 0.00973952200946066)
(0.2, 188, 1, 0.010082505389820418, 0.0, 0, 'MATCH', 0.9034541666666667, 240000, 23171, 49804, 190196, 0.8781730425455846, 2935, 0.015431449662453469)
(0.3, 188, 1, 0.005990241098271695, 0.0, 0, 'MATCH', 0.8565291666666667, 240000, 34433, 52348, 187652, 0.8165060857331656, 4737, 0.02524353590689148)
(0.4, 188, 1, 0.006083885792575738, 0.0, 0, 'MATCH', 0.8126125, 240000, 44973, 54543, 185457, 0.7575017389475728, 4114, 0.022183039734278025)
(0.1, 188, 2, 0.05698729180770634, 0.1, 0.0018450317950857165, 'MATCH', 0.9909541666666667, 240000, 2171, 208583, 31417, 0.9308972849094439, 14, 0.00044561861412611005)
(0.2, 188, 2, 0.03215053295377801, 0.05, 0.001110482887137526, 'MATCH', 0.9876791666666667, 240000, 2957, 212494, 27506, 0.892496182651058, 56, 0.002035919435759471)
(0.3, 188, 2, 0.019398882694764235, 0.0, 0, 'MATCH', 0.9818708333333334, 240000, 4351, 209347, 30653, 0.8580563077023456, 158, 0.005154471014256354)
(0.4, 188, 2, 0.014254632753710333, 0.05, 9.331454741212664e-05, 'MATCH', 0.9706208333333334, 240000, 7051, 200240, 39760, 0.8226609657947686, 263, 0.006614688128772635)
(0.1, 188, 3, 0.015974654658889587, 0.05, 0.00018307906213575753, 'MATCH', 0.9327624999999999, 240000, 16137, 23974, 216026, 0.925300658254099, 4507, 0.0208632294260876)
(0.2, 188, 3, 0.009290814320146862, 0.0, 0, 'MATCH', 0.8631666666666666, 240000, 32840, 24520, 215480, 0.8475960645999628, 6611, 0.03068034156302209)
(0.3, 188, 3, 0.008497497840941523, 0.1, 0.0003773496763021522, 'MATCH', 0.7898416666666667, 240000, 50438, 25097, 214903, 0.7652987626975891, 10188, 0.047407434982294334)
(0.4, 188, 3, 0.006096779485945947, 0.05, 0.00010104806031252522, 'MATCH', 0.7192333333333334, 240000, 67384, 25745, 214255, 0.6854962544631398, 10543, 0.049207719773167485)
(0.1, 188, 4, 0.08640811559235434, 0.1, 0.0023574119204946564, 'MATCH', 0.9996666666666667, 240000, 80, 227730, 12270, 0.993480032599837, 0, 0.0)
(0.2, 188, 4, 0.05997927211813525, 0.05, 0.0034682834887296288, 'MATCH', 0.9990166666666667, 240000, 236, 228894, 11106, 0.9787502251035476, 0, 0.0)
(0.3, 188, 4, 0.044497927773912704, 0.05, 0.004391962967981222, 'MATCH', 0.9979833333333333, 240000, 484, 227045, 12955, 0.9626399073716712, 0, 0.0)
(0.4, 188, 4, 0.019921197618399805, 0.0, 0, 'MATCH', 0.9962708333333333, 240000, 895, 223044, 16956, 0.9472163246048596, 0, 0.0)
(0.1, 188, 5, 0.01748119636519538, 0.05, 4.933624590175434e-05, 'MATCH', 0.977625, 240000, 5370, 90525, 149475, 0.9640742599096839, 644, 0.004308412778056531)
