alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 78, 0, 0.15417271530974455, 0.05, 0.004662182267231113, 'MATCH', 0.9988125, 240000, 285, 236721, 3279, 0.9130832570905764, 0, 0.0)
(0.2, 78, 0, 0.051217159572127524, 0.0, 0, 'MATCH', 0.9977, 240000, 552, 235898, 4102, 0.8654314968308142, 0, 0.0)
(0.3, 78, 0, 0.04969027570821035, 0.05, 0.0013556814942685125, 'MATCH', 0.9959791666666666, 240000, 965, 234472, 5528, 0.8254341534008683, 0, 0.0)
(0.4, 78, 0, 0.023495851625242037, 0.0, 0, 'MATCH', 0.9935791666666667, 240000, 1541, 232037, 7963, 0.8064799698606053, 0, 0.0)
(0.1, 78, 1, 0.018510918902632373, 0.05, 0.00022043954846881486, 'MATCH', 0.9582625, 240000, 10017, 78460, 161540, 0.9379905905658041, 640, 0.003961867029837811)
(0.2, 78, 1, 0.016029836282130394, 0.1, 0.0010633356242964465, 'MATCH', 0.9147041666666667, 240000, 20471, 69348, 170652, 0.8800424255209433, 1963, 0.011502941659048825)
(0.3, 78, 1, 0.008250473522447751, 0.1, 5.363461377128065e-05, 'MATCH', 0.8641541666666667, 240000, 32603, 66144, 173856, 0.8124712405669059, 5595, 0.03218180563224738)
(0.4, 78, 1, 0.013283435381864495, 0.15, 0.0027322871430262574, 'MATCH', 0.8138958333333334, 240000, 44665, 66065, 173935, 0.7432086699054244, 6685, 0.0384338977204128)
(0.1, 78, 2, 0.033398554505131434, 0.0, 0, 'MATCH', 0.9882916666666667, 240000, 2810, 205926, 34074, 0.9175324294183248, 0, 0.0)
(0.2, 78, 2, 0.02177468268319216, 0.0, 0, 'MATCH', 0.9778083333333334, 240000, 5326, 201208, 38792, 0.8627036502371623, 0, 0.0)
(0.3, 78, 2, 0.013397215142642027, 0.0, 0, 'MATCH', 0.9676208333333334, 240000, 7771, 195293, 44707, 0.8261793455163621, 0, 0.0)
(0.4, 78, 2, 0.014384123619566452, 0.05, 0.001061058856071273, 'MATCH', 0.9583958333333333, 240000, 9985, 187040, 52960, 0.8114614803625377, 0, 0.0)
(0.1, 78, 3, 0.015190120997338186, 0.0, 0, 'MATCH', 0.9674791666666667, 240000, 7805, 107942, 132058, 0.9408971815414439, 1508, 0.011419224886034925)
(0.2, 78, 3, 0.010341658704131618, 0.0, 0, 'MATCH', 0.9475666666666667, 240000, 12584, 106947, 133053, 0.9054211479635934, 3418, 0.02568901114593433)
(0.3, 78, 3, 0.0075878062122120005, 0.0, 0, 'MATCH', 0.9339500000000001, 240000, 15852, 108440, 131560, 0.8795074490726664, 6221, 0.04728640924293098)
