alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 12, 0, 0.18359379038360324, 0.05, 0.0027185874963816387, 'MATCH', 0.9994583333333333, 240000, 130, 238534, 1466, 0.9113233287858118, 0, 0.0)
(0.2, 12, 0, 0.11329662016708486, 0.05, 0.002109744775034228, 'MATCH', 0.9990041666666667, 240000, 239, 238387, 1613, 0.851828890266584, 0, 0.0)
(0.3, 12, 0, 0.07036720711040649, 0.0, 0, 'MATCH', 0.9983916666666667, 240000, 386, 238144, 1856, 0.7920258620689655, 0, 0.0)
(0.4, 12, 0, 0.0660327353128573, 0.05, 0.0038411986916340735, 'MATCH', 0.9979291666666666, 240000, 497, 237811, 2189, 0.7729556875285518, 0, 0.0)
(0.1, 12, 1, 0.0227544367373754, 0.05, 0.00044672318470401207, 'MATCH', 0.9675041666666666, 240000, 7799, 111649, 128351, 0.9392369362139757, 520, 0.0040513903280847054)
(0.2, 12, 1, 0.015354241518828471, 0.05, 0.0006403087434142807, 'MATCH', 0.9428875, 240000, 13707, 107616, 132384, 0.8964602973168962, 1581, 0.011942530819434373)
(0.3, 12, 1, 0.011037148591597028, 0.05, 0.0005766024764295441, 'MATCH', 0.9158666666666666, 240000, 20192, 104612, 135388, 0.8508582739976955, 3381, 0.02497267113776701)
(0.4, 12, 1, 0.006100384367349609, 0.0, 0, 'MATCH', 0.8862, 240000, 27312, 103529, 136471, 0.799869569359058, 4069, 0.029815858314220605)
(0.1, 12, 2, 0.06243221183888842, 0.05, 0.0005727634912028601, 'MATCH', 0.9950166666666667, 240000, 1196, 225002, 14998, 0.920256034137885, 1, 6.667555674089879e-05)
(0.2, 12, 2, 0.042467192930215475, 0.0, 0, 'MATCH', 0.9947375, 240000, 1263, 230442, 9558, 0.8678593848085374, 5, 0.0005231219920485457)
(0.3, 12, 2, 0.03815279134114613, 0.0, 0, 'MATCH', 0.9942541666666667, 240000, 1379, 231967, 8033, 0.8283331258558446, 8, 0.000995891945723889)
(0.4, 12, 2, 0.03341407211203323, 0.1, 0.0009074349152414785, 'MATCH', 0.9936083333333333, 240000, 1534, 232440, 7560, 0.7970899470899471, 17, 0.0022486772486772486)
(0.1, 12, 3, 0.009843761039263349, 0.0, 0, 'MATCH', 0.9606166666666667, 240000, 9452, 101064, 138936, 0.9319686762250244, 0, 0.0)
(0.2, 12, 3, 0.014989647006547618, 0.05, 0.000703940467573827, 'MATCH', 0.9282041666666667, 240000, 17231, 93867, 146133, 0.8820868660740558, 0, 0.0)
(0.3, 12, 3, 0.012715339048606222, 0.05, 0.0012288821836385355, 'MATCH', 0.894775, 240000, 25254, 88577, 151423, 0.8332221657211916, 0, 0.0)
(0.4, 12, 3, 0.010095148376357832, 0.1, 0.0013076995509393452, 'MATCH', 0.8609249999999999, 240000, 33378, 84417, 155583, 0.7854649929619559, 0, 0.0)
(0.1, 12, 4, 0.2678878362591042, 0.0, 0, 'MATCH', 1.0, 240000, 0, 239321, 679, 1.0, 0, 0.0)
(0.2, 12, 4, 0.2565112113952636, 0.15, 0.015007781982421864, 'MATCH', 1.0, 240000, 0, 239315, 685, 1.0, 0, 0.0)
(0.3, 12, 4, 0.14600979177243162, 0.1, 0.005699838174355987, 'MATCH', 1.0, 240000, 0, 239355, 645, 1.0, 0, 0.0)
(0.4, 12, 4, 0.07174370878486214, 0.0, 0, 'MATCH', 1.0, 240000, 0, 239368, 632, 1.0, 0, 0.0)
(0.1, 12, 5, 0.04519258612828536, 0.05, 0.00030045101342612845, 'MATCH', 0.9941, 240000, 1416, 217362, 22638, 0.9374503047972436, 47, 0.0020761551373796273)
