alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 152, 0, 0.15382296516296065, 0.05, 0.002543813532049008, 'MATCH', 0.9991875, 240000, 195, 237768, 2232, 0.9126344086021505, 0, 0.0)
(0.2, 152, 0, 0.11935893694559732, 0.05, 0.005878460046016831, 'MATCH', 0.998325, 240000, 402, 237418, 2582, 0.8443067389620449, 0, 0.0)
(0.3, 152, 0, 0.04544081698453458, 0.0, 0, 'MATCH', 0.99765, 240000, 564, 237261, 2739, 0.7940854326396495, 0, 0.0)
(0.4, 152, 0, 0.043493349738361886, 0.0, 0, 'MATCH', 0.9967291666666667, 240000, 785, 236905, 3095, 0.7463651050080775, 0, 0.0)
(0.1, 152, 1, 0.019974633496094296, 0.05, 0.0003858434198570626, 'MATCH', 0.9601291666666667, 240000, 9569, 68270, 171730, 0.9442788097595062, 4318, 0.02514412158621091)
(0.2, 152, 1, 0.009764665029425024, 0.0, 0, 'MATCH', 0.925575, 240000, 17862, 79282, 160718, 0.8888612352070085, 9007, 0.05604226035664953)
(0.3, 152, 1, 0.007594564979743942, 0.0, 0, 'MATCH', 0.8982666666666667, 240000, 24416, 87518, 152482, 0.8398761821067404, 11666, 0.07650739103631904)
(0.4, 152, 1, 0.0062861900794540515, 0.0, 0, 'MATCH', 0.896275, 240000, 24894, 93222, 146778, 0.8303969259698321, 9934, 0.06768044257313767)
(0.1, 152, 2, 0.04630601241013721, 0.0, 0, 'MATCH', 0.9952125, 240000, 1149, 223155, 16845, 0.9317898486197684, 0, 0.0)
(0.2, 152, 2, 0.03238640245337862, 0.0, 0, 'MATCH', 0.9949333333333333, 240000, 1216, 228650, 11350, 0.8928634361233481, 0, 0.0)
(0.3, 152, 2, 0.0411029210014489, 0.1, 0.001830813833445466, 'MATCH', 0.9944208333333333, 240000, 1339, 230061, 9939, 0.8652781970017105, 0, 0.0)
(0.4, 152, 2, 0.030598817494835034, 0.05, 0.0012198331909416549, 'MATCH', 0.9935583333333333, 240000, 1546, 230304, 9696, 0.840552805280528, 0, 0.0)
(0.1, 152, 3, 0.012133903532039192, 0.0, 0, 'MATCH', 0.9421208333333333, 240000, 13891, 48274, 191726, 0.9275476461199837, 5967, 0.031122539457350593)
(0.2, 152, 3, 0.011031478450106297, 0.1, 0.00013797987957536728, 'MATCH', 0.8923375, 240000, 25839, 56579, 183421, 0.8591273627338201, 9247, 0.05041407472426821)
(0.3, 152, 3, 0.00977374596923375, 0.05, 0.00053775929323302, 'MATCH', 0.8537416666666666, 240000, 35102, 63345, 176655, 0.8012963120206051, 13169, 0.07454643231156774)
(0.4, 152, 3, 0.007187095643152175, 0.05, 0.0002679247241559879, 'MATCH', 0.8404875, 240000, 38283, 68364, 171636, 0.7769523876109907, 10661, 0.06211400871612016)
(0.1, 152, 4, 0.04374905963276707, 0.0, 0, 'MATCH', 0.9965291666666667, 240000, 833, 227924, 12076, 0.9310202053660153, 426, 0.03527658164955283)
(0.2, 152, 4, 0.05126295559927746, 0.1, 0.0015533186843814661, 'MATCH', 0.9959583333333333, 240000, 970, 230612, 9388, 0.8966766084363017, 528, 0.05624201107797188)
(0.3, 152, 4, 0.03612513628246976, 0.0, 0, 'MATCH', 0.9951375, 240000, 1167, 231020, 8980, 0.870044543429844, 496, 0.055233853006681516)
(0.4, 152, 4, 0.032944071794584334, 0.05, 0.002267368985429008, 'MATCH', 0.9936458333333333, 240000, 1525, 230385, 9615, 0.8413936557462298, 510, 0.0530421216848674)
(0.1, 152, 5, 0.02400237461365945, 0.1, 0.0007484040211554743, 'MATCH', 0.9598166666666667, 240000, 9644, 82755, 157245, 0.9386689560876339, 331, 0.002104995389360552)
(0.2, 152, 5, 0.010224754947417147, 0.0, 0, 'MATCH', 0.9246875, 240000, 18075, 79436, 160564, 0.8874280660671134, 1250, 0.007785057671707232)
(0.3, 152, 5, 0.00869757275720251, 0.05, 0.0001133182342551442, 'MATCH', 0.8891083333333334, 240000, 26614, 77866, 162134, 0.8358518262671617, 2112, 0.013026262227540183)
