alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 44, 0, 0.17164546011382856, 0.05, 0.0025224237995377097, 'MATCH', 0.9991208333333333, 240000, 211, 237707, 2293, 0.9079808111644134, 0, 0.0)
(0.2, 44, 0, 0.10307348519191337, 0.05, 0.003577282022440953, 'MATCH', 0.9983666666666666, 240000, 392, 237522, 2478, 0.8418079096045198, 0, 0.0)
(0.3, 44, 0, 0.06921488750959678, 0.05, 0.0019630247959346314, 'MATCH', 0.9974666666666666, 240000, 608, 237208, 2792, 0.7822349570200573, 0, 0.0)
(0.4, 44, 0, 0.060123927032892654, 0.05, 0.004882334344398109, 'MATCH', 0.9968041666666667, 240000, 767, 236827, 3173, 0.7582729278285534, 0, 0.0)
(0.1, 44, 1, 0.022739474107919544, 0.05, 0.0004931619296672796, 'MATCH', 0.9724458333333333, 240000, 6613, 104683, 135317, 0.9511295698249296, 0, 0.0)
(0.2, 44, 1, 0.015380141117522228, 0.05, 0.0007344364188431596, 'MATCH', 0.9496041666666667, 240000, 12095, 96758, 143242, 0.9155624746931765, 0, 0.0)
(0.3, 44, 1, 0.010449082186923161, 0.15, 0.0005149321405346075, 'MATCH', 0.9227291666666667, 240000, 18545, 92269, 147731, 0.8744677826590221, 0, 0.0)
(0.4, 44, 1, 0.010923399413693274, 0.1, 0.0015815410005226571, 'MATCH', 0.8996458333333334, 240000, 24085, 91271, 148729, 0.8380611716612093, 0, 0.0)
(0.1, 44, 2, 0.051813610098424834, 0.05, 0.00022938759285537347, 'MATCH', 0.994575, 240000, 1302, 223160, 16840, 0.9226840855106888, 48, 0.0028503562945368173)
(0.2, 44, 2, 0.03471387137959692, 0.0, 0, 'MATCH', 0.9937875, 240000, 1491, 228763, 11237, 0.8673133398593931, 66, 0.005873453768799501)
(0.3, 44, 2, 0.03101885419758773, 0.0, 0, 'MATCH', 0.9930583333333334, 240000, 1666, 230435, 9565, 0.825823314166231, 118, 0.012336644014636697)
(0.4, 44, 2, 0.024710011053464404, 0.0, 0, 'MATCH', 0.9917458333333333, 240000, 1981, 230896, 9104, 0.7824033391915641, 108, 0.011862917398945518)
(0.1, 44, 3, 0.02719718426545864, 0.1, 0.0010066416204424222, 'MATCH', 0.9599875, 240000, 9603, 93626, 146374, 0.9343940863814612, 1224, 0.008362140817358274)
(0.2, 44, 3, 0.015401231899467432, 0.05, 0.0008398865405430667, 'MATCH', 0.9212083333333333, 240000, 18910, 83667, 156333, 0.8790402538171723, 3649, 0.023341201153947024)
(0.3, 44, 3, 0.008630344597724087, 0.05, 8.579488261134527e-05, 'MATCH', 0.8790833333333333, 240000, 29020, 76472, 163528, 0.822538036299594, 7287, 0.044561176067707056)
(0.4, 44, 3, 0.006291457160573222, 0.0, 0, 'MATCH', 0.8353958333333333, 240000, 39505, 71725, 168275, 0.7652354776407666, 7661, 0.0455266676571089)
(0.1, 44, 4, 0.18193987714565873, 0.05, 0.00719371888695694, 'MATCH', 0.9999583333333333, 240000, 10, 237167, 2833, 0.9964701729615248, 0, 0.0)
(0.2, 44, 4, 0.11241269744602989, 0.05, 0.004620624643511484, 'MATCH', 0.9999291666666666, 240000, 17, 237824, 2176, 0.9921875, 0, 0.0)
(0.3, 44, 4, 0.09345070120333274, 0.15, 0.005210081469111061, 'MATCH', 0.9998166666666667, 240000, 44, 238075, 1925, 0.9771428571428571, 0, 0.0)
(0.4, 44, 4, 0.038057654311302314, 0.0, 0, 'MATCH', 0.9996041666666666, 240000, 95, 238064, 1936, 0.9509297520661157, 0, 0.0)
(0.1, 44, 5, 0.02076133628577892, 0.05, 5.2606357469703324e-05, 'MATCH', 0.9835041666666666, 240000, 3959, 132051, 107949, 0.9633252739719682, 0, 0.0)
(0.2, 44, 5, 0.016912427144593484, 0.05, 0.0006141549460030316, 'MATCH', 0.973975, 240000, 6246, 139612, 100388, 0.9377814081364306, 0, 0.0)
(0.3, 44, 5, 0.011235992796825117, 0.05, 6.099795419728382e-05, 'MATCH', 0.9674083333333333, 240000, 7822, 146066, 93934, 0.9167287670066216, 0, 0.0)
(0.4, 44, 5, 0.007138494528474981, 0.0, 0, 'MATCH', 0.9644, 240000, 8544, 152355, 87645, 0.9025158309087797, 0, 0.0)
(0.1, 44, 6, 0.033743720204992, 0.0, 0, 'MATCH', 0.9996666666666667, 240000, 80, 214927, 25073, 0.9968093167949588, 0, 0.0)
(0.2, 44, 6, 0.04497599066181038, 0.05, 0.002177141102407465, 'MATCH', 0.9991083333333334, 240000, 214, 223553, 16447, 0.9869885085425913, 2, 0.00012160272390101538)
(0.3, 44, 6, 0.023590095711572556, 0.0, 0, 'MATCH', 0.9987166666666667, 240000, 308, 226516, 13484, 0.9771581133194898, 7, 0.0005191337881934144)
(0.4, 44, 6, 0.02676901148368993, 0.1, 0.0010241024266821608, 'MATCH', 0.9979541666666667, 240000, 491, 227804, 12196, 0.9597408986552968, 9, 0.0007379468678255166)
(0.1, 44, 7, 0.020703045045130375, 0.1, 0.0002942878466386245, 'MATCH', 0.9663, 240000, 8088, 103977, 136023, 0.9405394675900399, 517, 0.0038008278011806827)
(0.2, 44, 7, 0.015111803871970114, 0.15, 0.0006318937770544153, 'MATCH', 0.9494875, 240000, 12123, 101912, 138088, 0.9122081571172006, 1902, 0.013773825386709924)
(0.3, 44, 7, 0.011844235466119495, 0.05, 0.0008024199407304367, 'MATCH', 0.9390875, 240000, 14619, 103774, 136226, 0.8926856840838019, 2591, 0.019019864049447242)
(0.4, 44, 7, 0.009161341478083895, 0.15, 0.0007114416644227184, 'MATCH', 0.9301458333333333, 240000, 16765, 105304, 134696, 0.8755345370315377, 2702, 0.02005998693353923)
