alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 233, 0, 0.01113818805583075, 0.0, 0, 'MATCH', 0.9239125, 240000, 18261, 48830, 191170, 0.9044776900141236, 0, 0.0)
(0.2, 233, 0, 0.013806086607267981, 0.05, 0.0006331418418991097, 'MATCH', 0.8799708333333334, 240000, 28807, 71560, 168440, 0.82897767751128, 0, 0.0)
(0.3, 233, 0, 0.012045005207277545, 0.15, 0.0010614721809792393, 'MATCH', 0.872225, 240000, 30666, 85237, 154763, 0.8018518638175791, 0, 0.0)
(0.4, 233, 0, 0.005509242421150168, 0.0, 0, 'MATCH', 0.901525, 240000, 23634, 93441, 146559, 0.8387407119317135, 0, 0.0)
(0.1, 233, 1, 0.022982066679431423, 0.0, 0, 'MATCH', 0.9989958333333333, 240000, 241, 169903, 70097, 0.9965619070716293, 0, 0.0)
(0.2, 233, 1, 0.015286076997505504, 0.0, 0, 'MATCH', 0.9963458333333334, 240000, 877, 168685, 71315, 0.987702446890556, 0, 0.0)
(0.3, 233, 1, 0.011706719320425479, 0.0, 0, 'MATCH', 0.9925333333333334, 240000, 1792, 164438, 75562, 0.9762843757444218, 0, 0.0)
(0.4, 233, 1, 0.007726859328453517, 0.0, 0, 'MATCH', 0.9883833333333333, 240000, 2788, 158121, 81879, 0.9659497551264671, 0, 0.0)
(0.1, 233, 2, 0.014725763156197141, 0.0, 0, 'MATCH', 0.9584375, 240000, 9975, 85575, 154425, 0.9354055366682856, 250, 0.0016189088554314393)
(0.2, 233, 2, 0.014390886241096301, 0.1, 0.0006539514004710312, 'MATCH', 0.9171125, 240000, 19893, 81689, 158311, 0.8743422756473018, 588, 0.003714208109354372)
(0.3, 233, 2, 0.011298189849112314, 0.05, 0.0008716798409866278, 'MATCH', 0.8772875, 240000, 29451, 78337, 161663, 0.8178247341692286, 718, 0.004441337844775861)
(0.4, 233, 2, 0.006343315313806774, 0.0, 0, 'MATCH', 0.851625, 240000, 35610, 75355, 164645, 0.7837164809134805, 1646, 0.009997266846852319)
(0.1, 233, 3, 0.019301101875980886, 0.05, 5.349767181578313e-05, 'MATCH', 0.9954791666666667, 240000, 1085, 116811, 123189, 0.9911923954249162, 0, 0.0)
(0.2, 233, 3, 0.012561140846027857, 0.05, 1.5621913138030852e-05, 'MATCH', 0.9853875, 240000, 3507, 115762, 124238, 0.9717719216342826, 0, 0.0)
(0.3, 233, 3, 0.015158934278548716, 0.1, 0.0016921231043887097, 'MATCH', 0.9718375, 240000, 6759, 113384, 126616, 0.9466181209325836, 0, 0.0)
(0.4, 233, 3, 0.006401555134927239, 0.0, 0, 'MATCH', 0.9576875, 240000, 10155, 109833, 130167, 0.9219848348659798, 0, 0.0)
(0.1, 233, 4, 0.01689972773891074, 0.05, 3.822049065715927e-05, 'MATCH', 0.9443375, 240000, 13359, 77733, 162267, 0.9176727245835568, 5327, 0.03282860963720288)
(0.2, 233, 4, 0.01135749644335507, 0.05, 0.00010191580973262226, 'MATCH', 0.8993791666666666, 240000, 24149, 75952, 164048, 0.8527930849507461, 9501, 0.057915975811957475)
(0.3, 233, 4, 0.010822935257484567, 0.1, 0.0007665516841886544, 'MATCH', 0.8661125000000001, 240000, 32133, 74925, 165075, 0.8053430258973194, 16381, 0.09923368165985158)
(0.4, 233, 4, 0.005060372443574518, 0.0, 0, 'MATCH', 0.8443625, 240000, 37353, 73666, 166334, 0.7754337657965299, 16227, 0.09755672321954621)
(0.1, 233, 5, 0.019647665232829237, 0.05, 0.0001814654101189167, 'MATCH', 0.9878791666666666, 240000, 2909, 103900, 136100, 0.978626010286554, 204, 0.0014988978692138135)
(0.2, 233, 5, 0.017468903347275383, 0.05, 0.001070617104737659, 'MATCH', 0.9727291666666666, 240000, 6545, 106413, 133587, 0.951005711633617, 506, 0.0037877937224430522)
(0.3, 233, 5, 0.011418719921179415, 0.1, 0.0006544966643449723, 'MATCH', 0.9595333333333333, 240000, 9712, 107590, 132410, 0.9266520655539612, 933, 0.007046295597009289)
(0.4, 233, 5, 0.007071251873070755, 0.0, 0, 'MATCH', 0.9522041666666666, 240000, 11471, 106507, 133493, 0.9140704006951675, 2001, 0.014989550013858405)
(0.1, 233, 6, 0.0174219104278156, 0.05, 0.0002871034192394595, 'MATCH', 0.9591958333333334, 240000, 9793, 37392, 202608, 0.9516652846876728, 6604, 0.03259496169943931)
(0.2, 233, 6, 0.00881678716844636, 0.0, 0, 'MATCH', 0.8969041666666666, 240000, 24743, 36424, 203576, 0.8784581679569301, 9229, 0.045334420560380395)
(0.3, 233, 6, 0.008240291645261189, 0.05, 0.00022866127632187316, 'MATCH', 0.8221375, 240000, 42687, 35695, 204305, 0.7910623822226572, 17690, 0.08658623136976579)
(0.4, 233, 6, 0.005547844838670324, 0.0, 0, 'MATCH', 0.7477541666666667, 240000, 60539, 35347, 204653, 0.7041870874113744, 16129, 0.07881145157901423)
(0.1, 233, 7, 0.020517253329614127, 0.05, 0.00032231692172843274, 'MATCH', 0.9827791666666666, 240000, 4133, 89911, 150089, 0.9724630052835318, 424, 0.002824990505633324)
(0.2, 233, 7, 0.010883611657022396, 0.0, 0, 'MATCH', 0.9514791666666667, 240000, 11645, 76258, 163742, 0.9288820217170916, 1210, 0.007389673999340426)
(0.3, 233, 7, 0.007244628182808688, 0.0, 0, 'MATCH', 0.90965, 240000, 21684, 69444, 170556, 0.8728628720185745, 3008, 0.01763643612655081)
(0.4, 233, 7, 0.007018014692025815, 0.05, 0.00022324692784969624, 'MATCH', 0.868175, 240000, 31638, 64865, 175135, 0.8193507865361007, 3385, 0.019327947012304794)
(0.1, 233, 8, 0.0221702838032517, 0.1, 0.0006658853839783124, 'MATCH', 0.9374041666666667, 240000, 15023, 54943, 185057, 0.9188196069319183, 0, 0.0)
(0.2, 233, 8, 0.012752694487127847, 0.05, 0.00033959313994069706, 'MATCH', 0.9169583333333333, 240000, 19930, 84097, 155903, 0.8721641020378056, 0, 0.0)
(0.3, 233, 8, 0.007026040619025342, 0.0, 0, 'MATCH', 0.9226624999999999, 240000, 18561, 101886, 138114, 0.8656110169859681, 0, 0.0)
(0.4, 233, 8, 0.008592201030253044, 0.1, 0.00041070868235126845, 'MATCH', 0.94945, 240000, 12132, 112988, 127012, 0.9044814663181432, 0, 0.0)
(0.1, 233, 9, 0.029105202208696557, 0.05, 0.00019451170645526372, 'MATCH', 0.999775, 240000, 54, 178525, 61475, 0.999121594143961, 0, 0.0)
(0.2, 233, 9, 0.015409889611576189, 0.0, 0, 'MATCH', 0.9989875, 240000, 243, 179685, 60315, 0.9959711514548619, 0, 0.0)
(0.3, 233, 9, 0.015203041448813386, 0.05, 0.0005009965793928983, 'MATCH', 0.9972208333333333, 240000, 667, 177144, 62856, 0.9893884434262441, 0, 0.0)
(0.4, 233, 9, 0.01202665211875481, 0.05, 0.0006700087562454549, 'MATCH', 0.9940875, 240000, 1419, 171596, 68404, 0.9792555990877726, 0, 0.0)
(0.1, 233, 10, 0.01673030524231553, 0.0, 0, 'MATCH', 0.9590833333333333, 240000, 9820, 94727, 145273, 0.9324031306574518, 2203, 0.0151645522567855)
(0.2, 233, 10, 0.013187055872870002, 0.1, 0.0003191362195039682, 'MATCH', 0.9300791666666667, 240000, 16781, 94064, 145936, 0.8850112378028725, 4259, 0.02918402587435588)
(0.3, 233, 10, 0.006337524536006815, 0.0, 0, 'MATCH', 0.9081875, 240000, 22035, 93239, 146761, 0.8498579322844625, 4947, 0.033707865168539325)
(0.4, 233, 10, 0.008097555073484086, 0.05, 0.0004299723418791923, 'MATCH', 0.896675, 240000, 24798, 92745, 147255, 0.8315982479372517, 4438, 0.030138195647006892)
(0.1, 233, 11, 0.02085940496899752, 0.05, 0.00010469444931709981, 'MATCH', 0.980125, 240000, 4770, 125979, 114021, 0.9581656010734865, 0, 0.0)
(0.2, 233, 11, 0.013643798991082035, 0.05, 8.191819550396051e-05, 'MATCH', 0.971525, 240000, 6834, 127257, 112743, 0.9393842633245523, 0, 0.0)
(0.3, 233, 11, 0.011970145749962876, 0.05, 0.0005775683497042383, 'MATCH', 0.9647166666666667, 240000, 8468, 126120, 113880, 0.9256410256410257, 0, 0.0)
(0.4, 233, 11, 0.007488347744208368, 0.0, 0, 'MATCH', 0.9609, 240000, 9384, 123332, 116668, 0.9195666335241883, 0, 0.0)
(0.1, 233, 12, 0.024601197004582992, 0.15, 0.0007929088537489415, 'MATCH', 0.9471208333333333, 240000, 12691, 86758, 153242, 0.9171832787355947, 4433, 0.028928100651257487)
(0.2, 233, 12, 0.013482102782378796, 0.05, 0.0004496570018668322, 'MATCH', 0.9159583333333333, 240000, 20170, 88302, 151698, 0.867038457988899, 6884, 0.04537963585544964)
(0.3, 233, 12, 0.009195672294485813, 0.05, 0.00015774007568847281, 'MATCH', 0.8969333333333334, 240000, 24736, 90379, 149621, 0.8346756137173258, 9080, 0.060686668315276596)
(0.4, 233, 12, 0.008145130114515786, 0.1, 0.0004596834534704719, 'MATCH', 0.8908583333333333, 240000, 26194, 92520, 147480, 0.8223894765391917, 9169, 0.06217114184974234)
(0.1, 233, 13, 0.021791755531727075, 0.15, 0.000493556342319984, 'MATCH', 0.9687708333333334, 240000, 7495, 90079, 149921, 0.9500070036886094, 293, 0.0019543626309856525)
(0.2, 233, 13, 0.011948152504413778, 0.0, 0, 'MATCH', 0.9599958333333334, 240000, 9601, 108770, 131230, 0.9268383753714852, 582, 0.004434961517945592)
(0.3, 233, 13, 0.009766791436302918, 0.05, 4.496451035662652e-05, 'MATCH', 0.9556583333333333, 240000, 10642, 116908, 123092, 0.9135443408182498, 1495, 0.012145387190069216)
(0.4, 233, 13, 0.008054886615044693, 0.05, 0.00011507666903332048, 'MATCH', 0.9547541666666667, 240000, 10859, 119016, 120984, 0.9102443298287377, 1716, 0.014183693711565165)
(0.1, 233, 14, 0.012121247713772071, 0.0, 0, 'MATCH', 0.9614458333333333, 240000, 9253, 84651, 155349, 0.9404373378650651, 3382, 0.021770336468210288)
(0.2, 233, 14, 0.016039109280351627, 0.05, 0.0010222001339544318, 'MATCH', 0.915675, 240000, 20238, 75425, 164575, 0.8770287103144463, 7013, 0.04261279052103904)
(0.3, 233, 14, 0.009396672448209003, 0.05, 0.0003730298417748412, 'MATCH', 0.86865, 240000, 31524, 70077, 169923, 0.8144806765417277, 13365, 0.07865327236454159)
(0.4, 233, 14, 0.006107238096071943, 0.0, 0, 'MATCH', 0.8237291666666666, 240000, 42305, 66725, 173275, 0.7558505266195354, 11657, 0.06727456355504256)
