alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 132, 0, 0.15865923915005506, 0.0, 0, 'MATCH', 0.9994625, 240000, 129, 238439, 1561, 0.91736066623959, 0, 0.0)
(0.2, 132, 0, 0.12654315206137579, 0.05, 0.005163597518747509, 'MATCH', 0.9988958333333333, 240000, 265, 238344, 1656, 0.8399758454106281, 0, 0.0)
(0.3, 132, 0, 0.07861960794182499, 0.05, 0.0007324551999529638, 'MATCH', 0.9983625, 240000, 393, 238144, 1856, 0.7882543103448276, 0, 0.0)
(0.4, 132, 0, 0.06756131340226179, 0.1, 0.003906032865480802, 'MATCH', 0.9977375, 240000, 543, 237822, 2178, 0.7506887052341598, 0, 0.0)
(0.1, 132, 1, 0.014545060155229939, 0.0, 0, 'MATCH', 0.9734458333333333, 240000, 6373, 97416, 142584, 0.9553035403691859, 1238, 0.008682601133366998)
(0.2, 132, 1, 0.009820168710153176, 0.0, 0, 'MATCH', 0.9456208333333334, 240000, 13051, 102232, 137768, 0.9052682771035364, 2067, 0.015003484118227745)
(0.3, 132, 1, 0.008388183047685257, 0.0, 0, 'MATCH', 0.9219291666666667, 240000, 18737, 105796, 134204, 0.8603841912312599, 2819, 0.021005335161396084)
(0.4, 132, 1, 0.008913847921731971, 0.05, 0.0006258751010448926, 'MATCH', 0.8997791666666667, 240000, 24053, 106503, 133497, 0.8198236664494334, 3814, 0.028569930410421208)
(0.1, 132, 2, 0.049605772444777374, 0.0, 0, 'MATCH', 0.9950416666666667, 240000, 1190, 225110, 14890, 0.9200805910006716, 2, 0.0001343183344526528)
(0.2, 132, 2, 0.06140389633672194, 0.05, 0.002600634576123806, 'MATCH', 0.9950416666666667, 240000, 1190, 231048, 8952, 0.8670688114387847, 8, 0.0008936550491510277)
(0.3, 132, 2, 0.03917323650718563, 0.0, 0, 'MATCH', 0.99515, 240000, 1164, 232786, 7214, 0.8386470751316883, 17, 0.0023565289714444137)
(0.4, 132, 2, 0.03708746664266918, 0.05, 0.00097434264529217, 'MATCH', 0.995125, 240000, 1170, 233666, 6334, 0.8152826018313861, 26, 0.004104831070413641)
(0.1, 132, 3, 0.014699273592243545, 0.0, 0, 'MATCH', 0.9744916666666666, 240000, 6122, 87149, 152851, 0.9599479231408365, 1474, 0.009643378191833878)
(0.2, 132, 3, 0.01135124836943946, 0.0, 0, 'MATCH', 0.948, 240000, 12480, 89447, 150553, 0.9171056040065625, 2397, 0.015921303461239565)
(0.3, 132, 3, 0.009129989608279526, 0.05, 0.0001425325533018218, 'MATCH', 0.9222291666666667, 240000, 18665, 89780, 150220, 0.8757489016109705, 2812, 0.0187192118226601)
(0.4, 132, 3, 0.006888786391916063, 0.0, 0, 'MATCH', 0.8961375, 240000, 24927, 88737, 151263, 0.8352075524087186, 2704, 0.01787614948797789)
(0.1, 132, 4, 0.2196841601884797, 0.05, 4.747850273308096e-05, 'MATCH', 1.0, 240000, 0, 239310, 690, 1.0, 0, 0.0)
(0.2, 132, 4, 0.14530676662331737, 0.0, 0, 'MATCH', 0.9999791666666666, 240000, 5, 239284, 716, 0.9930167597765364, 0, 0.0)
(0.3, 132, 4, 0.1375977172010858, 0.05, 0.002768347874160637, 'MATCH', 0.9999708333333334, 240000, 7, 239300, 700, 0.99, 0, 0.0)
