alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 147, 0, 0.016023608992667, 0.15, 0.00016629363976983225, 'MATCH', 0.9108291666666667, 240000, 21401, 25294, 214706, 0.9003241642059374, 0, 0.0)
(0.2, 147, 0, 0.008073186557350093, 0.0, 0, 'MATCH', 0.8393625, 240000, 38553, 44802, 195198, 0.8024928534103833, 0, 0.0)
(0.3, 147, 0, 0.012249955393420775, 0.1, 0.0012825137154079402, 'MATCH', 0.788525, 240000, 50754, 60793, 179207, 0.7167856166332789, 0, 0.0)
(0.4, 147, 0, 0.0055299161085443915, 0.0, 0, 'MATCH', 0.8056333333333333, 240000, 46648, 74053, 165947, 0.7188982024381279, 0, 0.0)
(0.1, 147, 1, 0.022609501142900196, 0.05, 0.00018685128728854195, 'MATCH', 0.995975, 240000, 966, 134998, 105002, 0.9908001752347574, 0, 0.0)
(0.2, 147, 1, 0.017220163592137072, 0.05, 0.0007457790015214516, 'MATCH', 0.9847541666666667, 240000, 3659, 134483, 105517, 0.9653231232881905, 0, 0.0)
(0.3, 147, 1, 0.011528630939312372, 0.15, 0.00037086542146413937, 'MATCH', 0.9686208333333334, 240000, 7531, 133133, 106867, 0.929529227918815, 0, 0.0)
(0.4, 147, 1, 0.011428936256934613, 0.1, 0.001244503644642292, 'MATCH', 0.9550625, 240000, 10785, 133826, 106174, 0.8984214591142841, 0, 0.0)
(0.1, 147, 2, 0.01700816550001316, 0.0, 0, 'MATCH', 0.9835708333333333, 240000, 3943, 113067, 126933, 0.9689363680051681, 0, 0.0)
(0.2, 147, 2, 0.016112565163991788, 0.05, 0.0006562043508403781, 'MATCH', 0.9744541666666666, 240000, 6131, 120796, 119204, 0.9485671621757659, 0, 0.0)
(0.3, 147, 2, 0.008363237518537181, 0.0, 0, 'MATCH', 0.9680833333333333, 240000, 7660, 126346, 113654, 0.9326024600981928, 0, 0.0)
(0.4, 147, 2, 0.006257515442241457, 0.0, 0, 'MATCH', 0.9700041666666667, 240000, 7199, 129971, 110029, 0.9345717947086677, 0, 0.0)
(0.1, 147, 3, 0.03302638869478597, 0.05, 0.0008346736900704532, 'MATCH', 0.9998791666666667, 240000, 29, 165561, 74439, 0.9996104192694689, 0, 0.0)
(0.2, 147, 3, 0.020215638955306953, 0.1, 0.0007383960617562968, 'MATCH', 0.9990625, 240000, 225, 167230, 72770, 0.9969080665109248, 0, 0.0)
(0.3, 147, 3, 0.014263687605688599, 0.05, 0.0004955284997080756, 'MATCH', 0.9977, 240000, 552, 167909, 72091, 0.992343010916758, 0, 0.0)
(0.4, 147, 3, 0.013126424341899368, 0.2, 0.0011964207771500424, 'MATCH', 0.9953083333333334, 240000, 1126, 168249, 71751, 0.9843068389290741, 0, 0.0)
(0.1, 147, 4, 0.017051038488877512, 0.1, 0.0002618629896730118, 'MATCH', 0.9242166666666667, 240000, 18188, 28508, 211492, 0.9140014752331057, 8277, 0.039136232103341974)
(0.2, 147, 4, 0.007172745129674918, 0.0, 0, 'MATCH', 0.8749875, 240000, 30003, 39086, 200914, 0.8506674497546214, 6503, 0.03236708243327991)
(0.3, 147, 4, 0.007610884070956003, 0.0, 0, 'MATCH', 0.8446916666666666, 240000, 37274, 47829, 192171, 0.806037331335113, 10154, 0.05283835750451421)
(0.4, 147, 4, 0.005332799624193918, 0.0, 0, 'MATCH', 0.8302125, 240000, 40749, 55391, 184609, 0.779268616372983, 8790, 0.04761414665590518)
(0.1, 147, 5, 0.015139354847687886, 0.0, 0, 'MATCH', 0.9810791666666666, 240000, 4541, 124485, 115515, 0.9606890879972299, 0, 0.0)
(0.2, 147, 5, 0.013818631925289204, 0.1, 0.0001873108388865674, 'MATCH', 0.9676791666666666, 240000, 7757, 121376, 118624, 0.9346085109252765, 0, 0.0)
(0.3, 147, 5, 0.010410770606244143, 0.05, 0.0002151055196882301, 'MATCH', 0.9535875, 240000, 11139, 118411, 121589, 0.9083880943177426, 0, 0.0)
(0.4, 147, 5, 0.010870768716178675, 0.15, 0.0012756561138123623, 'MATCH', 0.9408916666666667, 240000, 14186, 115467, 124533, 0.8860864188608641, 0, 0.0)
(0.1, 147, 6, 0.019598539431972123, 0.05, 0.00021466922858633108, 'MATCH', 0.9872125, 240000, 3069, 94355, 145645, 0.9789282158673487, 0, 0.0)
(0.2, 147, 6, 0.01501757351608679, 0.05, 0.0006852751239244115, 'MATCH', 0.9729416666666667, 240000, 6494, 97863, 142137, 0.954311685205119, 0, 0.0)
(0.3, 147, 6, 0.007728623372830016, 0.0, 0, 'MATCH', 0.9627666666666667, 240000, 8936, 100348, 139652, 0.936012373614413, 0, 0.0)
(0.4, 147, 6, 0.007530548499942724, 0.05, 9.656790600931497e-05, 'MATCH', 0.9558625, 240000, 10593, 103399, 136601, 0.9224529835067093, 0, 0.0)
(0.1, 147, 7, 0.026190046600048228, 0.1, 0.0005029331053141572, 'MATCH', 0.99495, 240000, 1212, 144292, 95708, 0.9873364817988047, 0, 0.0)
(0.2, 147, 7, 0.012436620459282677, 0.0, 0, 'MATCH', 0.9879375, 240000, 2895, 145371, 94629, 0.9694068414545224, 0, 0.0)
(0.3, 147, 7, 0.010685954730805247, 0.0, 0, 'MATCH', 0.9820666666666666, 240000, 4304, 144649, 95351, 0.9548615116779059, 0, 0.0)
(0.4, 147, 7, 0.012311604781273938, 0.05, 0.0014264568355981666, 'MATCH', 0.9791375, 240000, 5007, 144970, 95030, 0.947311375355151, 0, 0.0)
(0.1, 147, 8, 0.01397672068609801, 0.0, 0, 'MATCH', 0.91825, 240000, 19620, 24875, 215125, 0.9087972109238814, 1712, 0.007958163858221965)
(0.2, 147, 8, 0.012609296682757759, 0.05, 0.0005476931282332731, 'MATCH', 0.8599708333333334, 240000, 33607, 43308, 196692, 0.829138958371464, 4801, 0.024408720232647996)
(0.3, 147, 8, 0.006798926647764899, 0.0, 0, 'MATCH', 0.8151041666666666, 240000, 44375, 56948, 183052, 0.7575825448506435, 8175, 0.04465944103314905)
(0.4, 147, 8, 0.007549015362008499, 0.05, 0.0004308741561263041, 'MATCH', 0.8143458333333333, 240000, 44557, 65515, 174485, 0.7446370748201852, 6557, 0.03757916153250996)
(0.1, 147, 9, 0.024252954631384244, 0.05, 0.0004703293893870142, 'MATCH', 0.9926875, 240000, 1755, 126432, 113568, 0.9845467032967032, 0, 0.0)
(0.2, 147, 9, 0.013139652647998767, 0.05, 8.026544986916573e-05, 'MATCH', 0.9812541666666666, 240000, 4499, 120531, 119469, 0.9623416953351915, 0, 0.0)
(0.3, 147, 9, 0.009905766068867838, 0.05, 9.383155531828002e-05, 'MATCH', 0.9636958333333333, 240000, 8713, 116242, 123758, 0.929596470531198, 0, 0.0)
(0.4, 147, 9, 0.011448238467219457, 0.1, 0.0015541531617099258, 'MATCH', 0.942725, 240000, 13746, 112573, 127427, 0.8921264724116553, 0, 0.0)
(0.1, 147, 10, 0.024251820063361795, 0.05, 0.00047035495191666277, 'MATCH', 0.9700041666666667, 240000, 7199, 122821, 117179, 0.9385640771810648, 4026, 0.03435769207793205)
(0.2, 147, 10, 0.012929679541714284, 0.05, 2.5918813575553923e-05, 'MATCH', 0.9472791666666667, 240000, 12653, 123223, 116777, 0.8916481841458507, 8164, 0.06991102700017983)
(0.3, 147, 10, 0.013554975313320727, 0.1, 0.0011550215364642957, 'MATCH', 0.9315708333333333, 240000, 16423, 121459, 118541, 0.861457217334087, 9705, 0.08187040770703807)
(0.4, 147, 10, 0.010193929966559462, 0.1, 0.0009757964570429323, 'MATCH', 0.9226541666666667, 240000, 18563, 118738, 121262, 0.8469182431429467, 10373, 0.0855420494466527)
(0.1, 147, 11, 0.025361102042532196, 0.1, 0.0005182395499260806, 'MATCH', 0.9761333333333333, 240000, 5728, 129323, 110677, 0.9482457963262466, 2314, 0.02090768633049324)
(0.2, 147, 11, 0.013515903429300868, 0.05, 2.2294170224812504e-05, 'MATCH', 0.959025, 240000, 9834, 133418, 106582, 0.9077330130791316, 4147, 0.03890900902591432)
(0.3, 147, 11, 0.00793894802043819, 0.0, 0, 'MATCH', 0.9460791666666667, 240000, 12941, 134367, 105633, 0.8774909355977772, 4193, 0.039694035007999395)
