alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 126, 0, 0.08757451748471229, 0.05, 0.00017637937386472125, 'MATCH', 0.9982916666666667, 240000, 410, 234612, 5388, 0.9239049740163325, 0, 0.0)
(0.2, 126, 0, 0.03792441401030022, 0.0, 0, 'MATCH', 0.9958166666666667, 240000, 1004, 232176, 7824, 0.871676891615542, 0, 0.0)
(0.3, 126, 0, 0.028290699461419416, 0.0, 0, 'MATCH', 0.9910833333333333, 240000, 2140, 226865, 13135, 0.8370765131328511, 0, 0.0)
(0.4, 126, 0, 0.024092035617515606, 0.1, 0.0028391705197630124, 'MATCH', 0.977775, 240000, 5334, 213004, 26996, 0.8024151726181656, 0, 0.0)
(0.1, 126, 1, 0.015309371372406594, 0.05, 2.9365294506894513e-05, 'MATCH', 0.943575, 240000, 13542, 48150, 191850, 0.9294136043784207, 2797, 0.01457909825384415)
(0.2, 126, 1, 0.011352741738574063, 0.1, 0.0003490971122802611, 'MATCH', 0.8690083333333334, 240000, 31438, 28218, 211782, 0.8515549007942129, 6702, 0.03164574893050401)
(0.3, 126, 1, 0.00654234104743745, 0.0, 0, 'MATCH', 0.7745583333333333, 240000, 54106, 20115, 219885, 0.7539350114832754, 18198, 0.08276144348182005)
(0.4, 126, 1, 0.007059222036735202, 0.05, 0.0005223234893220186, 'MATCH', 0.694625, 240000, 73290, 19617, 220383, 0.667442588584419, 9033, 0.04098773498863342)
(0.1, 126, 2, 0.025061924257831908, 0.05, 1.755052446530958e-05, 'MATCH', 0.9816416666666666, 240000, 4406, 168438, 71562, 0.9384310108716917, 0, 0.0)
(0.2, 126, 2, 0.015261455025304821, 0.1, 0.00014565532581661822, 'MATCH', 0.9609375, 240000, 9375, 148681, 91319, 0.8973379033935983, 0, 0.0)
(0.3, 126, 2, 0.009318297656614554, 0.0, 0, 'MATCH', 0.9350833333333334, 240000, 15580, 126909, 113091, 0.8622348374318027, 0, 0.0)
(0.4, 126, 2, 0.009088888915761845, 0.1, 0.0006274797620665629, 'MATCH', 0.9151625, 240000, 20361, 111785, 128215, 0.8411964278750537, 0, 0.0)
(0.1, 126, 3, 0.02326274758809893, 0.1, 0.0007346576587094616, 'MATCH', 0.9618416666666667, 240000, 9158, 71478, 168522, 0.9456569468674713, 1188, 0.007049524691138249)
(0.2, 126, 3, 0.007491150526880153, 0.0, 0, 'MATCH', 0.9204958333333333, 240000, 19081, 61547, 178453, 0.8930754876634184, 3988, 0.022347620942208872)
(0.3, 126, 3, 0.008728172272669348, 0.05, 0.0002462234234362204, 'MATCH', 0.87165, 240000, 30804, 58509, 181491, 0.8302725754996115, 5702, 0.03141753585577246)
(0.4, 126, 3, 0.007012890682534245, 0.1, 0.0002805772170177412, 'MATCH', 0.8336416666666666, 240000, 39926, 58417, 181583, 0.7801225885683132, 6132, 0.033769681082480185)
(0.1, 126, 4, 0.05388573734296187, 0.1, 0.0001093586708251909, 'MATCH', 0.9990916666666667, 240000, 218, 222356, 17644, 0.9876445250510089, 0, 0.0)
(0.2, 126, 4, 0.025014576443837533, 0.0, 0, 'MATCH', 0.9968458333333333, 240000, 757, 219429, 20571, 0.9632006222351854, 0, 0.0)
(0.3, 126, 4, 0.023455784233223365, 0.15, 0.0013034271442984302, 'MATCH', 0.9905208333333333, 240000, 2275, 207974, 32026, 0.9289639667769937, 0, 0.0)
(0.4, 126, 4, 0.013200438121870606, 0.05, 0.0009538095593236706, 'MATCH', 0.9727041666666667, 240000, 6551, 179867, 60133, 0.8910581544243593, 0, 0.0)
(0.1, 126, 5, 0.017614456256840327, 0.05, 0.00015148196862843633, 'MATCH', 0.9623, 240000, 9048, 68210, 171790, 0.947331043716165, 0, 0.0)
(0.2, 126, 5, 0.011569938729809603, 0.1, 0.00022965521266710143, 'MATCH', 0.9229833333333334, 240000, 18484, 62895, 177105, 0.8956325343722651, 0, 0.0)
(0.3, 126, 5, 0.008941873567536174, 0.05, 0.0002976000518243871, 'MATCH', 0.8786041666666666, 240000, 29135, 60001, 179999, 0.8381379896554981, 0, 0.0)
(0.4, 126, 5, 0.00911850814470136, 0.15, 0.0011100593908899281, 'MATCH', 0.8362875, 240000, 39291, 59658, 180342, 0.7821306184915328, 0, 0.0)
(0.1, 126, 6, 0.02746470331557796, 0.05, 0.00046589519213172115, 'MATCH', 0.9946333333333334, 240000, 1288, 157416, 82584, 0.984403758597307, 0, 0.0)
(0.2, 126, 6, 0.014091621292916245, 0.0, 0, 'MATCH', 0.9858375, 240000, 3399, 149081, 90919, 0.9626150749568297, 0, 0.0)
(0.3, 126, 6, 0.008761486463059742, 0.0, 0, 'MATCH', 0.9742625, 240000, 6177, 141306, 98694, 0.93741260866922, 0, 0.0)
(0.4, 126, 6, 0.009248471274373171, 0.05, 0.0003596746471018486, 'MATCH', 0.9600875, 240000, 9579, 134556, 105444, 0.9091555707294867, 0, 0.0)
(0.1, 126, 7, 0.00846031517407253, 0.0, 0, 'MATCH', 0.961925, 240000, 9138, 85792, 154208, 0.9407423739365014, 524, 0.0033980078854534135)
(0.2, 126, 7, 0.017568008475954133, 0.15, 0.0012776925871956224, 'MATCH', 0.9391541666666666, 240000, 14603, 82774, 157226, 0.907120959637719, 1849, 0.011760141452431531)
(0.3, 126, 7, 0.007887834687662632, 0.0, 0, 'MATCH', 0.917425, 240000, 19818, 83843, 156157, 0.8730892627291764, 3216, 0.02059465794040613)
(0.4, 126, 7, 0.010147522551819804, 0.2, 0.0013026618358900621, 'MATCH', 0.8957625, 240000, 25017, 85726, 154274, 0.8378404656649857, 2754, 0.01785135538068631)
