alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 164, 0, 0.16805044911539974, 0.05, 0.004092451507925865, 'MATCH', 0.99915, 240000, 204, 237687, 2313, 0.9118028534370947, 0, 0.0)
(0.2, 164, 0, 0.06102365597845119, 0.0, 0, 'MATCH', 0.99835, 240000, 396, 237515, 2485, 0.8406438631790745, 0, 0.0)
(0.3, 164, 0, 0.06045162972751502, 0.0, 0, 'MATCH', 0.9975041666666666, 240000, 599, 237202, 2798, 0.7859185132237312, 0, 0.0)
(0.4, 164, 0, 0.051562104423997085, 0.05, 0.0012491539835836063, 'MATCH', 0.9968708333333334, 240000, 751, 236964, 3036, 0.752635046113307, 0, 0.0)
(0.1, 164, 1, 0.02108724740865514, 0.1, 0.0004002785936328135, 'MATCH', 0.97435, 240000, 6156, 93082, 146918, 0.9580990756748663, 55, 0.0003743584856858928)
(0.2, 164, 1, 0.009329759698496476, 0.0, 0, 'MATCH', 0.9478958333333334, 240000, 12505, 95239, 144761, 0.9136162364172671, 213, 0.001471390775139713)
(0.3, 164, 1, 0.008410383229177828, 0.0, 0, 'MATCH', 0.9219791666666667, 240000, 18725, 96225, 143775, 0.8697617805599026, 600, 0.004173187271778821)
(0.4, 164, 1, 0.007326962736734777, 0.05, 7.785593327402918e-05, 'MATCH', 0.9077583333333333, 240000, 22138, 97254, 142746, 0.8449133425805276, 1124, 0.007874126070082524)
(0.1, 164, 2, 0.06958710432619669, 0.05, 0.00143461550444543, 'MATCH', 0.9948291666666667, 240000, 1241, 223793, 16207, 0.9234281483309681, 0, 0.0)
(0.2, 164, 2, 0.05614296687066686, 0.05, 0.002484693867859822, 'MATCH', 0.9944, 240000, 1344, 229308, 10692, 0.8742985409652076, 0, 0.0)
(0.3, 164, 2, 0.03146730453424248, 0.0, 0, 'MATCH', 0.9940583333333334, 240000, 1426, 231092, 8908, 0.8399191737763808, 0, 0.0)
(0.4, 164, 2, 0.050021150520985214, 0.2, 0.007915062660750705, 'MATCH', 0.9938916666666666, 240000, 1466, 231743, 8257, 0.8224536756691292, 0, 0.0)
(0.1, 164, 3, 0.012218088272961253, 0.0, 0, 'MATCH', 0.972325, 240000, 6642, 81773, 158227, 0.9580223349997156, 342, 0.0021614515853804975)
(0.2, 164, 3, 0.010162288338073366, 0.0, 0, 'MATCH', 0.93975, 240000, 14460, 80639, 159361, 0.909262617578956, 1010, 0.006337811635218153)
(0.3, 164, 3, 0.008153890345261965, 0.0, 0, 'MATCH', 0.9022, 240000, 23472, 78637, 161363, 0.8545391446614156, 1780, 0.011031029418144184)
(0.4, 164, 3, 0.009973177016047996, 0.1, 0.0013139924361655897, 'MATCH', 0.8688375, 240000, 31479, 76936, 163064, 0.8069530981700437, 2157, 0.01322793504390914)
(0.1, 164, 4, 0.20442411024793453, 0.05, 0.006258986951064138, 'MATCH', 0.9999875, 240000, 3, 237246, 2754, 0.9989106753812637, 0, 0.0)
(0.2, 164, 4, 0.12534252263731865, 0.1, 0.004656503968319625, 'MATCH', 0.9999833333333333, 240000, 4, 237890, 2110, 0.9981042654028436, 0, 0.0)
(0.3, 164, 4, 0.08068073231686809, 0.05, 0.00059966056577615, 'MATCH', 0.9999375, 240000, 15, 238061, 1939, 0.9922640536358948, 0, 0.0)
(0.4, 164, 4, 0.07733582748147547, 0.05, 0.006155083999736022, 'MATCH', 0.9999083333333333, 240000, 22, 238097, 1903, 0.9884393063583815, 0, 0.0)
(0.1, 164, 5, 0.02155323221377292, 0.05, 4.077203464089574e-05, 'MATCH', 0.9915333333333334, 240000, 2032, 143598, 96402, 0.9789215991369473, 168, 0.0017427024335594696)
(0.2, 164, 5, 0.011553332715053821, 0.0, 0, 'MATCH', 0.9838083333333333, 240000, 3886, 149133, 90867, 0.9572341994343381, 442, 0.004864252148744869)
(0.3, 164, 5, 0.012303407450701687, 0.1, 0.0002972663751376059, 'MATCH', 0.9765208333333333, 240000, 5635, 151723, 88277, 0.9361668384743478, 749, 0.008484656252477995)
(0.4, 164, 5, 0.009229202373491202, 0.0, 0, 'MATCH', 0.9769458333333333, 240000, 5533, 154023, 85977, 0.935645579631762, 934, 0.01086337043627947)
(0.1, 164, 6, 0.06443076572004922, 0.1, 0.0016078970044315216, 'MATCH', 0.9999708333333334, 240000, 7, 222274, 17726, 0.9996050998533228, 0, 0.0)
(0.2, 164, 6, 0.028142535738886476, 0.0, 0, 'MATCH', 0.9998958333333333, 240000, 25, 228488, 11512, 0.9978283530229326, 0, 0.0)
(0.3, 164, 6, 0.034444762743916876, 0.05, 9.55697829690405e-05, 'MATCH', 0.9998083333333333, 240000, 46, 230895, 9105, 0.9949478308621637, 0, 0.0)
(0.4, 164, 6, 0.029925872719353125, 0.05, 0.00012900764173501278, 'MATCH', 0.9996208333333333, 240000, 91, 231829, 8171, 0.9888630522579855, 0, 0.0)
(0.1, 164, 7, 0.026899967569460614, 0.1, 0.0010045724844098686, 'MATCH', 0.9690083333333334, 240000, 7438, 81061, 158939, 0.953202171902428, 493, 0.0031018189368248197)
(0.2, 164, 7, 0.015869356721052164, 0.05, 0.0008260560335598965, 'MATCH', 0.9636833333333333, 240000, 8716, 101103, 138897, 0.9372484646896622, 1390, 0.010007415566930892)
(0.3, 164, 7, 0.006051772765746459, 0.0, 0, 'MATCH', 0.9574166666666667, 240000, 10220, 110218, 129782, 0.9212525619885654, 2023, 0.015587677798153827)
(0.4, 164, 7, 0.008062993235119914, 0.05, 0.00018301220664418416, 'MATCH', 0.9535375, 240000, 11151, 114200, 125800, 0.9113593004769476, 2834, 0.022527821939586645)
(0.1, 164, 8, 0.1359549046043268, 0.05, 0.0033556391338314118, 'MATCH', 0.9987416666666666, 240000, 302, 236398, 3602, 0.9161576901721266, 60, 0.01665741254858412)
(0.2, 164, 8, 0.06797308125367829, 0.0, 0, 'MATCH', 0.9975708333333333, 240000, 583, 236115, 3885, 0.84993564993565, 113, 0.029086229086229085)
(0.3, 164, 8, 0.0784471855182084, 0.15, 0.008439813916513161, 'MATCH', 0.9962833333333333, 240000, 892, 235745, 4255, 0.7903642773207991, 207, 0.04864864864864865)
(0.4, 164, 8, 0.05307248893236749, 0.1, 0.0053201429452772175, 'MATCH', 0.9952541666666667, 240000, 1139, 235273, 4727, 0.7590437909879416, 216, 0.04569494393907341)
(0.1, 164, 9, 0.018173852140766222, 0.1, 0.00014512124087387446, 'MATCH', 0.9790875, 240000, 5019, 81667, 158333, 0.9683009858968125, 176, 0.0011115812875395527)
(0.2, 164, 9, 0.013219186307203146, 0.05, 0.0003899027448537873, 'MATCH', 0.9533, 240000, 11208, 84519, 155481, 0.9279140216489474, 530, 0.0034087766350872455)
(0.3, 164, 9, 0.012160925038965376, 0.1, 0.0010864466079120727, 'MATCH', 0.9231291666666667, 240000, 18449, 86390, 153610, 0.8798971421131436, 1233, 0.008026821170496712)
