alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
(0.1, 225, 0, 0.018416231430576913, 0.1, 0.00033914938240606207, 'MATCH', 0.9239875, 240000, 18243, 50473, 189527, 0.903744585204219, 0, 0.0)
(0.2, 225, 0, 0.01140783513131835, 0.05, 0.00012720878216865295, 'MATCH', 0.8791708333333333, 240000, 28999, 75550, 164450, 0.823660687138948, 0, 0.0)
(0.3, 225, 0, 0.009852690962730375, 0.05, 0.00033767627290287594, 'MATCH', 0.8657375, 240000, 32223, 91276, 148724, 0.7833369193943143, 0, 0.0)
(0.4, 225, 0, 0.0090143380665611, 0.15, 0.0006924695586404961, 'MATCH', 0.8919208333333333, 240000, 25939, 102407, 137593, 0.811480235186383, 0, 0.0)
(0.1, 225, 1, 0.02399621610008229, 0.0, 0, 'MATCH', 0.999475, 240000, 126, 188818, 51182, 0.9975381970223907, 0, 0.0)
(0.2, 225, 1, 0.017129980026761582, 0.0, 0, 'MATCH', 0.9980291666666666, 240000, 473, 188900, 51100, 0.9907436399217221, 0, 0.0)
(0.3, 225, 1, 0.013351856580665993, 0.0, 0, 'MATCH', 0.9957833333333334, 240000, 1012, 186944, 53056, 0.9809258142340169, 0, 0.0)
(0.4, 225, 1, 0.012259311030033831, 0.05, 0.00034727467938555634, 'MATCH', 0.9928875, 240000, 1707, 184556, 55444, 0.9692121780535314, 0, 0.0)
(0.1, 225, 2, 0.024809043787223234, 0.05, 0.0007980238757030883, 'MATCH', 0.9602375, 240000, 9543, 89004, 150996, 0.9367996503218629, 258, 0.0017086545338949376)
(0.2, 225, 2, 0.011094519740144637, 0.0, 0, 'MATCH', 0.9227125, 240000, 18549, 88897, 151103, 0.8772426755259657, 687, 0.00454656757311238)
(0.3, 225, 2, 0.015187420877443847, 0.05, 0.001946148496778044, 'MATCH', 0.8887708333333333, 240000, 26695, 88888, 151112, 0.8233429509238182, 1154, 0.00763671978400127)
(0.4, 225, 2, 0.006208710454972677, 0.0, 0, 'MATCH', 0.867075, 240000, 31902, 89781, 150219, 0.7876300601122361, 1359, 0.009046791684141154)
(0.1, 225, 3, 0.0172583605459814, 0.0, 0, 'MATCH', 0.9977833333333334, 240000, 532, 139808, 100192, 0.9946901948259342, 0, 0.0)
(0.2, 225, 3, 0.014421258273694115, 0.05, 7.407089643021725e-05, 'MATCH', 0.9927916666666666, 240000, 1730, 140322, 99678, 0.9826441140472321, 0, 0.0)
(0.3, 225, 3, 0.010655388613023214, 0.0, 0, 'MATCH', 0.9861166666666666, 240000, 3332, 139924, 100076, 0.9667053039689836, 0, 0.0)
(0.4, 225, 3, 0.009970459387396574, 0.1, 0.0005670917796403163, 'MATCH', 0.9791875, 240000, 4995, 139424, 100576, 0.9503360642698059, 0, 0.0)
(0.1, 225, 4, 0.017025232073497043, 0.05, 7.076950516832214e-05, 'MATCH', 0.9455166666666667, 240000, 13076, 80028, 159972, 0.9182606956217338, 4700, 0.029380141524766833)
(0.2, 225, 4, 0.010295811290921414, 0.0, 0, 'MATCH', 0.9056083333333333, 240000, 22654, 80944, 159056, 0.8575721758374409, 8713, 0.054779448747610905)
(0.3, 225, 4, 0.011037819441223989, 0.05, 0.000766577952224623, 'MATCH', 0.8759583333333334, 240000, 29770, 82803, 157197, 0.810619795543172, 10774, 0.06853820365528604)
(0.4, 225, 4, 0.005112703699433896, 0.0, 0, 'MATCH', 0.8600541666666667, 240000, 33587, 84740, 155260, 0.7836725492721885, 7161, 0.04612263300270514)
(0.1, 225, 5, 0.020764452372549758, 0.05, 7.252722463294003e-05, 'MATCH', 0.9918875, 240000, 1947, 128770, 111230, 0.9824957295693608, 138, 0.0012406724804459228)
(0.2, 225, 5, 0.020789729161592857, 0.1, 0.001445960915821748, 'MATCH', 0.9824541666666666, 240000, 4211, 132012, 107988, 0.9610049264733118, 319, 0.0029540319294736454)
