alpha, r1, r2, max_err, wrong_ration, max_dist, match, filling success rate, total failures
(0.1, 8, 0, 0.1278438065299249, 0.0, 0, 'MATCH', 0.9996833333333335, 3, 120000, 119676, 0.9973, 324, 0.0027)
(0.2, 8, 0, 0.148770897789339, 0.0, 0, 'MATCH', 0.9994916666666667, 4, 120000, 119677, 0.9973083333333334, 323, 0.002691666666666667)
(0.3, 8, 0, 0.09827468508765795, 0.0, 0, 'MATCH', 0.999225, 11, 120000, 119702, 0.9975166666666667, 298, 0.0024833333333333335)
(0.4, 8, 0, 0.07236725943429126, 0.0, 0, 'MATCH', 0.9991249999999999, 13, 120000, 119703, 0.997525, 297, 0.002475)
(0.1, 8, 1, 0.009307006580507732, 0.0, 0, 'MATCH', 0.6062166666666667, 4759, 120000, 59969, 0.49974166666666664, 60031, 0.5002583333333334)
(0.2, 8, 1, 0.00803730808898312, 0.0, 0, 'MATCH', 0.6533916666666666, 4220, 120000, 61098, 0.50915, 58902, 0.49085)
(0.3, 8, 1, 0.006475849969446909, 0.0, 0, 'MATCH', 0.6866083333333333, 3675, 120000, 61283, 0.5106916666666667, 58717, 0.48930833333333335)
(0.4, 8, 1, 0.013980074675853382, 0.2, 0.002467848092338021, 'MATCH', 0.7172166666666667, 3407, 120000, 60714, 0.50595, 59286, 0.49405)
(0.1, 8, 2, 0.04430580034724185, 0.0, 0, 'MATCH', 0.9744083333333332, 323, 120000, 116269, 0.9689083333333334, 3731, 0.031091666666666667)
(0.2, 8, 2, 0.064561046200034, 0.0, 0, 'MATCH', 0.9877583333333334, 153, 120000, 117882, 0.98235, 2118, 0.01765)
(0.3, 8, 2, 0.04171894403781536, 0.0, 0, 'MATCH', 0.9915750000000001, 102, 120000, 118356, 0.9863, 1644, 0.0137)
(0.4, 8, 2, 0.03555743679678494, 0.0, 0, 'MATCH', 0.993308333333333, 83, 120000, 118498, 0.9874833333333334, 1502, 0.012516666666666667)
(0.1, 8, 3, 0.028107082464002425, 0.1, 0.0009932921106362569, 'MATCH', 0.5898916666666667, 4961, 120000, 55495, 0.46245833333333336, 64505, 0.5375416666666667)
(0.2, 8, 3, 0.01749760291830757, 0.1, 0.001077405381771035, 'MATCH', 0.6236750000000001, 4524, 120000, 54801, 0.456675, 65199, 0.543325)
(0.3, 8, 3, 0.009725699003024965, 0.1, 0.00013403808064571532, 'MATCH', 0.6510999999999999, 4145, 120000, 54010, 0.45008333333333334, 65990, 0.5499166666666667)
(0.4, 8, 3, 0.00929104541974396, 0.1, 0.0007845737440298484, 'MATCH', 0.6764833333333333, 3905, 120000, 52216, 0.4351333333333333, 67784, 0.5648666666666666)
(0.1, 8, 4, 0.06473097101649561, 0.0, 0, 'MATCH', 0.973825, 308, 120000, 116249, 0.9687416666666666, 3751, 0.03125833333333333)
(0.2, 8, 4, 0.0666460066006104, 0.1, 0.0006699126342247785, 'MATCH', 0.9862249999999999, 187, 120000, 117730, 0.9810833333333333, 2270, 0.018916666666666665)
(0.3, 8, 4, 0.039009158506861374, 0.0, 0, 'MATCH', 0.9911916666666668, 129, 120000, 118306, 0.9858833333333333, 1694, 0.014116666666666666)
(0.4, 8, 4, 0.05075719005216084, 0.0, 0, 'MATCH', 0.992975, 81, 120000, 118532, 0.9877666666666667, 1468, 0.012233333333333334)
(0.1, 8, 5, 0.02169000290120765, 0.1, 0.0002524386474414275, 'MATCH', 0.5869416666666667, 4937, 120000, 59917, 0.49930833333333335, 60083, 0.5006916666666666)
(0.2, 8, 5, 0.00993968544112836, 0.0, 0, 'MATCH', 0.6185666666666667, 4622, 120000, 58617, 0.488475, 61383, 0.511525)
(0.3, 8, 5, 0.010443506512565759, 0.1, 0.0002918299077864783, 'MATCH', 0.6514333333333334, 4214, 120000, 56972, 0.47476666666666667, 63028, 0.5252333333333333)
(0.4, 8, 5, 0.006546681620102496, 0.0, 0, 'MATCH', 0.6794916666666667, 3754, 120000, 54475, 0.45395833333333335, 65525, 0.5460416666666666)
(0.1, 8, 6, 0.049933149198656546, 0.1, 0.0012297808711775188, 'MATCH', 0.9118166666666667, 1085, 120000, 104955, 0.874625, 15045, 0.125375)
(0.2, 8, 6, 0.02295822821443652, 0.0, 0, 'MATCH', 0.9526333333333333, 610, 120000, 111418, 0.9284833333333333, 8582, 0.07151666666666667)
(0.3, 8, 6, 0.0135508551402543, 0.0, 0, 'MATCH', 0.9694750000000001, 387, 120000, 113895, 0.949125, 6105, 0.050875)
(0.4, 8, 6, 0.03040970641297186, 0.1, 0.0012174591460785145, 'MATCH', 0.9779583333333333, 282, 120000, 115185, 0.959875, 4815, 0.040125)
(0.1, 8, 7, 0.016991804291349444, 0.0, 0, 'MATCH', 0.5593, 5300, 120000, 53178, 0.44315, 66822, 0.55685)
(0.2, 8, 7, 0.013936906459298681, 0.2, 0.00042551696178411147, 'MATCH', 0.5872999999999999, 4941, 120000, 49739, 0.41449166666666665, 70261, 0.5855083333333333)
(0.3, 8, 7, 0.010623193078144374, 0.1, 0.0005410913907509252, 'MATCH', 0.6112500000000001, 4652, 120000, 47002, 0.39168333333333333, 72998, 0.6083166666666666)
(0.4, 8, 7, 0.005138152838148613, 0.0, 0, 'MATCH', 0.6371166666666668, 4391, 120000, 44054, 0.36711666666666665, 75946, 0.6328833333333334)
(0.1, 8, 9, 0.02196206813995849, 0.0, 0, 'MATCH', 0.7082583333333334, 3463, 120000, 81160, 0.6763333333333333, 38840, 0.32366666666666666)
(0.2, 8, 9, 0.009622884354602013, 0.0, 0, 'MATCH', 0.7322083333333335, 3241, 120000, 79875, 0.665625, 40125, 0.334375)
