alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 94, 0.991666666667, 120, 1, 53, 67, 0.985074626866, 0, 0.0
0.1, 99, 94, 0.958333333333, 120, 5, 33, 87, 0.942528735632, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 44, 76, 0.973684210526, 1, 0.0131578947368
0.1, 99, 94, 1.0, 120, 0, 47, 73, 1.0, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 54, 66, 0.969696969697, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 43, 77, 0.948051948052, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 33, 87, 0.954022988506, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 47, 73, 0.972602739726, 1, 0.013698630137
0.1, 99, 94, 0.983333333333, 120, 2, 47, 73, 0.972602739726, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 45, 75, 0.946666666667, 0, 0.0
0.1, 99, 94, 0.991666666667, 120, 1, 37, 83, 0.987951807229, 0, 0.0
0.1, 99, 94, 0.991666666667, 120, 1, 45, 75, 0.986666666667, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 43, 77, 0.961038961039, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 42, 78, 0.948717948718, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 46, 74, 0.972972972973, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 42, 78, 0.974358974359, 0, 0.0
0.1, 99, 94, 0.991666666667, 120, 1, 43, 77, 0.987012987013, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 44, 76, 0.960526315789, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 41, 79, 0.962025316456, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 40, 80, 0.95, 0, 0.0
0.1, 99, 94, 0.941666666667, 120, 7, 48, 72, 0.902777777778, 1, 0.0138888888889
0.1, 99, 94, 0.983333333333, 120, 2, 47, 73, 0.972602739726, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 48, 72, 0.958333333333, 1, 0.0138888888889
0.1, 99, 94, 0.975, 120, 3, 44, 76, 0.960526315789, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 48, 72, 0.972222222222, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 43, 77, 0.974025974026, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 49, 71, 0.957746478873, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 37, 83, 0.975903614458, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 37, 83, 0.963855421687, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 41, 79, 0.962025316456, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 40, 80, 0.975, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 40, 80, 0.975, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 48, 72, 0.958333333333, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 38, 82, 0.975609756098, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 50, 70, 0.942857142857, 0, 0.0
0.1, 99, 94, 0.991666666667, 120, 1, 41, 79, 0.987341772152, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 42, 78, 0.974358974359, 0, 0.0
0.1, 99, 94, 1.0, 120, 0, 40, 80, 1.0, 1, 0.0125
0.1, 99, 94, 1.0, 120, 0, 52, 68, 1.0, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 36, 84, 0.964285714286, 0, 0.0
0.1, 99, 94, 0.991666666667, 120, 1, 48, 72, 0.986111111111, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 48, 72, 0.972222222222, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 37, 83, 0.951807228916, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 45, 75, 0.96, 0, 0.0
0.1, 99, 94, 0.991666666667, 120, 1, 51, 69, 0.985507246377, 0, 0.0
0.1, 99, 94, 0.991666666667, 120, 1, 37, 83, 0.987951807229, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 43, 77, 0.948051948052, 0, 0.0
0.1, 99, 94, 0.991666666667, 120, 1, 42, 78, 0.987179487179, 0, 0.0
0.1, 99, 94, 0.991666666667, 120, 1, 46, 74, 0.986486486486, 0, 0.0
0.1, 99, 94, 0.95, 120, 6, 43, 77, 0.922077922078, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 43, 77, 0.961038961039, 0, 0.0
0.1, 99, 94, 0.958333333333, 120, 5, 33, 87, 0.942528735632, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 40, 80, 0.975, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 39, 81, 0.950617283951, 0, 0.0
0.1, 99, 94, 1.0, 120, 0, 45, 75, 1.0, 1, 0.0133333333333
0.1, 99, 94, 0.958333333333, 120, 5, 46, 74, 0.932432432432, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 48, 72, 0.958333333333, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 40, 80, 0.95, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 45, 75, 0.946666666667, 1, 0.0133333333333
0.1, 99, 94, 0.983333333333, 120, 2, 54, 66, 0.969696969697, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 44, 76, 0.960526315789, 0, 0.0
0.1, 99, 94, 0.966666666667, 120, 4, 44, 76, 0.947368421053, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 55, 65, 0.953846153846, 0, 0.0
0.1, 99, 94, 0.991666666667, 120, 1, 45, 75, 0.986666666667, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 44, 76, 0.973684210526, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 45, 75, 0.973333333333, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 60, 60, 0.95, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 48, 72, 0.958333333333, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 43, 77, 0.974025974026, 0, 0.0
0.1, 99, 94, 0.983333333333, 120, 2, 34, 86, 0.976744186047, 0, 0.0
0.1, 99, 94, 0.975, 120, 3, 38, 82, 0.963414634146, 0, 0.0
0.1, 99, 94, 0.958333333333, 120, 5, 44, 76, 0.934210526316, 0, 0.0
