alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 207, 0.933333333333, 120, 8, 28, 92, 0.913043478261, 4, 0.0434782608696
0.1, 99, 207, 0.916666666667, 120, 10, 26, 94, 0.893617021277, 0, 0.0
0.1, 99, 207, 0.941666666667, 120, 7, 41, 79, 0.911392405063, 1, 0.0126582278481
0.1, 99, 207, 0.925, 120, 9, 28, 92, 0.902173913043, 2, 0.0217391304348
0.1, 99, 207, 0.925, 120, 9, 38, 82, 0.890243902439, 0, 0.0
0.1, 99, 207, 0.933333333333, 120, 8, 29, 91, 0.912087912088, 1, 0.010989010989
0.1, 99, 207, 0.916666666667, 120, 10, 18, 102, 0.901960784314, 4, 0.0392156862745
0.1, 99, 207, 0.891666666667, 120, 13, 20, 100, 0.87, 2, 0.02
0.1, 99, 207, 0.975, 120, 3, 32, 88, 0.965909090909, 0, 0.0
0.1, 99, 207, 0.95, 120, 6, 25, 95, 0.936842105263, 1, 0.0105263157895
0.1, 99, 207, 0.95, 120, 6, 34, 86, 0.93023255814, 0, 0.0
0.1, 99, 207, 0.958333333333, 120, 5, 31, 89, 0.943820224719, 0, 0.0
0.1, 99, 207, 0.875, 120, 15, 30, 90, 0.833333333333, 0, 0.0
0.1, 99, 207, 0.95, 120, 6, 30, 90, 0.933333333333, 3, 0.0333333333333
0.1, 99, 207, 0.941666666667, 120, 7, 21, 99, 0.929292929293, 0, 0.0
0.1, 99, 207, 0.908333333333, 120, 11, 25, 95, 0.884210526316, 0, 0.0
0.1, 99, 207, 0.916666666667, 120, 10, 23, 97, 0.896907216495, 1, 0.0103092783505
0.1, 99, 207, 0.975, 120, 3, 26, 94, 0.968085106383, 2, 0.0212765957447
0.1, 99, 207, 0.941666666667, 120, 7, 28, 92, 0.923913043478, 0, 0.0
0.1, 99, 207, 0.916666666667, 120, 10, 25, 95, 0.894736842105, 0, 0.0
0.1, 99, 207, 0.941666666667, 120, 7, 24, 96, 0.927083333333, 2, 0.0208333333333
0.1, 99, 207, 0.891666666667, 120, 13, 25, 95, 0.863157894737, 0, 0.0
0.1, 99, 207, 0.908333333333, 120, 11, 28, 92, 0.880434782609, 0, 0.0
0.1, 99, 207, 0.891666666667, 120, 13, 24, 96, 0.864583333333, 1, 0.0104166666667
0.1, 99, 207, 0.925, 120, 9, 30, 90, 0.9, 1, 0.0111111111111
0.1, 99, 207, 0.95, 120, 6, 33, 87, 0.931034482759, 0, 0.0
0.1, 99, 207, 0.941666666667, 120, 7, 23, 97, 0.927835051546, 2, 0.020618556701
0.1, 99, 207, 0.933333333333, 120, 8, 29, 91, 0.912087912088, 1, 0.010989010989
0.1, 99, 207, 0.95, 120, 6, 31, 89, 0.932584269663, 2, 0.0224719101124
0.1, 99, 207, 0.958333333333, 120, 5, 38, 82, 0.939024390244, 0, 0.0
0.1, 99, 207, 0.925, 120, 9, 32, 88, 0.897727272727, 0, 0.0
0.1, 99, 207, 0.933333333333, 120, 8, 22, 98, 0.918367346939, 3, 0.030612244898
0.1, 99, 207, 0.95, 120, 6, 32, 88, 0.931818181818, 0, 0.0
0.1, 99, 207, 0.891666666667, 120, 13, 26, 94, 0.86170212766, 0, 0.0
0.1, 99, 207, 0.9, 120, 12, 22, 98, 0.877551020408, 1, 0.0102040816327
0.1, 99, 207, 0.925, 120, 9, 22, 98, 0.908163265306, 0, 0.0
0.1, 99, 207, 0.983333333333, 120, 2, 26, 94, 0.978723404255, 3, 0.031914893617
0.1, 99, 207, 0.925, 120, 9, 28, 92, 0.902173913043, 0, 0.0
0.1, 99, 207, 0.958333333333, 120, 5, 29, 91, 0.945054945055, 0, 0.0
0.1, 99, 207, 0.916666666667, 120, 10, 27, 93, 0.89247311828, 1, 0.010752688172
0.1, 99, 207, 0.933333333333, 120, 8, 25, 95, 0.915789473684, 2, 0.0210526315789
0.1, 99, 207, 0.933333333333, 120, 8, 28, 92, 0.913043478261, 0, 0.0
0.1, 99, 207, 0.966666666667, 120, 4, 33, 87, 0.954022988506, 0, 0.0
0.1, 99, 207, 0.966666666667, 120, 4, 26, 94, 0.957446808511, 0, 0.0
0.1, 99, 207, 0.941666666667, 120, 7, 36, 84, 0.916666666667, 0, 0.0
0.1, 99, 207, 0.916666666667, 120, 10, 31, 89, 0.887640449438, 1, 0.0112359550562
0.1, 99, 207, 0.933333333333, 120, 8, 29, 91, 0.912087912088, 2, 0.021978021978
0.1, 99, 207, 0.933333333333, 120, 8, 27, 93, 0.913978494624, 1, 0.010752688172
0.1, 99, 207, 0.925, 120, 9, 35, 85, 0.894117647059, 0, 0.0
0.1, 99, 207, 0.941666666667, 120, 7, 28, 92, 0.923913043478, 0, 0.0
0.1, 99, 207, 0.933333333333, 120, 8, 22, 98, 0.918367346939, 1, 0.0102040816327
0.1, 99, 207, 0.925, 120, 9, 28, 92, 0.902173913043, 1, 0.0108695652174
0.1, 99, 207, 0.966666666667, 120, 4, 27, 93, 0.956989247312, 0, 0.0
0.1, 99, 207, 0.925, 120, 9, 29, 91, 0.901098901099, 1, 0.010989010989
0.1, 99, 207, 0.908333333333, 120, 11, 23, 97, 0.886597938144, 2, 0.020618556701
0.1, 99, 207, 0.891666666667, 120, 13, 38, 82, 0.841463414634, 1, 0.0121951219512
0.1, 99, 207, 0.941666666667, 120, 7, 22, 98, 0.928571428571, 2, 0.0204081632653
0.1, 99, 207, 0.883333333333, 120, 14, 26, 94, 0.851063829787, 1, 0.0106382978723
0.1, 99, 207, 0.916666666667, 120, 10, 29, 91, 0.89010989011, 1, 0.010989010989
0.1, 99, 207, 0.908333333333, 120, 11, 31, 89, 0.876404494382, 0, 0.0
0.1, 99, 207, 0.933333333333, 120, 8, 31, 89, 0.910112359551, 0, 0.0
0.1, 99, 207, 0.891666666667, 120, 13, 31, 89, 0.85393258427, 0, 0.0
0.1, 99, 207, 0.916666666667, 120, 10, 32, 88, 0.886363636364, 3, 0.0340909090909
0.1, 99, 207, 0.958333333333, 120, 5, 33, 87, 0.942528735632, 2, 0.0229885057471
0.1, 99, 207, 0.966666666667, 120, 4, 37, 83, 0.951807228916, 0, 0.0
0.1, 99, 207, 0.958333333333, 120, 5, 35, 85, 0.941176470588, 1, 0.0117647058824
0.1, 99, 207, 0.966666666667, 120, 4, 25, 95, 0.957894736842, 1, 0.0105263157895
0.1, 99, 207, 0.941666666667, 120, 7, 22, 98, 0.928571428571, 0, 0.0
0.1, 99, 207, 0.95, 120, 6, 27, 93, 0.935483870968, 1, 0.010752688172
0.1, 99, 207, 0.966666666667, 120, 4, 30, 90, 0.955555555556, 3, 0.0333333333333
