alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 92, 0.975, 120, 3, 13, 107, 0.971962616822, 0, 0.0
0.1, 99, 92, 0.95, 120, 6, 25, 95, 0.936842105263, 0, 0.0
0.1, 99, 92, 0.966666666667, 120, 4, 27, 93, 0.956989247312, 0, 0.0
0.1, 99, 92, 0.966666666667, 120, 4, 33, 87, 0.954022988506, 0, 0.0
0.1, 99, 92, 0.975, 120, 3, 24, 96, 0.96875, 0, 0.0
0.1, 99, 92, 0.983333333333, 120, 2, 34, 86, 0.976744186047, 0, 0.0
0.1, 99, 92, 0.975, 120, 3, 28, 92, 0.967391304348, 0, 0.0
0.1, 99, 92, 0.95, 120, 6, 20, 100, 0.94, 0, 0.0
0.1, 99, 92, 0.983333333333, 120, 2, 22, 98, 0.979591836735, 0, 0.0
0.1, 99, 92, 0.958333333333, 120, 5, 23, 97, 0.948453608247, 1, 0.0103092783505
0.1, 99, 92, 0.958333333333, 120, 5, 25, 95, 0.947368421053, 0, 0.0
0.1, 99, 92, 0.966666666667, 120, 4, 23, 97, 0.958762886598, 0, 0.0
0.1, 99, 92, 0.966666666667, 120, 4, 30, 90, 0.955555555556, 0, 0.0
0.1, 99, 92, 0.983333333333, 120, 2, 28, 92, 0.978260869565, 1, 0.0108695652174
0.1, 99, 92, 0.966666666667, 120, 4, 30, 90, 0.955555555556, 0, 0.0
0.1, 99, 92, 0.958333333333, 120, 5, 23, 97, 0.948453608247, 0, 0.0
0.1, 99, 92, 1.0, 120, 0, 24, 96, 1.0, 0, 0.0
0.1, 99, 92, 0.941666666667, 120, 7, 29, 91, 0.923076923077, 0, 0.0
0.1, 99, 92, 0.966666666667, 120, 4, 25, 95, 0.957894736842, 0, 0.0
0.1, 99, 92, 0.95, 120, 6, 18, 102, 0.941176470588, 0, 0.0
0.1, 99, 92, 0.991666666667, 120, 1, 33, 87, 0.988505747126, 0, 0.0
0.1, 99, 92, 0.958333333333, 120, 5, 24, 96, 0.947916666667, 0, 0.0
0.1, 99, 92, 0.916666666667, 120, 10, 29, 91, 0.89010989011, 0, 0.0
0.1, 99, 92, 0.966666666667, 120, 4, 28, 92, 0.95652173913, 0, 0.0
0.1, 99, 92, 0.95, 120, 6, 28, 92, 0.934782608696, 0, 0.0
0.1, 99, 92, 0.975, 120, 3, 27, 93, 0.967741935484, 0, 0.0
0.1, 99, 92, 0.975, 120, 3, 27, 93, 0.967741935484, 0, 0.0
0.1, 99, 92, 0.941666666667, 120, 7, 22, 98, 0.928571428571, 0, 0.0
0.1, 99, 92, 0.958333333333, 120, 5, 25, 95, 0.947368421053, 1, 0.0105263157895
0.1, 99, 92, 0.958333333333, 120, 5, 27, 93, 0.94623655914, 0, 0.0
0.1, 99, 92, 0.966666666667, 120, 4, 32, 88, 0.954545454545, 0, 0.0
0.1, 99, 92, 0.983333333333, 120, 2, 24, 96, 0.979166666667, 1, 0.0104166666667
