alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 250, 0.883333333333, 120, 14, 25, 95, 0.852631578947, 0, 0.0
0.1, 99, 250, 0.9, 120, 12, 24, 96, 0.875, 0, 0.0
0.1, 99, 250, 0.941666666667, 120, 7, 24, 96, 0.927083333333, 0, 0.0
0.1, 99, 250, 0.916666666667, 120, 10, 24, 96, 0.895833333333, 0, 0.0
0.1, 99, 250, 0.908333333333, 120, 11, 23, 97, 0.886597938144, 0, 0.0
0.1, 99, 250, 0.9, 120, 12, 14, 106, 0.88679245283, 0, 0.0
0.1, 99, 250, 0.95, 120, 6, 22, 98, 0.938775510204, 0, 0.0
0.1, 99, 250, 0.908333333333, 120, 11, 16, 104, 0.894230769231, 0, 0.0
0.1, 99, 250, 0.958333333333, 120, 5, 21, 99, 0.949494949495, 0, 0.0
0.1, 99, 250, 0.925, 120, 9, 21, 99, 0.909090909091, 0, 0.0
0.1, 99, 250, 0.9, 120, 12, 19, 101, 0.881188118812, 0, 0.0
0.1, 99, 250, 0.925, 120, 9, 17, 103, 0.912621359223, 0, 0.0
0.1, 99, 250, 0.916666666667, 120, 10, 29, 91, 0.89010989011, 0, 0.0
0.1, 99, 250, 0.916666666667, 120, 10, 17, 103, 0.902912621359, 0, 0.0
0.1, 99, 250, 0.933333333333, 120, 8, 17, 103, 0.922330097087, 0, 0.0
0.1, 99, 250, 0.925, 120, 9, 18, 102, 0.911764705882, 0, 0.0
0.1, 99, 250, 0.95, 120, 6, 23, 97, 0.938144329897, 0, 0.0
0.1, 99, 250, 0.916666666667, 120, 10, 18, 102, 0.901960784314, 0, 0.0
0.1, 99, 250, 0.916666666667, 120, 10, 19, 101, 0.90099009901, 0, 0.0
0.1, 99, 250, 0.975, 120, 3, 25, 95, 0.968421052632, 0, 0.0
0.1, 99, 250, 0.908333333333, 120, 11, 24, 96, 0.885416666667, 0, 0.0
0.1, 99, 250, 0.95, 120, 6, 23, 97, 0.938144329897, 0, 0.0
0.1, 99, 250, 0.875, 120, 15, 18, 102, 0.852941176471, 0, 0.0
0.1, 99, 250, 0.933333333333, 120, 8, 20, 100, 0.92, 0, 0.0
0.1, 99, 250, 0.958333333333, 120, 5, 30, 90, 0.944444444444, 0, 0.0
0.1, 99, 250, 0.925, 120, 9, 23, 97, 0.907216494845, 0, 0.0
0.1, 99, 250, 0.925, 120, 9, 24, 96, 0.90625, 0, 0.0
0.1, 99, 250, 0.925, 120, 9, 23, 97, 0.907216494845, 0, 0.0
0.1, 99, 250, 0.933333333333, 120, 8, 15, 105, 0.92380952381, 0, 0.0
0.1, 99, 250, 0.941666666667, 120, 7, 23, 97, 0.927835051546, 0, 0.0
0.1, 99, 250, 0.95, 120, 6, 22, 98, 0.938775510204, 0, 0.0
0.1, 99, 250, 0.941666666667, 120, 7, 32, 88, 0.920454545455, 0, 0.0
