alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 29, 0.983333333333, 120, 2, 49, 71, 0.971830985915, 0, 0.0
0.1, 99, 29, 0.916666666667, 120, 10, 39, 81, 0.876543209877, 1, 0.0123456790123
0.1, 99, 29, 0.975, 120, 3, 50, 70, 0.957142857143, 0, 0.0
0.1, 99, 29, 0.991666666667, 120, 1, 57, 63, 0.984126984127, 0, 0.0
0.1, 99, 29, 0.941666666667, 120, 7, 51, 69, 0.898550724638, 1, 0.0144927536232
0.1, 99, 29, 0.983333333333, 120, 2, 60, 60, 0.966666666667, 1, 0.0166666666667
0.1, 99, 29, 0.991666666667, 120, 1, 61, 59, 0.983050847458, 0, 0.0
0.1, 99, 29, 0.975, 120, 3, 53, 67, 0.955223880597, 0, 0.0
0.1, 99, 29, 0.975, 120, 3, 54, 66, 0.954545454545, 1, 0.0151515151515
0.1, 99, 29, 0.941666666667, 120, 7, 45, 75, 0.906666666667, 1, 0.0133333333333
0.1, 99, 29, 0.975, 120, 3, 59, 61, 0.950819672131, 0, 0.0
0.1, 99, 29, 0.991666666667, 120, 1, 71, 49, 0.979591836735, 1, 0.0204081632653
0.1, 99, 29, 0.966666666667, 120, 4, 56, 64, 0.9375, 1, 0.015625
0.1, 99, 29, 0.983333333333, 120, 2, 56, 64, 0.96875, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 48, 72, 0.944444444444, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 49, 71, 0.943661971831, 0, 0.0
0.1, 99, 29, 0.958333333333, 120, 5, 37, 83, 0.939759036145, 0, 0.0
0.1, 99, 29, 0.983333333333, 120, 2, 53, 67, 0.970149253731, 0, 0.0
0.1, 99, 29, 0.975, 120, 3, 47, 73, 0.958904109589, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 31, 89, 0.955056179775, 2, 0.0224719101124
0.1, 99, 29, 0.975, 120, 3, 85, 35, 0.914285714286, 0, 0.0
0.1, 99, 29, 0.975, 120, 3, 47, 73, 0.958904109589, 1, 0.013698630137
0.1, 99, 29, 0.958333333333, 120, 5, 59, 61, 0.918032786885, 1, 0.016393442623
0.1, 99, 29, 0.991666666667, 120, 1, 69, 51, 0.980392156863, 2, 0.0392156862745
0.1, 99, 29, 0.941666666667, 120, 7, 45, 75, 0.906666666667, 0, 0.0
0.1, 99, 29, 0.983333333333, 120, 2, 48, 72, 0.972222222222, 1, 0.0138888888889
0.1, 99, 29, 0.958333333333, 120, 5, 65, 55, 0.909090909091, 0, 0.0
0.1, 99, 29, 0.983333333333, 120, 2, 73, 47, 0.957446808511, 1, 0.0212765957447
0.1, 99, 29, 0.958333333333, 120, 5, 69, 51, 0.901960784314, 0, 0.0
0.1, 99, 29, 0.95, 120, 6, 42, 78, 0.923076923077, 0, 0.0
0.1, 99, 29, 0.958333333333, 120, 5, 39, 81, 0.938271604938, 2, 0.0246913580247
0.1, 99, 29, 0.983333333333, 120, 2, 53, 67, 0.970149253731, 0, 0.0
0.1, 99, 29, 0.958333333333, 120, 5, 48, 72, 0.930555555556, 1, 0.0138888888889
0.1, 99, 29, 0.983333333333, 120, 2, 63, 57, 0.964912280702, 1, 0.0175438596491
0.1, 99, 29, 0.975, 120, 3, 61, 59, 0.949152542373, 0, 0.0
0.1, 99, 29, 0.991666666667, 120, 1, 57, 63, 0.984126984127, 0, 0.0
0.1, 99, 29, 0.95, 120, 6, 62, 58, 0.896551724138, 1, 0.0172413793103
0.1, 99, 29, 0.983333333333, 120, 2, 65, 55, 0.963636363636, 1, 0.0181818181818
0.1, 99, 29, 0.983333333333, 120, 2, 52, 68, 0.970588235294, 0, 0.0
0.1, 99, 29, 0.95, 120, 6, 62, 58, 0.896551724138, 0, 0.0
0.1, 99, 29, 0.983333333333, 120, 2, 50, 70, 0.971428571429, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 48, 72, 0.944444444444, 0, 0.0
0.1, 99, 29, 0.941666666667, 120, 7, 37, 83, 0.915662650602, 0, 0.0
0.1, 99, 29, 0.975, 120, 3, 62, 58, 0.948275862069, 0, 0.0
0.1, 99, 29, 0.95, 120, 6, 56, 64, 0.90625, 0, 0.0
0.1, 99, 29, 0.958333333333, 120, 5, 50, 70, 0.928571428571, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 61, 59, 0.932203389831, 0, 0.0
0.1, 99, 29, 0.95, 120, 6, 47, 73, 0.917808219178, 1, 0.013698630137
0.1, 99, 29, 0.95, 120, 6, 47, 73, 0.917808219178, 2, 0.027397260274
0.1, 99, 29, 0.966666666667, 120, 4, 61, 59, 0.932203389831, 2, 0.0338983050847
0.1, 99, 29, 0.991666666667, 120, 1, 69, 51, 0.980392156863, 1, 0.0196078431373
0.1, 99, 29, 0.966666666667, 120, 4, 66, 54, 0.925925925926, 0, 0.0
0.1, 99, 29, 0.925, 120, 9, 35, 85, 0.894117647059, 1, 0.0117647058824
0.1, 99, 29, 0.983333333333, 120, 2, 59, 61, 0.967213114754, 0, 0.0
0.1, 99, 29, 0.975, 120, 3, 68, 52, 0.942307692308, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 35, 85, 0.952941176471, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 47, 73, 0.945205479452, 0, 0.0
0.1, 99, 29, 0.958333333333, 120, 5, 57, 63, 0.920634920635, 1, 0.015873015873
0.1, 99, 29, 0.958333333333, 120, 5, 49, 71, 0.929577464789, 0, 0.0
0.1, 99, 29, 0.983333333333, 120, 2, 57, 63, 0.968253968254, 0, 0.0
0.1, 99, 29, 1.0, 120, 0, 62, 58, 1.0, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 42, 78, 0.948717948718, 0, 0.0
0.1, 99, 29, 0.95, 120, 6, 56, 64, 0.90625, 0, 0.0
0.1, 99, 29, 0.975, 120, 3, 66, 54, 0.944444444444, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 50, 70, 0.942857142857, 0, 0.0
0.1, 99, 29, 0.991666666667, 120, 1, 61, 59, 0.983050847458, 2, 0.0338983050847
0.1, 99, 29, 0.966666666667, 120, 4, 76, 44, 0.909090909091, 1, 0.0227272727273
0.1, 99, 29, 0.975, 120, 3, 60, 60, 0.95, 1, 0.0166666666667
0.1, 99, 29, 0.991666666667, 120, 1, 48, 72, 0.986111111111, 0, 0.0
0.1, 99, 29, 0.991666666667, 120, 1, 53, 67, 0.985074626866, 0, 0.0
0.1, 99, 29, 0.991666666667, 120, 1, 90, 30, 0.966666666667, 0, 0.0
0.1, 99, 29, 0.933333333333, 120, 8, 60, 60, 0.866666666667, 0, 0.0
0.1, 99, 29, 0.991666666667, 120, 1, 65, 55, 0.981818181818, 0, 0.0
0.1, 99, 29, 0.95, 120, 6, 61, 59, 0.898305084746, 1, 0.0169491525424
0.1, 99, 29, 0.975, 120, 3, 75, 45, 0.933333333333, 0, 0.0
0.1, 99, 29, 0.975, 120, 3, 42, 78, 0.961538461538, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 49, 71, 0.943661971831, 0, 0.0
0.1, 99, 29, 0.983333333333, 120, 2, 69, 51, 0.960784313725, 0, 0.0
0.1, 99, 29, 0.966666666667, 120, 4, 59, 61, 0.934426229508, 1, 0.016393442623
0.1, 99, 29, 0.966666666667, 120, 4, 53, 67, 0.940298507463, 2, 0.0298507462687
0.1, 99, 29, 0.991666666667, 120, 1, 57, 63, 0.984126984127, 1, 0.015873015873
