alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 53, 0.991666666667, 120, 1, 92, 28, 0.964285714286, 3, 0.107142857143
0.1, 99, 53, 0.991666666667, 120, 1, 93, 27, 0.962962962963, 3, 0.111111111111
0.1, 99, 53, 0.991666666667, 120, 1, 87, 33, 0.969696969697, 1, 0.030303030303
0.1, 99, 53, 1.0, 120, 0, 101, 19, 1.0, 1, 0.0526315789474
0.1, 99, 53, 1.0, 120, 0, 89, 31, 1.0, 0, 0.0
0.1, 99, 53, 0.983333333333, 120, 2, 85, 35, 0.942857142857, 2, 0.0571428571429
0.1, 99, 53, 0.983333333333, 120, 2, 92, 28, 0.928571428571, 1, 0.0357142857143
0.1, 99, 53, 1.0, 120, 0, 77, 43, 1.0, 2, 0.046511627907
0.1, 99, 53, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 53, 0.983333333333, 120, 2, 82, 38, 0.947368421053, 1, 0.0263157894737
0.1, 99, 53, 0.958333333333, 120, 5, 88, 32, 0.84375, 2, 0.0625
0.1, 99, 53, 0.991666666667, 120, 1, 88, 32, 0.96875, 2, 0.0625
0.1, 99, 53, 0.966666666667, 120, 4, 76, 44, 0.909090909091, 2, 0.0454545454545
0.1, 99, 53, 0.983333333333, 120, 2, 77, 43, 0.953488372093, 2, 0.046511627907
0.1, 99, 53, 0.991666666667, 120, 1, 85, 35, 0.971428571429, 0, 0.0
0.1, 99, 53, 0.983333333333, 120, 2, 87, 33, 0.939393939394, 2, 0.0606060606061
0.1, 99, 53, 0.991666666667, 120, 1, 91, 29, 0.965517241379, 1, 0.0344827586207
0.1, 99, 53, 0.991666666667, 120, 1, 93, 27, 0.962962962963, 1, 0.037037037037
0.1, 99, 53, 0.991666666667, 120, 1, 91, 29, 0.965517241379, 0, 0.0
0.1, 99, 53, 0.991666666667, 120, 1, 86, 34, 0.970588235294, 0, 0.0
0.1, 99, 53, 0.975, 120, 3, 81, 39, 0.923076923077, 3, 0.0769230769231
0.1, 99, 53, 1.0, 120, 0, 89, 31, 1.0, 1, 0.0322580645161
0.1, 99, 53, 0.991666666667, 120, 1, 74, 46, 0.978260869565, 2, 0.0434782608696
0.1, 99, 53, 1.0, 120, 0, 83, 37, 1.0, 0, 0.0
0.1, 99, 53, 0.991666666667, 120, 1, 92, 28, 0.964285714286, 0, 0.0
0.1, 99, 53, 0.983333333333, 120, 2, 88, 32, 0.9375, 2, 0.0625
0.1, 99, 53, 0.983333333333, 120, 2, 87, 33, 0.939393939394, 0, 0.0
0.1, 99, 53, 0.983333333333, 120, 2, 85, 35, 0.942857142857, 1, 0.0285714285714
0.1, 99, 53, 1.0, 120, 0, 90, 30, 1.0, 2, 0.0666666666667
0.1, 99, 53, 0.966666666667, 120, 4, 80, 40, 0.9, 1, 0.025
0.1, 99, 53, 0.966666666667, 120, 4, 93, 27, 0.851851851852, 3, 0.111111111111
0.1, 99, 53, 0.983333333333, 120, 2, 77, 43, 0.953488372093, 3, 0.0697674418605
0.1, 99, 53, 0.966666666667, 120, 4, 80, 40, 0.9, 1, 0.025
0.1, 99, 53, 1.0, 120, 0, 76, 44, 1.0, 1, 0.0227272727273
0.1, 99, 53, 0.991666666667, 120, 1, 89, 31, 0.967741935484, 0, 0.0
0.1, 99, 53, 1.0, 120, 0, 83, 37, 1.0, 1, 0.027027027027
