alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 45, 1.0, 120, 0, 74, 46, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 60, 60, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 60, 60, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 64, 56, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 62, 58, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 72, 48, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 66, 54, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 69, 51, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 69, 51, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 59, 61, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 56, 64, 0.984375, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 62, 58, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 59, 61, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 63, 57, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 67, 53, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 69, 51, 0.980392156863, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 55, 65, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 66, 54, 0.981481481481, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 72, 48, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 59, 61, 0.983606557377, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 56, 64, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 61, 59, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 66, 54, 1.0, 1, 0.0185185185185
0.1, 99, 45, 1.0, 120, 0, 53, 67, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 63, 57, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 52, 68, 0.985294117647, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 61, 59, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 64, 56, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 51, 69, 0.985507246377, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 70, 50, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 54, 66, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 61, 59, 0.983050847458, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 65, 55, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 57, 63, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 66, 54, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 66, 54, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 60, 60, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 67, 53, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 74, 46, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 69, 51, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 67, 53, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 51, 69, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 66, 54, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 61, 59, 0.983050847458, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 63, 57, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 64, 56, 0.982142857143, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 55, 65, 0.984615384615, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 57, 63, 1.0, 0, 0.0
0.1, 99, 45, 0.983333333333, 120, 2, 59, 61, 0.967213114754, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 64, 56, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 63, 57, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 64, 56, 0.982142857143, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 57, 63, 0.984126984127, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 71, 49, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 69, 51, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 58, 62, 1.0, 1, 0.0161290322581
0.1, 99, 45, 1.0, 120, 0, 59, 61, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 71, 49, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 56, 64, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 62, 58, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 57, 63, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 64, 56, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 61, 59, 0.983050847458, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 65, 55, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 46, 74, 0.986486486486, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 55, 65, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 61, 59, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 74, 46, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 74, 46, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 63, 57, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 72, 48, 1.0, 0, 0.0
0.1, 99, 45, 0.983333333333, 120, 2, 65, 55, 0.963636363636, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 64, 56, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 53, 67, 1.0, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 74, 46, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 58, 62, 0.983870967742, 0, 0.0
0.1, 99, 45, 1.0, 120, 0, 61, 59, 1.0, 0, 0.0
0.1, 99, 45, 0.991666666667, 120, 1, 69, 51, 0.980392156863, 0, 0.0
