alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 142, 0.975, 120, 3, 37, 83, 0.963855421687, 3, 0.0361445783133
0.1, 99, 142, 0.983333333333, 120, 2, 39, 81, 0.975308641975, 2, 0.0246913580247
0.1, 99, 142, 0.983333333333, 120, 2, 54, 66, 0.969696969697, 4, 0.0606060606061
0.1, 99, 142, 0.958333333333, 120, 5, 46, 74, 0.932432432432, 4, 0.0540540540541
0.1, 99, 142, 0.958333333333, 120, 5, 40, 80, 0.9375, 5, 0.0625
0.1, 99, 142, 0.983333333333, 120, 2, 42, 78, 0.974358974359, 2, 0.025641025641
0.1, 99, 142, 0.958333333333, 120, 5, 55, 65, 0.923076923077, 6, 0.0923076923077
0.1, 99, 142, 0.983333333333, 120, 2, 45, 75, 0.973333333333, 1, 0.0133333333333
0.1, 99, 142, 0.933333333333, 120, 8, 59, 61, 0.868852459016, 4, 0.0655737704918
0.1, 99, 142, 0.966666666667, 120, 4, 55, 65, 0.938461538462, 4, 0.0615384615385
0.1, 99, 142, 0.966666666667, 120, 4, 52, 68, 0.941176470588, 1, 0.0147058823529
0.1, 99, 142, 0.983333333333, 120, 2, 42, 78, 0.974358974359, 1, 0.0128205128205
0.1, 99, 142, 0.941666666667, 120, 7, 40, 80, 0.9125, 5, 0.0625
0.1, 99, 142, 0.958333333333, 120, 5, 40, 80, 0.9375, 4, 0.05
0.1, 99, 142, 0.966666666667, 120, 4, 40, 80, 0.95, 5, 0.0625
0.1, 99, 142, 0.933333333333, 120, 8, 35, 85, 0.905882352941, 1, 0.0117647058824
0.1, 99, 142, 0.966666666667, 120, 4, 40, 80, 0.95, 2, 0.025
0.1, 99, 142, 0.975, 120, 3, 44, 76, 0.960526315789, 4, 0.0526315789474
0.1, 99, 142, 0.975, 120, 3, 34, 86, 0.96511627907, 5, 0.0581395348837
0.1, 99, 142, 0.95, 120, 6, 35, 85, 0.929411764706, 1, 0.0117647058824
0.1, 99, 142, 0.983333333333, 120, 2, 40, 80, 0.975, 1, 0.0125
0.1, 99, 142, 0.933333333333, 120, 8, 41, 79, 0.898734177215, 1, 0.0126582278481
0.1, 99, 142, 0.966666666667, 120, 4, 45, 75, 0.946666666667, 2, 0.0266666666667
0.1, 99, 142, 0.925, 120, 9, 47, 73, 0.876712328767, 2, 0.027397260274
0.1, 99, 142, 0.933333333333, 120, 8, 55, 65, 0.876923076923, 3, 0.0461538461538
0.1, 99, 142, 0.983333333333, 120, 2, 38, 82, 0.975609756098, 1, 0.0121951219512
0.1, 99, 142, 0.958333333333, 120, 5, 36, 84, 0.940476190476, 0, 0.0
0.1, 99, 142, 0.933333333333, 120, 8, 40, 80, 0.9, 5, 0.0625
0.1, 99, 142, 0.975, 120, 3, 41, 79, 0.962025316456, 0, 0.0
0.1, 99, 142, 0.958333333333, 120, 5, 40, 80, 0.9375, 3, 0.0375
0.1, 99, 142, 0.983333333333, 120, 2, 44, 76, 0.973684210526, 1, 0.0131578947368
0.1, 99, 142, 0.966666666667, 120, 4, 53, 67, 0.940298507463, 3, 0.044776119403
0.1, 99, 142, 1.0, 120, 0, 38, 82, 1.0, 2, 0.0243902439024
0.1, 99, 142, 0.975, 120, 3, 53, 67, 0.955223880597, 3, 0.044776119403
0.1, 99, 142, 0.933333333333, 120, 8, 37, 83, 0.903614457831, 1, 0.0120481927711
0.1, 99, 142, 0.975, 120, 3, 37, 83, 0.963855421687, 2, 0.0240963855422
0.1, 99, 142, 0.966666666667, 120, 4, 45, 75, 0.946666666667, 10, 0.133333333333
0.1, 99, 142, 0.933333333333, 120, 8, 35, 85, 0.905882352941, 7, 0.0823529411765
0.1, 99, 142, 0.958333333333, 120, 5, 33, 87, 0.942528735632, 4, 0.0459770114943
0.1, 99, 142, 0.95, 120, 6, 39, 81, 0.925925925926, 2, 0.0246913580247
0.1, 99, 142, 0.983333333333, 120, 2, 47, 73, 0.972602739726, 4, 0.0547945205479
0.1, 99, 142, 0.966666666667, 120, 4, 48, 72, 0.944444444444, 5, 0.0694444444444
0.1, 99, 142, 0.941666666667, 120, 7, 40, 80, 0.9125, 2, 0.025
0.1, 99, 142, 0.966666666667, 120, 4, 55, 65, 0.938461538462, 2, 0.0307692307692
0.1, 99, 142, 0.966666666667, 120, 4, 41, 79, 0.949367088608, 2, 0.0253164556962
0.1, 99, 142, 0.958333333333, 120, 5, 40, 80, 0.9375, 5, 0.0625
0.1, 99, 142, 0.95, 120, 6, 41, 79, 0.924050632911, 5, 0.0632911392405
0.1, 99, 142, 0.975, 120, 3, 49, 71, 0.957746478873, 2, 0.0281690140845
0.1, 99, 142, 0.975, 120, 3, 47, 73, 0.958904109589, 3, 0.041095890411
0.1, 99, 142, 0.958333333333, 120, 5, 45, 75, 0.933333333333, 4, 0.0533333333333
0.1, 99, 142, 0.925, 120, 9, 43, 77, 0.883116883117, 5, 0.0649350649351
0.1, 99, 142, 0.975, 120, 3, 47, 73, 0.958904109589, 2, 0.027397260274
0.1, 99, 142, 0.975, 120, 3, 34, 86, 0.96511627907, 4, 0.046511627907
0.1, 99, 142, 0.975, 120, 3, 36, 84, 0.964285714286, 5, 0.0595238095238
0.1, 99, 142, 0.958333333333, 120, 5, 47, 73, 0.931506849315, 4, 0.0547945205479
0.1, 99, 142, 0.966666666667, 120, 4, 57, 63, 0.936507936508, 0, 0.0
0.1, 99, 142, 0.966666666667, 120, 4, 43, 77, 0.948051948052, 1, 0.012987012987
0.1, 99, 142, 0.95, 120, 6, 44, 76, 0.921052631579, 3, 0.0394736842105
0.1, 99, 142, 0.958333333333, 120, 5, 52, 68, 0.926470588235, 2, 0.0294117647059
0.1, 99, 142, 0.975, 120, 3, 39, 81, 0.962962962963, 0, 0.0
0.1, 99, 142, 0.975, 120, 3, 42, 78, 0.961538461538, 2, 0.025641025641
0.1, 99, 142, 0.95, 120, 6, 36, 84, 0.928571428571, 5, 0.0595238095238
0.1, 99, 142, 0.966666666667, 120, 4, 26, 94, 0.957446808511, 3, 0.031914893617
0.1, 99, 142, 0.975, 120, 3, 42, 78, 0.961538461538, 1, 0.0128205128205
0.1, 99, 142, 0.975, 120, 3, 46, 74, 0.959459459459, 5, 0.0675675675676
