alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 22, 0.983333333333, 120, 2, 32, 88, 0.977272727273, 1, 0.0113636363636
0.1, 99, 22, 1.0, 120, 0, 41, 79, 1.0, 0, 0.0
0.1, 99, 22, 0.983333333333, 120, 2, 41, 79, 0.974683544304, 2, 0.0253164556962
0.1, 99, 22, 0.991666666667, 120, 1, 43, 77, 0.987012987013, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 44, 76, 0.986842105263, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 50, 70, 0.985714285714, 0, 0.0
0.1, 99, 22, 1.0, 120, 0, 38, 82, 1.0, 0, 0.0
0.1, 99, 22, 0.966666666667, 120, 4, 40, 80, 0.95, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 44, 76, 0.986842105263, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 41, 79, 0.987341772152, 0, 0.0
0.1, 99, 22, 1.0, 120, 0, 40, 80, 1.0, 0, 0.0
0.1, 99, 22, 0.958333333333, 120, 5, 42, 78, 0.935897435897, 1, 0.0128205128205
0.1, 99, 22, 0.983333333333, 120, 2, 49, 71, 0.971830985915, 0, 0.0
0.1, 99, 22, 0.983333333333, 120, 2, 42, 78, 0.974358974359, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 42, 78, 0.987179487179, 0, 0.0
0.1, 99, 22, 1.0, 120, 0, 42, 78, 1.0, 1, 0.0128205128205
0.1, 99, 22, 0.983333333333, 120, 2, 34, 86, 0.976744186047, 1, 0.0116279069767
0.1, 99, 22, 0.991666666667, 120, 1, 33, 87, 0.988505747126, 1, 0.0114942528736
0.1, 99, 22, 0.991666666667, 120, 1, 26, 94, 0.989361702128, 0, 0.0
0.1, 99, 22, 1.0, 120, 0, 38, 82, 1.0, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 42, 78, 0.987179487179, 0, 0.0
0.1, 99, 22, 0.983333333333, 120, 2, 38, 82, 0.975609756098, 0, 0.0
0.1, 99, 22, 0.975, 120, 3, 38, 82, 0.963414634146, 1, 0.0121951219512
0.1, 99, 22, 0.991666666667, 120, 1, 50, 70, 0.985714285714, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 40, 80, 0.9875, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 34, 86, 0.988372093023, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 39, 81, 0.987654320988, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 51, 69, 0.985507246377, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 35, 85, 0.988235294118, 1, 0.0117647058824
0.1, 99, 22, 0.983333333333, 120, 2, 47, 73, 0.972602739726, 0, 0.0
0.1, 99, 22, 0.983333333333, 120, 2, 44, 76, 0.973684210526, 0, 0.0
0.1, 99, 22, 1.0, 120, 0, 47, 73, 1.0, 0, 0.0
0.1, 99, 22, 1.0, 120, 0, 40, 80, 1.0, 0, 0.0
0.1, 99, 22, 1.0, 120, 0, 38, 82, 1.0, 0, 0.0
0.1, 99, 22, 0.966666666667, 120, 4, 45, 75, 0.946666666667, 1, 0.0133333333333
0.1, 99, 22, 0.983333333333, 120, 2, 39, 81, 0.975308641975, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 38, 82, 0.987804878049, 1, 0.0121951219512
0.1, 99, 22, 0.991666666667, 120, 1, 46, 74, 0.986486486486, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 39, 81, 0.987654320988, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 33, 87, 0.988505747126, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 37, 83, 0.987951807229, 0, 0.0
0.1, 99, 22, 0.983333333333, 120, 2, 42, 78, 0.974358974359, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 49, 71, 0.985915492958, 0, 0.0
0.1, 99, 22, 0.975, 120, 3, 49, 71, 0.957746478873, 1, 0.0140845070423
0.1, 99, 22, 0.975, 120, 3, 45, 75, 0.96, 0, 0.0
0.1, 99, 22, 0.983333333333, 120, 2, 43, 77, 0.974025974026, 0, 0.0
0.1, 99, 22, 0.991666666667, 120, 1, 48, 72, 0.986111111111, 0, 0.0
0.1, 99, 22, 0.975, 120, 3, 35, 85, 0.964705882353, 2, 0.0235294117647
