alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 221, 0.916666666667, 120, 10, 19, 101, 0.90099009901, 0, 0.0
0.1, 99, 221, 0.933333333333, 120, 8, 18, 102, 0.921568627451, 1, 0.00980392156863
0.1, 99, 221, 0.933333333333, 120, 8, 21, 99, 0.919191919192, 1, 0.010101010101
0.1, 99, 221, 0.941666666667, 120, 7, 13, 107, 0.934579439252, 1, 0.00934579439252
0.1, 99, 221, 0.916666666667, 120, 10, 19, 101, 0.90099009901, 1, 0.00990099009901
0.1, 99, 221, 0.958333333333, 120, 5, 20, 100, 0.95, 0, 0.0
0.1, 99, 221, 0.925, 120, 9, 16, 104, 0.913461538462, 2, 0.0192307692308
0.1, 99, 221, 0.933333333333, 120, 8, 19, 101, 0.920792079208, 3, 0.029702970297
0.1, 99, 221, 0.933333333333, 120, 8, 21, 99, 0.919191919192, 0, 0.0
0.1, 99, 221, 0.891666666667, 120, 13, 20, 100, 0.87, 2, 0.02
0.1, 99, 221, 0.933333333333, 120, 8, 20, 100, 0.92, 0, 0.0
0.1, 99, 221, 0.933333333333, 120, 8, 20, 100, 0.92, 0, 0.0
0.1, 99, 221, 0.908333333333, 120, 11, 22, 98, 0.887755102041, 3, 0.030612244898
0.1, 99, 221, 0.95, 120, 6, 18, 102, 0.941176470588, 2, 0.0196078431373
0.1, 99, 221, 0.966666666667, 120, 4, 16, 104, 0.961538461538, 0, 0.0
0.1, 99, 221, 0.933333333333, 120, 8, 13, 107, 0.92523364486, 2, 0.018691588785
0.1, 99, 221, 0.95, 120, 6, 15, 105, 0.942857142857, 3, 0.0285714285714
0.1, 99, 221, 0.933333333333, 120, 8, 26, 94, 0.914893617021, 1, 0.0106382978723
0.1, 99, 221, 0.916666666667, 120, 10, 19, 101, 0.90099009901, 1, 0.00990099009901
0.1, 99, 221, 0.958333333333, 120, 5, 17, 103, 0.95145631068, 0, 0.0
0.1, 99, 221, 0.958333333333, 120, 5, 16, 104, 0.951923076923, 0, 0.0
