alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 147, 0.983333333333, 120, 2, 46, 74, 0.972972972973, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 56, 64, 0.96875, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 50, 70, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 47, 73, 0.986301369863, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 60, 60, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 59, 61, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 55, 65, 0.984615384615, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 55, 65, 0.984615384615, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 57, 63, 0.984126984127, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 51, 69, 0.985507246377, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 54, 66, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 46, 74, 0.986486486486, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 51, 69, 0.985507246377, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 62, 58, 0.98275862069, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 51, 69, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 68, 52, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 51, 69, 0.985507246377, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 51, 69, 0.985507246377, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 53, 67, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 66, 54, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 54, 66, 0.984848484848, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 55, 65, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 50, 70, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 59, 61, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 59, 61, 0.983606557377, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 62, 58, 1.0, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 53, 67, 0.970149253731, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 60, 60, 0.983333333333, 0, 0.0
0.1, 99, 147, 0.958333333333, 120, 5, 56, 64, 0.921875, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 56, 64, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 46, 74, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 44, 76, 1.0, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 59, 61, 0.967213114754, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 52, 68, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 48, 72, 0.986111111111, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 52, 68, 0.970588235294, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 42, 78, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 50, 70, 0.985714285714, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 54, 66, 0.984848484848, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 52, 68, 0.985294117647, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 53, 67, 0.985074626866, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 56, 64, 0.96875, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 52, 68, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 57, 63, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 56, 64, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 52, 68, 0.985294117647, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 52, 68, 0.970588235294, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 58, 62, 0.983870967742, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 53, 67, 0.970149253731, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 53, 67, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 56, 64, 0.984375, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 53, 67, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 59, 61, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 57, 63, 1.0, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 63, 57, 0.964912280702, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 50, 70, 0.985714285714, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 48, 72, 0.986111111111, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 48, 72, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 61, 59, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 53, 67, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 50, 70, 0.985714285714, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 52, 68, 0.970588235294, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 63, 57, 0.982456140351, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 66, 54, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 51, 69, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 57, 63, 0.984126984127, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 54, 66, 0.984848484848, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 55, 65, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 57, 63, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 50, 70, 1.0, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 40, 80, 0.975, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 46, 74, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 57, 63, 1.0, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 56, 64, 0.96875, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 62, 58, 0.98275862069, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 45, 75, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 57, 63, 0.984126984127, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 56, 64, 0.96875, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 53, 67, 0.985074626866, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 43, 77, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 42, 78, 0.987179487179, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 61, 59, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 39, 81, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 42, 78, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 54, 66, 0.984848484848, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 49, 71, 0.985915492958, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 52, 68, 0.985294117647, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 57, 63, 0.984126984127, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 45, 75, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 59, 61, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 43, 77, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 53, 67, 0.985074626866, 0, 0.0
0.1, 99, 147, 0.975, 120, 3, 50, 70, 0.957142857143, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 64, 56, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 56, 64, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 58, 62, 0.983870967742, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 53, 67, 0.970149253731, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 57, 63, 0.984126984127, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 51, 69, 0.971014492754, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 46, 74, 0.972972972973, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 46, 74, 0.986486486486, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 38, 82, 1.0, 0, 0.0
0.1, 99, 147, 0.983333333333, 120, 2, 43, 77, 0.974025974026, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 49, 71, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 56, 64, 0.984375, 0, 0.0
0.1, 99, 147, 0.975, 120, 3, 54, 66, 0.954545454545, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 57, 63, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 66, 54, 1.0, 0, 0.0
0.1, 99, 147, 1.0, 120, 0, 51, 69, 1.0, 0, 0.0
0.1, 99, 147, 0.991666666667, 120, 1, 53, 67, 0.985074626866, 0, 0.0
