alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 211, 0.983333333333, 120, 2, 66, 54, 0.962962962963, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 64, 56, 1.0, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 71, 49, 0.979591836735, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 64, 56, 1.0, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 68, 52, 1.0, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 62, 58, 1.0, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 69, 51, 1.0, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 67, 53, 1.0, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 67, 53, 0.981132075472, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 64, 56, 1.0, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 69, 51, 0.980392156863, 0, 0.0
0.1, 99, 211, 0.983333333333, 120, 2, 65, 55, 0.963636363636, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 67, 53, 1.0, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 65, 55, 1.0, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 65, 55, 1.0, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 71, 49, 0.979591836735, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 62, 58, 0.98275862069, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 71, 49, 1.0, 0, 0.0
0.1, 99, 211, 0.975, 120, 3, 78, 42, 0.928571428571, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 70, 50, 0.98, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 68, 52, 0.980769230769, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 57, 63, 0.984126984127, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 73, 47, 1.0, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 71, 49, 1.0, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 71, 49, 1.0, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 70, 50, 0.98, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 64, 56, 0.982142857143, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 56, 64, 0.984375, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 65, 55, 1.0, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 75, 45, 1.0, 0, 0.0
0.1, 99, 211, 0.991666666667, 120, 1, 63, 57, 0.982456140351, 0, 0.0
0.1, 99, 211, 1.0, 120, 0, 74, 46, 1.0, 0, 0.0
