alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 68, 0.966666666667, 120, 4, 23, 97, 0.958762886598, 0, 0.0
0.1, 99, 68, 0.933333333333, 120, 8, 29, 91, 0.912087912088, 3, 0.032967032967
0.1, 99, 68, 0.908333333333, 120, 11, 32, 88, 0.875, 3, 0.0340909090909
0.1, 99, 68, 0.975, 120, 3, 32, 88, 0.965909090909, 1, 0.0113636363636
0.1, 99, 68, 0.9, 120, 12, 35, 85, 0.858823529412, 3, 0.0352941176471
0.1, 99, 68, 0.908333333333, 120, 11, 34, 86, 0.872093023256, 2, 0.0232558139535
0.1, 99, 68, 0.916666666667, 120, 10, 28, 92, 0.891304347826, 3, 0.0326086956522
0.1, 99, 68, 0.908333333333, 120, 11, 27, 93, 0.881720430108, 3, 0.0322580645161
0.1, 99, 68, 0.933333333333, 120, 8, 24, 96, 0.916666666667, 1, 0.0104166666667
0.1, 99, 68, 0.908333333333, 120, 11, 27, 93, 0.881720430108, 2, 0.0215053763441
0.1, 99, 68, 0.883333333333, 120, 14, 14, 106, 0.867924528302, 5, 0.0471698113208
0.1, 99, 68, 0.9, 120, 12, 28, 92, 0.869565217391, 4, 0.0434782608696
0.1, 99, 68, 0.941666666667, 120, 7, 30, 90, 0.922222222222, 2, 0.0222222222222
0.1, 99, 68, 0.941666666667, 120, 7, 20, 100, 0.93, 3, 0.03
0.1, 99, 68, 0.95, 120, 6, 25, 95, 0.936842105263, 2, 0.0210526315789
0.1, 99, 68, 0.925, 120, 9, 20, 100, 0.91, 4, 0.04
0.1, 99, 68, 0.925, 120, 9, 18, 102, 0.911764705882, 2, 0.0196078431373
0.1, 99, 68, 0.966666666667, 120, 4, 35, 85, 0.952941176471, 3, 0.0352941176471
0.1, 99, 68, 0.916666666667, 120, 10, 34, 86, 0.883720930233, 3, 0.0348837209302
0.1, 99, 68, 0.925, 120, 9, 36, 84, 0.892857142857, 4, 0.047619047619
0.1, 99, 68, 0.95, 120, 6, 30, 90, 0.933333333333, 3, 0.0333333333333
0.1, 99, 68, 0.916666666667, 120, 10, 28, 92, 0.891304347826, 3, 0.0326086956522
0.1, 99, 68, 0.941666666667, 120, 7, 26, 94, 0.925531914894, 0, 0.0
0.1, 99, 68, 0.966666666667, 120, 4, 27, 93, 0.956989247312, 1, 0.010752688172
0.1, 99, 68, 0.933333333333, 120, 8, 37, 83, 0.903614457831, 0, 0.0
0.1, 99, 68, 0.925, 120, 9, 26, 94, 0.904255319149, 2, 0.0212765957447
0.1, 99, 68, 0.925, 120, 9, 32, 88, 0.897727272727, 3, 0.0340909090909
0.1, 99, 68, 0.975, 120, 3, 39, 81, 0.962962962963, 2, 0.0246913580247
0.1, 99, 68, 0.925, 120, 9, 31, 89, 0.898876404494, 3, 0.0337078651685
0.1, 99, 68, 0.95, 120, 6, 30, 90, 0.933333333333, 6, 0.0666666666667
0.1, 99, 68, 0.966666666667, 120, 4, 29, 91, 0.956043956044, 2, 0.021978021978
0.1, 99, 68, 0.908333333333, 120, 11, 22, 98, 0.887755102041, 2, 0.0204081632653
0.1, 99, 68, 0.925, 120, 9, 26, 94, 0.904255319149, 3, 0.031914893617
0.1, 99, 68, 0.95, 120, 6, 20, 100, 0.94, 4, 0.04
0.1, 99, 68, 0.95, 120, 6, 34, 86, 0.93023255814, 1, 0.0116279069767
0.1, 99, 68, 0.958333333333, 120, 5, 34, 86, 0.941860465116, 1, 0.0116279069767
0.1, 99, 68, 0.958333333333, 120, 5, 32, 88, 0.943181818182, 3, 0.0340909090909
0.1, 99, 68, 0.941666666667, 120, 7, 24, 96, 0.927083333333, 3, 0.03125
0.1, 99, 68, 0.908333333333, 120, 11, 18, 102, 0.892156862745, 2, 0.0196078431373
0.1, 99, 68, 0.908333333333, 120, 11, 22, 98, 0.887755102041, 0, 0.0
0.1, 99, 68, 0.925, 120, 9, 27, 93, 0.903225806452, 4, 0.0430107526882
0.1, 99, 68, 0.975, 120, 3, 26, 94, 0.968085106383, 0, 0.0
0.1, 99, 68, 0.875, 120, 15, 30, 90, 0.833333333333, 4, 0.0444444444444
0.1, 99, 68, 0.916666666667, 120, 10, 30, 90, 0.888888888889, 1, 0.0111111111111
0.1, 99, 68, 0.916666666667, 120, 10, 23, 97, 0.896907216495, 2, 0.020618556701
0.1, 99, 68, 0.958333333333, 120, 5, 30, 90, 0.944444444444, 2, 0.0222222222222
0.1, 99, 68, 0.941666666667, 120, 7, 25, 95, 0.926315789474, 4, 0.0421052631579
0.1, 99, 68, 0.933333333333, 120, 8, 28, 92, 0.913043478261, 4, 0.0434782608696
0.1, 99, 68, 0.958333333333, 120, 5, 32, 88, 0.943181818182, 2, 0.0227272727273
0.1, 99, 68, 0.883333333333, 120, 14, 32, 88, 0.840909090909, 4, 0.0454545454545
0.1, 99, 68, 0.908333333333, 120, 11, 23, 97, 0.886597938144, 1, 0.0103092783505
0.1, 99, 68, 0.95, 120, 6, 23, 97, 0.938144329897, 3, 0.0309278350515
0.1, 99, 68, 0.941666666667, 120, 7, 30, 90, 0.922222222222, 5, 0.0555555555556
0.1, 99, 68, 0.983333333333, 120, 2, 21, 99, 0.979797979798, 2, 0.020202020202
0.1, 99, 68, 0.95, 120, 6, 33, 87, 0.931034482759, 3, 0.0344827586207
0.1, 99, 68, 0.941666666667, 120, 7, 29, 91, 0.923076923077, 3, 0.032967032967
0.1, 99, 68, 0.941666666667, 120, 7, 29, 91, 0.923076923077, 3, 0.032967032967
0.1, 99, 68, 0.941666666667, 120, 7, 22, 98, 0.928571428571, 5, 0.0510204081633
0.1, 99, 68, 0.925, 120, 9, 21, 99, 0.909090909091, 2, 0.020202020202
0.1, 99, 68, 0.933333333333, 120, 8, 31, 89, 0.910112359551, 3, 0.0337078651685
0.1, 99, 68, 0.966666666667, 120, 4, 36, 84, 0.952380952381, 4, 0.047619047619
0.1, 99, 68, 0.941666666667, 120, 7, 28, 92, 0.923913043478, 1, 0.0108695652174
0.1, 99, 68, 0.916666666667, 120, 10, 17, 103, 0.902912621359, 3, 0.0291262135922
0.1, 99, 68, 0.933333333333, 120, 8, 32, 88, 0.909090909091, 2, 0.0227272727273
0.1, 99, 68, 0.941666666667, 120, 7, 19, 101, 0.930693069307, 5, 0.049504950495
0.1, 99, 68, 0.925, 120, 9, 26, 94, 0.904255319149, 3, 0.031914893617
