alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 255, 0.9, 120, 12, 29, 91, 0.868131868132, 0, 0.0
0.1, 99, 255, 0.908333333333, 120, 11, 19, 101, 0.891089108911, 0, 0.0
0.1, 99, 255, 0.925, 120, 9, 19, 101, 0.910891089109, 0, 0.0
0.1, 99, 255, 0.933333333333, 120, 8, 17, 103, 0.922330097087, 0, 0.0
0.1, 99, 255, 0.925, 120, 9, 16, 104, 0.913461538462, 0, 0.0
0.1, 99, 255, 0.916666666667, 120, 10, 22, 98, 0.897959183673, 0, 0.0
0.1, 99, 255, 0.875, 120, 15, 16, 104, 0.855769230769, 0, 0.0
0.1, 99, 255, 0.933333333333, 120, 8, 21, 99, 0.919191919192, 0, 0.0
0.1, 99, 255, 0.9, 120, 12, 22, 98, 0.877551020408, 0, 0.0
0.1, 99, 255, 0.933333333333, 120, 8, 19, 101, 0.920792079208, 0, 0.0
0.1, 99, 255, 0.933333333333, 120, 8, 24, 96, 0.916666666667, 0, 0.0
0.1, 99, 255, 0.925, 120, 9, 12, 108, 0.916666666667, 0, 0.0
0.1, 99, 255, 0.908333333333, 120, 11, 19, 101, 0.891089108911, 0, 0.0
0.1, 99, 255, 0.933333333333, 120, 8, 19, 101, 0.920792079208, 0, 0.0
0.1, 99, 255, 0.908333333333, 120, 11, 13, 107, 0.897196261682, 0, 0.0
0.1, 99, 255, 0.958333333333, 120, 5, 21, 99, 0.949494949495, 0, 0.0
0.1, 99, 255, 0.933333333333, 120, 8, 18, 102, 0.921568627451, 0, 0.0
0.1, 99, 255, 0.841666666667, 120, 19, 21, 99, 0.808080808081, 0, 0.0
0.1, 99, 255, 0.875, 120, 15, 15, 105, 0.857142857143, 0, 0.0
0.1, 99, 255, 0.925, 120, 9, 21, 99, 0.909090909091, 0, 0.0
0.1, 99, 255, 0.825, 120, 21, 15, 105, 0.8, 0, 0.0
0.1, 99, 255, 0.883333333333, 120, 14, 17, 103, 0.864077669903, 0, 0.0
0.1, 99, 255, 0.875, 120, 15, 14, 106, 0.858490566038, 0, 0.0
0.1, 99, 255, 0.95, 120, 6, 22, 98, 0.938775510204, 0, 0.0
0.1, 99, 255, 0.916666666667, 120, 10, 17, 103, 0.902912621359, 0, 0.0
0.1, 99, 255, 0.916666666667, 120, 10, 14, 106, 0.905660377358, 0, 0.0
0.1, 99, 255, 0.95, 120, 6, 22, 98, 0.938775510204, 0, 0.0
0.1, 99, 255, 0.933333333333, 120, 8, 26, 94, 0.914893617021, 0, 0.0
0.1, 99, 255, 0.908333333333, 120, 11, 17, 103, 0.893203883495, 0, 0.0
0.1, 99, 255, 0.9, 120, 12, 24, 96, 0.875, 0, 0.0
0.1, 99, 255, 0.908333333333, 120, 11, 16, 104, 0.894230769231, 0, 0.0
0.1, 99, 255, 0.95, 120, 6, 24, 96, 0.9375, 0, 0.0
0.1, 99, 255, 0.916666666667, 120, 10, 15, 105, 0.904761904762, 0, 0.0
0.1, 99, 255, 0.883333333333, 120, 14, 14, 106, 0.867924528302, 0, 0.0
0.1, 99, 255, 0.958333333333, 120, 5, 24, 96, 0.947916666667, 0, 0.0
0.1, 99, 255, 0.95, 120, 6, 23, 97, 0.938144329897, 0, 0.0
0.1, 99, 255, 0.866666666667, 120, 16, 14, 106, 0.849056603774, 0, 0.0
0.1, 99, 255, 0.958333333333, 120, 5, 21, 99, 0.949494949495, 0, 0.0
0.1, 99, 255, 0.941666666667, 120, 7, 12, 108, 0.935185185185, 0, 0.0
0.1, 99, 255, 0.883333333333, 120, 14, 22, 98, 0.857142857143, 0, 0.0
0.1, 99, 255, 0.95, 120, 6, 24, 96, 0.9375, 0, 0.0
0.1, 99, 255, 0.933333333333, 120, 8, 20, 100, 0.92, 0, 0.0
0.1, 99, 255, 0.891666666667, 120, 13, 14, 106, 0.877358490566, 0, 0.0
0.1, 99, 255, 0.908333333333, 120, 11, 17, 103, 0.893203883495, 0, 0.0
0.1, 99, 255, 0.866666666667, 120, 16, 22, 98, 0.836734693878, 0, 0.0
0.1, 99, 255, 0.941666666667, 120, 7, 20, 100, 0.93, 0, 0.0
0.1, 99, 255, 0.875, 120, 15, 22, 98, 0.84693877551, 0, 0.0
0.1, 99, 255, 0.908333333333, 120, 11, 20, 100, 0.89, 0, 0.0
0.1, 99, 255, 0.908333333333, 120, 11, 19, 101, 0.891089108911, 0, 0.0
0.1, 99, 255, 0.933333333333, 120, 8, 14, 106, 0.924528301887, 0, 0.0
0.1, 99, 255, 0.875, 120, 15, 19, 101, 0.851485148515, 0, 0.0
0.1, 99, 255, 0.933333333333, 120, 8, 23, 97, 0.917525773196, 0, 0.0
0.1, 99, 255, 0.916666666667, 120, 10, 12, 108, 0.907407407407, 0, 0.0
0.1, 99, 255, 0.95, 120, 6, 26, 94, 0.936170212766, 0, 0.0
0.1, 99, 255, 0.891666666667, 120, 13, 19, 101, 0.871287128713, 0, 0.0
0.1, 99, 255, 0.908333333333, 120, 11, 16, 104, 0.894230769231, 0, 0.0
0.1, 99, 255, 0.908333333333, 120, 11, 19, 101, 0.891089108911, 0, 0.0
0.1, 99, 255, 0.95, 120, 6, 22, 98, 0.938775510204, 0, 0.0
