alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 170, 0.983333333333, 120, 2, 89, 31, 0.935483870968, 0, 0.0
0.1, 99, 170, 0.975, 120, 3, 85, 35, 0.914285714286, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 102, 18, 0.888888888889, 0, 0.0
0.1, 99, 170, 0.975, 120, 3, 86, 34, 0.911764705882, 1, 0.0294117647059
0.1, 99, 170, 0.983333333333, 120, 2, 88, 32, 0.9375, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 85, 35, 0.971428571429, 0, 0.0
0.1, 99, 170, 0.975, 120, 3, 93, 27, 0.888888888889, 0, 0.0
0.1, 99, 170, 0.975, 120, 3, 103, 17, 0.823529411765, 0, 0.0
0.1, 99, 170, 0.975, 120, 3, 98, 22, 0.863636363636, 0, 0.0
0.1, 99, 170, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 85, 35, 0.942857142857, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 91, 29, 0.965517241379, 1, 0.0344827586207
0.1, 99, 170, 0.983333333333, 120, 2, 98, 22, 0.909090909091, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 102, 18, 0.888888888889, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 95, 25, 0.92, 1, 0.04
0.1, 99, 170, 0.991666666667, 120, 1, 100, 20, 0.95, 0, 0.0
0.1, 99, 170, 0.975, 120, 3, 98, 22, 0.863636363636, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 98, 22, 0.954545454545, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 100, 20, 0.95, 0, 0.0
0.1, 99, 170, 0.975, 120, 3, 89, 31, 0.903225806452, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 89, 31, 0.967741935484, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 98, 22, 0.909090909091, 0, 0.0
0.1, 99, 170, 0.966666666667, 120, 4, 86, 34, 0.882352941176, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 95, 25, 0.92, 0, 0.0
0.1, 99, 170, 0.975, 120, 3, 86, 34, 0.911764705882, 1, 0.0294117647059
0.1, 99, 170, 0.975, 120, 3, 92, 28, 0.892857142857, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 97, 23, 0.95652173913, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 85, 35, 0.971428571429, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 93, 27, 0.925925925926, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 95, 25, 0.92, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 97, 23, 0.95652173913, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 112, 8, 0.875, 2, 0.25
0.1, 99, 170, 1.0, 120, 0, 96, 24, 1.0, 1, 0.0416666666667
0.1, 99, 170, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 170, 0.966666666667, 120, 4, 104, 16, 0.75, 0, 0.0
0.1, 99, 170, 0.95, 120, 6, 91, 29, 0.793103448276, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 104, 16, 0.9375, 0, 0.0
0.1, 99, 170, 0.958333333333, 120, 5, 92, 28, 0.821428571429, 1, 0.0357142857143
0.1, 99, 170, 0.991666666667, 120, 1, 94, 26, 0.961538461538, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 97, 23, 0.913043478261, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 82, 38, 0.973684210526, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 94, 26, 0.923076923077, 0, 0.0
0.1, 99, 170, 0.95, 120, 6, 86, 34, 0.823529411765, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 107, 13, 0.846153846154, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 97, 23, 0.913043478261, 1, 0.0434782608696
0.1, 99, 170, 0.983333333333, 120, 2, 91, 29, 0.931034482759, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 97, 23, 0.95652173913, 1, 0.0434782608696
0.1, 99, 170, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 170, 0.983333333333, 120, 2, 83, 37, 0.945945945946, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 105, 15, 0.933333333333, 0, 0.0
0.1, 99, 170, 0.991666666667, 120, 1, 101, 19, 0.947368421053, 0, 0.0
